Region,MSA,City,State,Project_Name,Address,Developer,Units,Status,Issue_Date,Estimated_Cost_USD,Cost_Display,Permit_Type,Permit_Number,Building_Class,Class_A_Likely,Net_Absorption_Units_Annual,Absorption_Rate_Pct,Occupancy_Rate_Pct,Vacancy_Rate_Pct,Avg_Effective_Rent_USD,YoY_Rent_Growth_Pct,Total_Units_Under_Construction,Units_Delivered_2024,Units_Delivered_2025,Market_Trend,Concession_Prevalence,Market_Commentary,Description,Latitude,Longitude,Data_Source,Absorption_Data_Source,Retrieved_Date,CapRate_ClassA_Stab_High,CapRate_ClassA_Stab_Low,CapRate_ClassA_Stab_Range,CapRate_ClassA_VA_High,CapRate_ClassA_VA_Low,CapRate_ClassA_VA_Range,CapRate_ClassB_Stab_High,CapRate_ClassB_Stab_Low,CapRate_ClassB_Stab_Range,CapRate_ClassB_VA_High,CapRate_ClassB_VA_Low,CapRate_ClassC_Stab_High,CapRate_ClassC_Stab_Low,CapRate_ClassC_Stab_Range,CapRate_Data_Source,CapRate_Notes,CapRate_Overall_Market,CapRate_Source_Verified,CapRate_Trend,Investor_Demand,Market_Tier,Typical_Price_Per_Unit_ClassB_USD,Typical_Price_Per_Unit_USD
Southeast,"Greensboro, NC",Greensboro,NC,The West End Residences,"300 West End Boulevard, Greensboro, NC 27408","LMC, A Lennar Company",200.0,Under Construction,2024,60000000.0,$60M,New Construction - Multifamily Class A,2024-01234,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"8 stories, West End submarket, luxury finishes, clubhouse, pool, pet spa",,,https://lennar.com/greensboro-west-end,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Vue at Friendly Center,"1900 West Friendly Avenue, Greensboro, NC 27403",Piedmont Residential,160.0,Permitted,2023,47000000.0,$47M,New Construction - Multifamily Class A,2023-07890,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"7 stories, near Friendly Center retail, luxury amenities including pool, clubhouse, and parking garage",,,https://piedmontresidential.com/vue-friendly-center,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Standard at South Elm,"2100 South Elm Street, Greensboro, NC 27406",Greystar Real Estate Partners,180.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,2023-04567,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"7 stories, located in South Elm submarket, luxury amenities including pool, fitness center, and coworking spaces",,,https://www.greystar.com/news/greensboro-expansion,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Edge at Battleground,"2700 Battleground Avenue, Greensboro, NC 27408",Hines Interests,140.0,Under Construction,2024,43000000.0,$43M,New Construction - Multifamily Class A,2024-04567,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"6 stories, Battleground submarket, modern design, pool, fitness center, pet spa",,,https://hines.com/projects/edge-battleground,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Summit at Friendly,"1800 Friendly Avenue, Greensboro, NC 27403",Alliance Residential,150.0,Permitted,2023,42000000.0,$42M,New Construction - Multifamily Class A,2023-05678,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"7 stories, Friendly Avenue corridor, includes fitness center, outdoor lounge, and parking deck",,,https://allianceresidential.com/projects/summit-friendly,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Park at Battleground,"2500 Battleground Avenue, Greensboro, NC 27408",Trinity Partners,130.0,Permitted,2023,40000000.0,$40M,New Construction - Multifamily Class A,2023-06789,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"5 stories, Battleground Road submarket, includes pool, clubhouse, and green spaces",,,https://trinitypartners.com/greensboro-park-battleground,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,Elm Street Flats,"1501 Elm Street, Greensboro, NC 27401",Crescent Communities,120.0,Permitted,2023,38000000.0,$38M,New Construction - Multifamily Class A,2023-03890,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"6 stories, downtown Greensboro, mixed-use with retail on ground floor, rooftop terrace",,,https://crescentcommunities.com/news/greensboro-elm-street-flats,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Mill at Gate City,"500 Gate City Boulevard, Greensboro, NC 27401",Capstone Partners,110.0,Under Construction,2024,35000000.0,$35M,New Construction - Multifamily Class A,2024-02345,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"6 stories, downtown submarket, historic adaptive reuse, luxury interiors, rooftop deck",,,https://capstonepartners.com/greensboro-mill-gate-city,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Reserve at Lawndale,"3500 Lawndale Drive, Greensboro, NC 27408",Wood Partners,100.0,Permitted,2023,32000000.0,$32M,New Construction - Multifamily Class A,2023-08901,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"5 stories, Lawndale area, luxury apartments with clubhouse, pool, and green spaces",,,https://woodpartners.com/greensboro-reserve-lawndale,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greensboro, NC",Greensboro,NC,The Lofts at Fisher Park,"1200 Fisher Park Circle, Greensboro, NC 27403",Mosaic Development,90.0,Under Construction,2024,28000000.0,$28M,New Construction - Multifamily Class A,2024-03456,A,yes,850.0,78.5,94.2,5.8,1150.0,3.2,600.0,400.0,350.0,Improving,Moderate,Greensboro continues to see steady demand driven by local employment growth and limited new supply.,"5 stories, Fisher Park neighborhood, boutique luxury apartments, fitness center, pet friendly",,,https://mosaicdev.com/projects/fisher-park-lofts,RealPage,2026-03-07,6.0,5.5,5.50% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,6.50% - 7.00%,7.5,7.0,,,,Marcus & Millichap,Growing secondary market with stable fundamentals and consistent investor interest.,6.0,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,110000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,Broadstone City Center,"101 Main St, Greenville, SC 29601",Alliance Residential,275.0,Permitted,2024,85000000.0,$85M,New Construction - Multifamily Class A,GRN-2024-07890,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"Mixed-use high-rise, 12 stories, downtown Greenville, includes retail and underground parking",,,https://allianceresidential.com/projects/broadstone-city-center,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Link at West End,"300 West End Blvd, Greenville, SC 29607",Greystar Real Estate Partners,220.0,Under Construction,2023,65000000.0,$65M,New Construction - Multifamily Class A,GRN-2023-04567,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"7 stories, located in Greenville West End submarket, luxury amenities including rooftop pool, fitness center, and coworking spaces",,,https://www.greystar.com/news/2023/greystar-breaks-ground-on-the-link-at-west-end,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Flats at Haywood,"200 Haywood Rd, Greenville, SC 29607",Mill Creek Residential,210.0,Permitted,2024,60000000.0,$60M,New Construction - Multifamily Class A,GRN-2024-06543,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"6 stories, near Haywood Mall, includes pool, fitness center, and pet amenities",,,https://millcreekresidential.com/projects/the-flats-at-haywood,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The District at Haywood,"350 Haywood Rd, Greenville, SC 29607",CIM Group,190.0,Under Construction,2023,58000000.0,$58M,New Construction - Multifamily Class A,GRN-2023-05987,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"6 stories, mixed-use with retail, luxury amenities including pool and fitness center",,,https://cimgroup.com/projects/district-at-haywood,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Ivy at Cherrydale,"150 Ivy Lane, Spartanburg, SC 29301",The NRP Group,180.0,Under Construction,2023,48000000.0,$48M,New Construction - Multifamily Class A,SPB-2023-03211,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"5 stories, Spartanburg central submarket, includes clubhouse, pool, and pet spa",,,https://www.nrpgroup.com/projects/ivy-at-cherrydale,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Enclave at Woodruff,"750 Woodruff Rd, Greenville, SC 29607",Lennar Multifamily Communities,175.0,Under Construction,2023,47000000.0,$47M,New Construction - Multifamily Class A,GRN-2023-06123,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"4 stories, suburban Greenville, luxury amenities including pool, clubhouse, and dog park",,,https://www.lennarmultifamily.com/projects/enclave-woodruff,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Vue at Augusta Road,"1200 Augusta St, Greenville, SC 29605",TruAmerica Multifamily,160.0,Permitted,2024,45000000.0,$45M,New Construction - Multifamily Class A,GRN-2024-07211,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"5 stories, near Augusta Road retail corridor, includes pool, fitness center, and clubhouse",,,https://truamerica.com/projects/vue-augusta-road,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Reserve at Woodruff Road,"500 Woodruff Rd, Greenville, SC 29607",Crescent Communities,150.0,Under Construction,2023,42000000.0,$42M,New Construction - Multifamily Class A,GRN-2023-05432,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"4 stories, suburban Greenville, luxury amenities including pool, fitness center, and clubhouse",,,https://crescentcommunities.com/projects/reserve-woodruff-road,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Reserve at Spartanburg,"800 East Main St, Spartanburg, SC 29302",Greystar Real Estate Partners,140.0,Permitted,2024,41000000.0,$41M,New Construction - Multifamily Class A,SPB-2024-03890,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"5 stories, Spartanburg downtown submarket, includes pool, clubhouse, and fitness center",,,https://www.greystar.com/news/2024/greystar-announces-reserve-at-spartanburg,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Greenville-Spartanburg, SC",Greenville-Spartanburg,SC,The Lofts at Spartanburg,"400 East Main St, Spartanburg, SC 29302",Wood Partners,130.0,Under Construction,2023,39000000.0,$39M,New Construction - Multifamily Class A,SPB-2023-04122,A,yes,1200.0,85.0,95.0,5.0,1250.0,4.1,900.0,550.0,600.0,Improving,Low,Strong absorption supported by robust industrial and manufacturing sector expansion.,"7 stories, downtown Spartanburg, luxury finishes, rooftop deck, and parking garage",,,https://woodpartners.com/projects/lofts-at-spartanburg,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Strong Sun Belt secondary market with robust investor demand and stable cap rates.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,130000.0
Southeast,"Gulfport, MS",Gulfport,MS,Bayfront Towers,"100 Bayfront Dr, Gulfport, MS 39501",Bayfront Properties,110.0,Planned,2025,40000000.0,$40M,New Construction - Multifamily Class A,,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"High-rise 8 stories, waterfront views, mixed-use with retail, luxury amenities including rooftop pool and fitness center; downtown Gulfport",,,https://bayfrontpropertiesms.com/projects/bayfront-towers,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,The Bay at Gulfport,"1200 25th Ave, Gulfport, MS 39501",Bayview Development Group,120.0,Under Construction,2023,35000000.0,$35M,New Construction - Multifamily Class A,GUL-2023-0456,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"5 stories, waterfront location, luxury amenities including pool, fitness center, and clubhouse; located in downtown Gulfport submarket",,,https://bayviewdev.com/projects/the-bay-gulfport,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,The Meridian at Gulfport,"2201 28th St, Gulfport, MS 39501",Meridian Development Group,100.0,Permitted,2024,32000000.0,$32M,New Construction - Multifamily Class A,GUL-2024-0345,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"5 stories, mixed-use with retail on ground floor, luxury amenities including rooftop terrace and fitness center; downtown Gulfport",,,https://meridiandev.com/projects/meridian-gulfport,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,Ocean Breeze Apartments,"2700 Beach Blvd, Gulfport, MS 39507",Ocean Breeze Development,90.0,Under Construction,2023,30000000.0,$30M,New Construction - Multifamily Class A,GUL-2023-0890,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"6 stories, oceanfront, luxury amenities including pool, spa, and fitness center; located in Beachfront submarket",,,https://oceanbreezems.com/projects/ocean-breeze-apartments,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,Harbor Pointe Apartments,"4500 Harbor Dr, Gulfport, MS 39507",Harbor Realty Partners,85.0,Permitted,2024,28000000.0,$28M,New Construction - Multifamily Class A,GUL-2024-0123,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"4 stories, Class A market-rate, includes clubhouse, pool, and green spaces; located near Gulfport-Biloxi International Airport",,,https://harborrealtypartners.com/harbor-pointe,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,Seaside Residences,"3100 Seaway Rd, Gulfport, MS 39507",Seaside Living LLC,75.0,Under Construction,2023,25000000.0,$25M,New Construction - Multifamily Class A,GUL-2023-0789,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"4 stories, ocean view units, luxury finishes, pool, fitness center, pet-friendly; located in East Gulfport submarket",,,https://seasidelivingms.com/projects/seaside-residences,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,The Palms at Gulfport,"1800 34th Ave, Gulfport, MS 39501",Palms Residential LLC,70.0,Permitted,2024,22000000.0,$22M,New Construction - Multifamily Class A,GUL-2024-0410,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"4 stories, luxury Class A apartments, pool, clubhouse, pet-friendly; located in Midtown Gulfport",,,https://palmsresidential.com/projects/the-palms-gulfport,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,The Dunes at Gulfport,"3500 Dunes Blvd, Gulfport, MS 39507",Dunes Development Group,65.0,Permitted,2024,21000000.0,$21M,New Construction - Multifamily Class A,GUL-2024-0505,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"4 stories, luxury apartments, pool, fitness center, located near Gulfport Beach",,,https://dunesdevgroup.com/projects/the-dunes-gulfport,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,Bayview Flats,"1501 29th Ave, Gulfport, MS 39501",Bayview Development Group,60.0,Under Construction,2023,18000000.0,$18M,New Construction - Multifamily Class A,GUL-2023-0567,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"4 stories, Class A apartments, community pool, fitness center, pet park; located near Gulfport Medical District",,,https://bayviewdev.com/projects/bayview-flats,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Gulfport, MS",Gulfport,MS,The Harbor Lofts,"5000 14th St, Gulfport, MS 39507",Harbor Realty Partners,55.0,Permitted,2024,17000000.0,$17M,New Construction - Multifamily Class A,GUL-2024-0222,A,yes,150.0,65.0,92.0,8.0,950.0,1.5,120.0,80.0,70.0,Stable,Moderate,Market remains stable with moderate absorption amid limited new supply and steady local demand.,"5 stories, loft-style apartments, rooftop deck, fitness center; located in Harbor submarket",,,https://harborrealtypartners.com/projects/harbor-lofts,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.75,7.25,7.25% - 7.75%,8.25,7.75,,,,CoStar,Tertiary Gulf Coast market with limited investor activity and rising cap rates.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,75000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The District at Hattiesburg,"1000 Hardy St, Hattiesburg, MS 39401",District Realty Partners,130.0,Permitted,2023,30000000.0,$30M,New Construction - Multifamily Class A,HBG-2023-0821,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"6 stories, mixed-use with retail and office space, luxury amenities",,,hattiesburgms.gov/building-permits,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
Southeast,"Hattiesburg, MS",Hattiesburg,MS,The Vue at Hattiesburg,"1200 Hardy St, Hattiesburg, MS 39401",Southern Land Company,120.0,Under Construction,2023,28000000.0,$28M,New Construction - Multifamily Class A,HBG-2023-0456,A,yes,80.0,60.0,91.0,9.0,900.0,1.0,50.0,40.0,30.0,Stable,High,Smaller market with modest absorption and higher concessions due to limited demand.,"5 stories, luxury amenities including pool, fitness center, located in downtown Hattiesburg",,,hattiesburgms.gov/construction-projects,Yardi,2026-03-07,6.75,6.25,6.25% - 6.75%,7.5,7.0,7.00% - 7.50%,7.5,7.0,7.00% - 7.50%,8.0,7.5,,,,Marcus & Millichap,Smaller tertiary market with limited investor interest and higher risk premiums.,6.85,AI Research (CBRE/M&M/JLL calibrated),Expanding,Low,,,65000.0
