"ZIP_Code","City","State","Metro_MSA","County","Total_Population","Total_Housing_Units","MF_Units_5plus_Stock","Renter_Share_Pct","Median_Gross_Rent_Monthly","Median_HH_Income","MF_MedianSalePrice_PerUnit_Latest","MF_MedianSalePrice_PerUnit_12MoAgo","MF_MedianSalePrice_PerUnit_24MoAgo","MF_Price_PerSF","MF_CapRate_At_Sale_Pct","MF_Sale_Volume_Annual_Deals","MF_Avg_Building_Size_Units","MF_YoY_PriceChange_Pct","MF_24Mo_PriceChange_Pct","Market_Type","MF_GrossRentMultiplier","MF_Price_Trend","Data_Source","Data_Period","Note","","","","","","","","","","","","","","","","","","","","","","","",""
"76016","Arlington","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","31079","10903","3120","17.3","1749","103605","248196","257812","276388","402","4.65","8","260","-3.73","-10.2","Sun Belt","11.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76017","Arlington","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","46361","15895","7672","32.7","1431","89930","208527","223813","244865","338","4.65","19","260","-6.83","-14.84","Sun Belt","12.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76018","Arlington","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","27827","8268","3174","22.9","1744","83815","226879","243877","267105","368","4.65","8","260","-6.97","-15.06","Sun Belt","10.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76020","Azle","TX","Dallas-Fort Worth-Arlington, TX","Parker County","32937","12132","3507","19.7","1114","87923","181271","188314","201883","294","4.65","9","260","-3.74","-10.21","Sun Belt","13.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76021","Bedford","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","34858","14761","7964","46","1307","84539","192996","207033","226415","313","4.65","20","260","-6.78","-14.76","Sun Belt","12.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76022","Bedford","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","14632","5709","3380","47.9","1429","70286","187602","194527","208285","304","4.65","8","260","-3.56","-9.93","Sun Belt","10.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76023","Boyd","TX","Dallas-Fort Worth-Arlington, TX","Wise County","7227","2491","490","12.9","1048","83750","171627","182582","198619","278","4.65","1","260","-6","-13.59","Sun Belt","13.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76028","Burleson","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","76343","26150","9814","24.3","1558","93314","222173","229850","245821","360","4.65","25","260","-3.34","-9.62","Sun Belt","11.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76031","Cleburne","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","18108","5858","1977","21.9","1157","68203","163834","169408","181112","266","4.75","5","260","-3.29","-9.54","Sun Belt","11.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76033","Cleburne","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","27664","10340","5273","36.8","1209","65488","165087","172127","184951","268","4.65","13","260","-4.09","-10.74","Sun Belt","11.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76034","Colleyville","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","25793","9225","677","4.1","2785","196034","259000","268867","288098","420","4.65","2","260","-3.67","-10.1","Sun Belt","7.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76035","Cresson","TX","Granbury, TX","Hood County","3101","959","418","22.4","1407","112983","174806","176732","181957","287","5.55","1","120","-1.09","-3.93","Secondary","10.4","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76036","Crowley","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","30489","9920","4071","25.6","1526","89393","215491","229075","249094","349","4.65","10","260","-5.93","-13.49","Sun Belt","11.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76039","Euless","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","41045","17107","13109","63.3","1622","80176","213359","228926","250392","346","4.65","33","260","-6.8","-14.79","Sun Belt","11","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76040","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","30708","11654","8078","58.6","1129","65698","158966","170656","186733","258","4.65","20","260","-6.85","-14.87","Sun Belt","11.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76043","Glen Rose","TX","","Somervell County","7281","2619","869","22.8","853","75764","111791","114201","118260","184","5.55","2","120","-2.11","-5.47","Secondary","10.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76044","Godley","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","7644","2594","425","10.1","1190","88795","188219","197917","213764","305","4.65","1","260","-4.9","-11.95","Sun Belt","13.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76048","Granbury","TX","Granbury, TX","Hood County","27005","11084","4046","28.2","1165","61728","119282","124629","130706","196","5.55","8","120","-4.29","-8.74","Secondary","8.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76049","Granbury","TX","Granbury, TX","Hood County","29301","11875","2247","11.4","1432","96674","163259","165712","170988","268","5.55","4","120","-1.48","-4.52","Secondary","9.5","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76050","Grandview","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","7395","2624","860","21.3","1148","80858","176498","188385","205374","286","4.65","2","260","-6.31","-14.06","Sun Belt","12.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76051","Grapevine","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","50303","21224","11478","47.3","1750","106726","251575","270656","296599","408","4.65","29","260","-7.05","-15.18","Sun Belt","12","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76052","Haslet","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","27171","8811","1851","11.5","1837","135348","259000","269343","288934","420","4.65","5","260","-3.84","-10.36","Sun Belt","11.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76053","Hurst","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","31396","11655","6905","47.1","1245","59985","162123","169072","181691","263","4.65","17","260","-4.11","-10.77","Sun Belt","10.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76054","Hurst","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","11886","4660","1217","17.2","1490","104748","228869","239754","258346","371","4.65","3","260","-4.54","-11.41","Sun Belt","12.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76055","Itasca","TX","","Hill County","3566","1245","340","17.2","859","68466","106313","107593","110847","175","5.55","1","120","-1.19","-4.09","Secondary","10.3","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76058","Burleson","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","21082","7083","2383","27","1206","66777","166211","177766","194036","270","4.75","6","260","-6.5","-14.34","Sun Belt","11.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76059","Cleburne","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","5224","1697","1312","60.2","953","49703","128102","137937","151224","208","4.65","3","260","-7.13","-15.29","Sun Belt","11.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76060","Kennedale","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","8552","2829","1181","26.1","1181","112931","213021","226017","245472","345","4.65","3","260","-5.75","-13.22","Sun Belt","15","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76063","Mansfield","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","80101","25817","8533","24.4","1619","110303","244970","262224","286414","397","4.65","21","260","-6.58","-14.47","Sun Belt","12.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76064","Maypearl","TX","Dallas-Fort Worth-Arlington, TX","Ellis County","1952","701","412","36.7","1537","78523","204872","218927","238862","332","4.65","1","260","-6.42","-14.23","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76065","Midlothian","TX","Dallas-Fort Worth-Arlington, TX","Ellis County","42415","14017","3184","15.8","1522","121063","248654","258396","277083","403","4.65","8","260","-3.77","-10.26","Sun Belt","13.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76066","Millsap","TX","Dallas-Fort Worth-Arlington, TX","Parker County","4923","1496","385","19.9","584","98145","150056","161681","177329","243","4.65","1","260","-7.19","-15.38","Sun Belt","21.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76067","Mineral Wells","TX","Mineral Wells, TX","Palo Pinto County","20582","7188","3584","33.9","987","59845","107096","109707","113775","176","5.55","7","120","-2.38","-5.87","Secondary","9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76071","Newark","TX","Dallas-Fort Worth-Arlington, TX","Wise County","4610","1442","417","19.8","1132","94318","189459","203326","222448","307","4.65","1","260","-6.82","-14.83","Sun Belt","13.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76073","Paradise","TX","Dallas-Fort Worth-Arlington, TX","Wise County","6948","2444","589","14.9","1119","107759","202637","210598","225830","329","4.65","1","260","-3.78","-10.27","Sun Belt","15.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76078","","TX","Dallas-Fort Worth-Arlington, TX","Wise County","9696","3143","900","17.6","1440","89794","209097","222231","241619","339","4.65","2","260","-5.91","-13.46","Sun Belt","12.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76082","Springtown","TX","Dallas-Fort Worth-Arlington, TX","Parker County","23489","7651","1845","15.9","1134","84506","179245","187829","202445","291","4.65","5","260","-4.57","-11.46","Sun Belt","13.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76084","","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","12058","3431","407","8.2","1605","85748","217901","225828","241763","353","4.65","1","260","-3.51","-9.87","Sun Belt","11.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76085","Weatherford","TX","Dallas-Fort Worth-Arlington, TX","Parker County","11695","3834","896","13.8","1646","91128","226840","235043","251569","368","4.75","2","260","-3.49","-9.83","Sun Belt","11.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76086","Weatherford","TX","Dallas-Fort Worth-Arlington, TX","Parker County","21979","8423","5573","46.8","1310","65707","173326","185475","202555","281","4.65","14","260","-6.55","-14.43","Sun Belt","11","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76087","Weatherford","TX","Dallas-Fort Worth-Arlington, TX","Parker County","31831","11666","1922","10.8","1515","101606","227530","237778","255853","369","4.65","5","260","-4.31","-11.07","Sun Belt","12.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76088","Weatherford","TX","Dallas-Fort Worth-Arlington, TX","Parker County","14693","5215","1483","16.9","1276","89554","195840","207085","224458","318","4.65","4","260","-5.43","-12.75","Sun Belt","12.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76092","Southlake","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","31212","9431","747","4.9","2518","250001","259000","268784","287938","420","4.65","2","260","-3.64","-10.05","Sun Belt","8.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76093","Rio Vista","TX","Dallas-Fort Worth-Arlington, TX","Johnson County","3485","1269","407","22.5","1133","52832","145682","156361","171069","236","4.65","1","260","-6.83","-14.84","Sun Belt","10.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76102","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","11645","4303","3540","76.2","1579","81074","210899","219184","235037","342","4.65","9","260","-3.78","-10.27","Sun Belt","11.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76103","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","17285","5500","3166","37.1","1062","56641","144079","153914","167905","234","4.75","8","260","-6.39","-14.19","Sun Belt","11.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76104","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","18914","7386","5734","60.7","1253","46098","148077","154876","166735","240","4.65","14","260","-4.39","-11.19","Sun Belt","9.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76105","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","23252","6865","5759","48","1070","44193","131554","140820","153810","213","4.65","14","260","-6.58","-14.47","Sun Belt","10.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76106","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","37777","10814","8649","51.3","1123","51972","143980","152732","165856","233","4.75","22","260","-5.73","-13.19","Sun Belt","10.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76107","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","29629","15194","10216","54","1395","77277","192296","205995","225118","312","4.65","26","260","-6.65","-14.58","Sun Belt","11.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76108","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","44930","16385","7224","29.7","1362","73183","185352","196764","213785","301","4.65","18","260","-5.8","-13.3","Sun Belt","11.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76109","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","25658","9878","5817","48","1582","99102","230195","243129","263321","373","4.65","15","260","-5.32","-12.58","Sun Belt","12.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76110","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","33640","11276","7098","37.9","1201","59933","158580","166453","179592","257","4.65","18","260","-4.73","-11.7","Sun Belt","11","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76111","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","21366","7673","5892","44.4","1162","54884","150150","158939","172368","243","4.65","15","260","-5.53","-12.89","Sun Belt","10.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"76112","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX","Tarrant County","44116","17111","10396","50.7","1132","53335","146134","156880","171660","237","4.75","26","260","-6.85","-14.87","Sun Belt","10.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
