zip_code,metro,lat,lng,cap_rate_pct,cap_rate_class_a_pct,cap_rate_class_b_pct,data_source,as_of_date,source_url
96801,Honolulu,21.4344,-157.8729,4.37,3.93,4.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96802,Honolulu,21.1685,-157.912,4.85,3.89,4.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96803,Honolulu,21.2913,-157.7544,4.9,4.4,4.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96804,Honolulu,21.3188,-157.7852,4.38,4.63,5.11,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96805,Honolulu,21.3697,-157.7216,4.81,4.66,5.38,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96806,Honolulu,21.3152,-157.7718,4.19,3.77,4.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96807,Honolulu,21.4447,-157.7036,5.1,4.34,4.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96808,Honolulu,21.1859,-157.7462,4.38,4.81,4.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96809,Honolulu,21.2634,-157.9212,4.65,4.62,5.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
96810,Honolulu,21.4019,-157.8454,3.73,4.62,4.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76101,Fort Worth,32.7547,-97.1585,5.36,6.03,6.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76102,Fort Worth,32.6582,-97.2675,5.23,6.24,6.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76103,Fort Worth,32.7886,-97.1679,5.56,6.01,6.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76104,Fort Worth,32.7475,-97.3862,5.57,4.85,6.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76105,Fort Worth,32.9002,-97.2705,6.26,6.09,5.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76106,Fort Worth,32.8599,-97.4859,6.68,5.12,5.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76107,Fort Worth,32.8788,-97.2149,5.45,5.66,5.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76108,Fort Worth,32.7816,-97.2837,5.66,6.04,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76109,Fort Worth,32.6143,-97.3858,4.98,5.22,5.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76110,Fort Worth,32.7352,-97.3326,5.24,5.29,6.89,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76111,Fort Worth,32.8995,-97.311,5.68,4.69,6.19,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76112,Fort Worth,32.7093,-97.5105,5.76,6.26,5.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76113,Fort Worth,32.7693,-97.4406,5.74,5.81,5.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76114,Fort Worth,32.8259,-97.2174,5.53,6.11,6.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76115,Fort Worth,32.8768,-97.1927,5.33,4.45,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78401,Corpus Christi,27.7965,-97.2803,6.33,5.96,6.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78402,Corpus Christi,27.8657,-97.2384,6.33,5.31,7.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78403,Corpus Christi,27.8911,-97.5661,6.54,6.74,5.8,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78404,Corpus Christi,27.8449,-97.4315,6.51,5.91,5.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78405,Corpus Christi,27.6976,-97.5432,7.24,6.66,6.47,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78406,Corpus Christi,27.8832,-97.2819,6.47,6.83,6.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78407,Corpus Christi,27.8981,-97.3536,5.45,5.54,7.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78408,Corpus Christi,27.8209,-97.5554,6.36,6.35,6.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78409,Corpus Christi,27.8942,-97.4693,6.86,6.72,7.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78410,Corpus Christi,27.8702,-97.2471,7.21,5.92,6.14,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78411,Corpus Christi,27.846,-97.3758,6.86,6.4,6.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78412,Corpus Christi,27.7306,-97.4006,6.29,5.92,6.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78413,Corpus Christi,27.8118,-97.3349,6.56,5.66,7.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78414,Corpus Christi,27.8473,-97.3811,5.89,5.35,6.57,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
78415,Corpus Christi,27.862,-97.2876,5.8,6.42,6.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79401,Lubbock,33.5153,-101.7663,6.37,5.03,7.09,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79402,Lubbock,33.7197,-102.015,6.93,6.63,5.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79403,Lubbock,33.5141,-101.7007,5.6,6.2,6.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79404,Lubbock,33.6251,-101.988,6.77,6.99,7.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79405,Lubbock,33.6265,-101.9366,5.87,5.9,7.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79406,Lubbock,33.522,-101.6911,5.47,6.98,5.86,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79407,Lubbock,33.5654,-101.9654,5.74,6.37,5.57,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79408,Lubbock,33.4399,-101.7233,5.67,5.71,5.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79409,Lubbock,33.6062,-101.936,6.61,5.64,7.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79410,Lubbock,33.6885,-101.9207,5.94,5.27,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79101,Amarillo,35.119,-101.738,6.32,5.57,5.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79102,Amarillo,35.1821,-101.8009,5.11,5.51,6.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79103,Amarillo,35.28,-101.7577,5.23,4.89,6.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79104,Amarillo,35.2449,-101.8237,6.19,5.28,5.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79105,Amarillo,35.1416,-101.7652,6.79,6.31,7.27,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79106,Amarillo,35.0753,-101.959,5.24,5.55,6.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79107,Amarillo,35.2465,-101.9093,6.07,4.87,6.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79108,Amarillo,35.3533,-102.0021,6.04,5.94,6.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79109,Amarillo,35.3543,-101.6868,5.71,4.84,6.86,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
79110,Amarillo,35.2963,-101.8671,6.16,5.9,7.55,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76201,Denton,33.2099,-97.0283,5.72,5.54,5.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76202,Denton,33.1825,-97.2035,4.93,4.69,5.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76203,Denton,33.135,-97.2498,5.41,5.42,5.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76204,Denton,33.1825,-97.0021,6.44,6.08,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76205,Denton,33.0919,-97.2902,5.47,4.6,6.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76206,Denton,33.2081,-97.0504,5.75,5.26,7.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76207,Denton,33.1922,-97.0169,5.86,4.49,6.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76208,Denton,33.1471,-96.9693,5.85,6.26,5.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76209,Denton,33.2857,-97.0391,5.83,6.2,6.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
76210,Denton,33.2026,-96.9928,5.9,6.36,5.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75401,Greenville TX,33.1181,-96.1485,6.25,5.83,5.91,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75402,Greenville TX,33.1258,-96.0154,6.37,5.22,5.88,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75403,Greenville TX,33.1463,-96.0361,6.63,5.0,5.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75404,Greenville TX,33.2625,-96.1611,6.56,5.39,6.12,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75405,Greenville TX,33.2091,-96.2445,5.57,6.13,5.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75406,Greenville TX,33.055,-96.173,6.17,5.74,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75407,Greenville TX,33.2114,-96.043,6.04,5.97,6.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75408,Greenville TX,33.114,-96.1377,5.16,5.26,7.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75409,Greenville TX,33.065,-96.1166,5.83,6.06,6.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
75410,Greenville TX,33.3071,-95.9658,5.36,6.01,6.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36101,Montgomery,32.3959,-86.2919,6.12,5.74,6.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36102,Montgomery,32.2358,-86.2049,7.16,6.22,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36103,Montgomery,32.4886,-86.4499,6.29,5.45,5.8,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36104,Montgomery,32.3342,-86.1669,6.63,6.2,7.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36105,Montgomery,32.3037,-86.432,6.66,7.01,5.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36106,Montgomery,32.4883,-86.3256,7.44,7.05,6.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36107,Montgomery,32.3615,-86.2148,6.37,7.15,6.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36108,Montgomery,32.2218,-86.463,7.31,5.83,7.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36109,Montgomery,32.2646,-86.1847,6.55,5.83,7.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36110,Montgomery,32.4829,-86.4256,6.32,5.44,5.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36601,Mobile,30.611,-87.8918,7.55,5.1,5.78,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36602,Mobile,30.5864,-88.2037,7.16,5.63,7.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36603,Mobile,30.7569,-88.1984,7.12,6.59,7.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36604,Mobile,30.7953,-87.919,5.68,5.71,6.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36605,Mobile,30.5644,-88.0322,7.17,7.1,6.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36606,Mobile,30.7494,-88.1855,6.76,6.02,7.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36607,Mobile,30.6156,-87.9536,6.81,5.25,6.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36608,Mobile,30.6756,-88.1351,5.77,6.38,7.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36609,Mobile,30.5489,-88.0187,5.35,6.82,5.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
36610,Mobile,30.5534,-88.1658,6.87,5.82,5.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31201,Macon,32.9122,-83.5236,5.49,7.0,6.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31202,Macon,32.8308,-83.8022,6.97,6.33,7.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31203,Macon,32.881,-83.6344,7.36,6.09,6.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31204,Macon,32.8412,-83.5994,5.55,7.07,6.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31205,Macon,32.8797,-83.7902,5.82,7.18,6.4,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31206,Macon,32.7735,-83.6513,6.98,5.77,7.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31207,Macon,32.934,-83.7794,6.2,7.16,6.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31208,Macon,32.7645,-83.4904,5.98,5.89,7.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31209,Macon,32.9827,-83.6256,6.41,5.91,5.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
31210,Macon,32.8647,-83.7167,6.78,6.63,6.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30901,Augusta,33.4576,-81.844,5.79,5.4,6.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30902,Augusta,33.4432,-82.0922,7.22,4.78,6.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30903,Augusta,33.4799,-81.9335,5.93,4.84,6.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30904,Augusta,33.3942,-81.9079,6.45,5.18,6.18,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30905,Augusta,33.393,-81.9894,7.02,6.8,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30906,Augusta,33.3948,-82.168,6.28,5.05,5.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30907,Augusta,33.418,-81.9768,5.09,6.13,5.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30908,Augusta,33.5507,-82.1129,7.28,5.36,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30909,Augusta,33.5734,-82.1482,6.58,6.43,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
30910,Augusta,33.5498,-81.9518,5.2,6.66,6.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70801,Baton Rouge,30.5762,-91.2582,6.5,6.62,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70802,Baton Rouge,30.5067,-91.0399,5.92,5.76,5.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70803,Baton Rouge,30.5539,-91.1479,6.06,4.86,6.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70804,Baton Rouge,30.3378,-91.3183,5.34,6.61,5.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70805,Baton Rouge,30.5312,-91.2347,7.05,5.58,6.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70806,Baton Rouge,30.5972,-91.0817,6.16,5.95,7.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70807,Baton Rouge,30.4069,-91.1238,6.84,5.6,7.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70808,Baton Rouge,30.3899,-91.2711,6.11,4.79,6.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70809,Baton Rouge,30.5456,-91.3632,6.09,6.59,5.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70810,Baton Rouge,30.3322,-91.1683,7.06,6.53,6.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70811,Baton Rouge,30.3089,-91.3416,5.92,5.35,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70812,Baton Rouge,30.4158,-91.2374,7.18,6.53,7.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70813,Baton Rouge,30.3226,-91.3601,7.01,6.12,7.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70814,Baton Rouge,30.5252,-91.3368,5.82,6.51,7.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70815,Baton Rouge,30.5757,-91.0282,5.34,6.04,7.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71101,Shreveport,32.5358,-93.8159,7.08,5.26,7.34,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71102,Shreveport,32.4687,-93.6927,6.48,5.81,6.19,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71103,Shreveport,32.6235,-93.7468,6.61,5.81,6.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71104,Shreveport,32.5257,-93.9166,7.52,5.85,7.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71105,Shreveport,32.4053,-93.7802,6.79,6.59,7.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71106,Shreveport,32.4774,-93.6079,7.45,5.7,6.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71107,Shreveport,32.58,-93.6863,6.29,6.65,5.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71108,Shreveport,32.4673,-93.6525,6.0,6.86,5.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71109,Shreveport,32.5288,-93.7222,7.4,6.84,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
71110,Shreveport,32.6259,-93.6311,7.37,5.79,6.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70501,Lafayette,30.3512,-92.1268,6.63,5.69,5.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70502,Lafayette,30.3597,-92.1401,6.27,4.81,7.41,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70503,Lafayette,30.2337,-92.0247,6.13,4.84,6.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70504,Lafayette,30.183,-91.9374,6.01,6.46,7.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70505,Lafayette,30.3388,-92.1054,6.47,4.97,6.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70506,Lafayette,30.0771,-92.1089,6.96,4.97,7.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70507,Lafayette,30.3403,-92.1842,5.27,5.62,5.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70508,Lafayette,30.295,-92.1503,5.86,6.04,6.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70509,Lafayette,30.1123,-92.1867,5.66,6.48,6.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
70510,Lafayette,30.088,-92.1943,6.93,4.99,5.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74101,Tulsa,36.1745,-96.0746,7.12,5.59,6.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74102,Tulsa,36.1187,-95.8542,6.95,4.81,6.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74103,Tulsa,36.0864,-95.8175,6.24,5.36,7.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74104,Tulsa,36.166,-96.0692,7.17,5.89,6.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74105,Tulsa,36.2434,-95.8459,6.8,6.29,6.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74106,Tulsa,36.0844,-96.0303,6.12,5.09,6.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74107,Tulsa,36.2812,-95.9983,6.46,6.69,7.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74108,Tulsa,36.2384,-95.9567,5.96,6.72,5.89,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74109,Tulsa,36.0999,-96.1434,6.35,6.46,7.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74110,Tulsa,36.0791,-96.0878,5.87,6.61,7.47,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74111,Tulsa,36.1083,-96.0022,6.64,6.46,5.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74112,Tulsa,36.116,-95.9311,5.56,5.46,6.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74113,Tulsa,36.151,-95.9039,5.92,6.34,7.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74114,Tulsa,36.2011,-95.9272,7.02,6.04,6.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
74115,Tulsa,36.2697,-95.9837,5.37,5.34,7.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67201,Wichita,37.5655,-97.2979,6.97,5.5,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67202,Wichita,37.5796,-97.2017,7.28,5.19,7.18,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67203,Wichita,37.8148,-97.3073,5.19,6.53,5.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67204,Wichita,37.5886,-97.4371,5.87,6.48,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67205,Wichita,37.5617,-97.1932,7.09,5.56,6.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67206,Wichita,37.6108,-97.3717,6.42,5.57,5.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67207,Wichita,37.7449,-97.4853,5.71,5.47,6.78,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
67208,Wichita,37.5525,-97.2897,6.5,5.81,5.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
