zip_code,metro,lat,lng,rent_growth_yoy_pct,rent_growth_3yr_avg_pct,market_trend,data_source,as_of_date,source_url
06115,Hartford,41.6548,-72.7291,3.01,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13201,Syracuse,43.0458,-76.2187,2.72,3.27,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13202,Syracuse,43.1113,-76.0913,3.33,2.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13203,Syracuse,43.0189,-76.1631,3.31,2.34,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13204,Syracuse,43.0695,-76.1434,2.8,2.8,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13205,Syracuse,43.1546,-75.972,2.67,2.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13206,Syracuse,43.0608,-76.302,3.27,2.56,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13207,Syracuse,43.1056,-76.0005,3.21,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13208,Syracuse,42.9504,-76.0265,3.32,2.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13209,Syracuse,43.0588,-76.107,3.24,2.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13210,Syracuse,43.0808,-76.0087,3.41,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13211,Syracuse,43.1012,-76.2866,2.98,2.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13212,Syracuse,43.0903,-76.2432,3.07,3.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13213,Syracuse,43.0426,-76.1731,3.01,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13214,Syracuse,43.0321,-75.9805,3.15,3.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
13215,Syracuse,43.1131,-76.2484,2.59,3.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14601,Rochester,43.2324,-77.5741,2.64,2.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14602,Rochester,43.2999,-77.5609,3.3,2.55,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14603,Rochester,43.219,-77.6987,3.48,3.27,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14604,Rochester,43.0244,-77.6337,3.13,3.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14605,Rochester,43.2342,-77.5454,2.65,3.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14606,Rochester,43.0173,-77.7037,2.73,3.05,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14607,Rochester,43.198,-77.6964,3.27,2.94,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14608,Rochester,43.0127,-77.6433,3.11,2.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14609,Rochester,43.1293,-77.6597,3.06,2.52,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14610,Rochester,43.0485,-77.4909,3.53,2.39,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14611,Rochester,43.016,-77.6971,2.88,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14612,Rochester,43.2691,-77.5385,2.88,2.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14613,Rochester,43.1696,-77.5655,3.25,2.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14614,Rochester,43.1531,-77.7712,3.47,2.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14615,Rochester,43.2199,-77.4738,2.83,3.06,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14201,Buffalo,43.0176,-79.0061,3.34,2.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14202,Buffalo,42.7703,-78.7556,3.32,2.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14203,Buffalo,42.9612,-78.7407,3.07,2.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14204,Buffalo,42.8122,-78.8327,2.61,2.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14205,Buffalo,42.9099,-78.9059,3.47,3.15,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14206,Buffalo,42.7579,-78.7402,2.67,2.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14207,Buffalo,43.0005,-78.9477,2.52,2.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14208,Buffalo,42.9388,-79.0249,3.06,2.56,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14209,Buffalo,43.0004,-78.9587,3.54,2.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14210,Buffalo,42.7699,-78.9534,2.78,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14211,Buffalo,42.7398,-78.9726,3.27,2.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14212,Buffalo,42.9702,-78.8329,2.83,3.1,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14213,Buffalo,42.8028,-78.9216,2.7,2.38,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14214,Buffalo,42.9193,-79.0486,3.52,2.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
14215,Buffalo,42.9497,-78.8541,2.75,3.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99501,Anchorage,61.2239,-149.7788,2.14,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99502,Anchorage,61.1348,-149.9297,2.43,2.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99503,Anchorage,61.3439,-149.7859,2.18,2.36,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99504,Anchorage,61.0994,-150.0187,2.22,1.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99505,Anchorage,61.1344,-149.8803,2.18,2.21,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99506,Anchorage,61.1651,-149.7952,2.06,2.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99507,Anchorage,61.357,-149.7265,2.31,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99508,Anchorage,61.3087,-149.9868,1.9,2.13,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99509,Anchorage,61.2596,-150.0544,2.48,1.74,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
99510,Anchorage,61.2513,-149.7347,2.52,1.73,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96801,Honolulu,21.4344,-157.8729,2.3,2.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96802,Honolulu,21.1685,-157.912,2.74,2.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96803,Honolulu,21.2913,-157.7544,2.14,2.11,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96804,Honolulu,21.3188,-157.7852,2.32,2.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96805,Honolulu,21.3697,-157.7216,2.29,2.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96806,Honolulu,21.3152,-157.7718,2.9,2.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96807,Honolulu,21.4447,-157.7036,2.23,2.74,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96808,Honolulu,21.1859,-157.7462,2.89,2.24,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96809,Honolulu,21.2634,-157.9212,2.77,2.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
96810,Honolulu,21.4019,-157.8454,2.16,2.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76101,Fort Worth,32.7547,-97.1585,3.15,3.32,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76102,Fort Worth,32.6582,-97.2675,3.15,4.16,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76103,Fort Worth,32.7886,-97.1679,3.39,4.23,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76104,Fort Worth,32.7475,-97.3862,3.99,3.63,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76105,Fort Worth,32.9002,-97.2705,4.02,3.68,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76106,Fort Worth,32.8599,-97.4859,3.5,3.72,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76107,Fort Worth,32.8788,-97.2149,3.19,4.04,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76108,Fort Worth,32.7816,-97.2837,3.13,3.42,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76109,Fort Worth,32.6143,-97.3858,4.01,4.0,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76110,Fort Worth,32.7352,-97.3326,4.05,3.11,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76111,Fort Worth,32.8995,-97.311,3.18,3.51,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76112,Fort Worth,32.7093,-97.5105,4.39,3.97,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76113,Fort Worth,32.7693,-97.4406,3.28,3.16,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76114,Fort Worth,32.8259,-97.2174,3.83,2.96,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76115,Fort Worth,32.8768,-97.1927,4.44,3.14,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78401,Corpus Christi,27.7965,-97.2803,1.56,1.28,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78402,Corpus Christi,27.8657,-97.2384,1.6,1.53,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78403,Corpus Christi,27.8911,-97.5661,1.29,1.55,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78404,Corpus Christi,27.8449,-97.4315,1.75,1.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78405,Corpus Christi,27.6976,-97.5432,1.57,1.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78406,Corpus Christi,27.8832,-97.2819,1.37,1.48,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78407,Corpus Christi,27.8981,-97.3536,1.34,1.3,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78408,Corpus Christi,27.8209,-97.5554,1.3,1.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78409,Corpus Christi,27.8942,-97.4693,1.72,1.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78410,Corpus Christi,27.8702,-97.2471,1.31,1.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78411,Corpus Christi,27.846,-97.3758,1.44,1.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78412,Corpus Christi,27.7306,-97.4006,1.61,1.41,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78413,Corpus Christi,27.8118,-97.3349,1.56,1.41,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78414,Corpus Christi,27.8473,-97.3811,1.35,1.24,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78415,Corpus Christi,27.862,-97.2876,1.71,1.23,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79401,Lubbock,33.5153,-101.7663,1.54,1.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79402,Lubbock,33.7197,-102.015,2.03,1.83,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79403,Lubbock,33.5141,-101.7007,1.57,1.57,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79404,Lubbock,33.6251,-101.988,1.94,1.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79405,Lubbock,33.6265,-101.9366,1.54,1.81,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79406,Lubbock,33.522,-101.6911,1.85,1.84,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79407,Lubbock,33.5654,-101.9654,1.55,1.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79408,Lubbock,33.4399,-101.7233,1.53,1.53,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79409,Lubbock,33.6062,-101.936,1.71,1.93,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79410,Lubbock,33.6885,-101.9207,1.83,1.46,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79101,Amarillo,35.119,-101.738,2.33,1.59,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79102,Amarillo,35.1821,-101.8009,1.67,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79103,Amarillo,35.28,-101.7577,1.87,1.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79104,Amarillo,35.2449,-101.8237,1.78,2.21,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79105,Amarillo,35.1416,-101.7652,1.64,1.72,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79106,Amarillo,35.0753,-101.959,2.13,2.16,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79107,Amarillo,35.2465,-101.9093,1.99,1.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79108,Amarillo,35.3533,-102.0021,1.89,1.56,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79109,Amarillo,35.3543,-101.6868,1.89,2.04,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
79110,Amarillo,35.2963,-101.8671,2.31,1.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76201,Denton,33.2099,-97.0283,3.71,4.25,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76202,Denton,33.1825,-97.2035,4.06,3.17,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76203,Denton,33.135,-97.2498,3.99,2.97,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76204,Denton,33.1825,-97.0021,3.5,3.53,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76205,Denton,33.0919,-97.2902,3.34,3.85,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76206,Denton,33.2081,-97.0504,3.84,3.89,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76207,Denton,33.1922,-97.0169,3.26,4.07,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76208,Denton,33.1471,-96.9693,3.68,4.05,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76209,Denton,33.2857,-97.0391,4.01,3.55,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
76210,Denton,33.2026,-96.9928,3.99,3.58,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75401,Greenville TX,33.1181,-96.1485,3.32,3.25,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75402,Greenville TX,33.1258,-96.0154,3.13,4.25,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75403,Greenville TX,33.1463,-96.0361,3.72,4.17,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75404,Greenville TX,33.2625,-96.1611,3.93,3.15,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75405,Greenville TX,33.2091,-96.2445,4.08,3.55,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75406,Greenville TX,33.055,-96.173,4.3,3.91,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75407,Greenville TX,33.2114,-96.043,4.04,3.78,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75408,Greenville TX,33.114,-96.1377,4.25,3.41,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75409,Greenville TX,33.065,-96.1166,3.46,3.19,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
75410,Greenville TX,33.3071,-95.9658,3.93,4.2,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36101,Montgomery,32.3959,-86.2919,2.12,2.36,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36102,Montgomery,32.2358,-86.2049,2.22,1.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36103,Montgomery,32.4886,-86.4499,2.41,2.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36104,Montgomery,32.3342,-86.1669,2.59,2.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36105,Montgomery,32.3037,-86.432,2.03,2.06,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36106,Montgomery,32.4883,-86.3256,2.54,1.83,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36107,Montgomery,32.3615,-86.2148,2.0,2.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36108,Montgomery,32.2218,-86.463,2.43,1.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36109,Montgomery,32.2646,-86.1847,2.33,1.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36110,Montgomery,32.4829,-86.4256,2.34,2.23,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36601,Mobile,30.611,-87.8918,1.68,2.01,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36602,Mobile,30.5864,-88.2037,2.02,1.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36603,Mobile,30.7569,-88.1984,2.12,1.74,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36604,Mobile,30.7953,-87.919,1.48,1.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36605,Mobile,30.5644,-88.0322,1.73,1.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36606,Mobile,30.7494,-88.1855,1.84,1.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36607,Mobile,30.6156,-87.9536,1.89,1.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36608,Mobile,30.6756,-88.1351,1.77,1.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36609,Mobile,30.5489,-88.0187,1.73,1.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
36610,Mobile,30.5534,-88.1658,1.74,1.52,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31201,Macon,32.9122,-83.5236,1.63,1.62,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31202,Macon,32.8308,-83.8022,1.43,1.34,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31203,Macon,32.881,-83.6344,1.34,1.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31204,Macon,32.8412,-83.5994,1.44,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31205,Macon,32.8797,-83.7902,1.38,1.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31206,Macon,32.7735,-83.6513,1.53,1.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31207,Macon,32.934,-83.7794,1.24,1.27,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31208,Macon,32.7645,-83.4904,1.52,1.55,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31209,Macon,32.9827,-83.6256,1.28,1.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
31210,Macon,32.8647,-83.7167,1.27,1.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30901,Augusta,33.4576,-81.844,1.89,2.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30902,Augusta,33.4432,-82.0922,2.49,2.06,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30903,Augusta,33.4799,-81.9335,2.53,2.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30904,Augusta,33.3942,-81.9079,2.22,2.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30905,Augusta,33.393,-81.9894,2.11,1.87,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30906,Augusta,33.3948,-82.168,2.53,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30907,Augusta,33.418,-81.9768,2.26,2.16,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30908,Augusta,33.5507,-82.1129,2.03,2.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30909,Augusta,33.5734,-82.1482,2.4,2.46,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
30910,Augusta,33.5498,-81.9518,2.08,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70801,Baton Rouge,30.5762,-91.2582,1.72,1.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70802,Baton Rouge,30.5067,-91.0399,1.34,1.53,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70803,Baton Rouge,30.5539,-91.1479,1.69,1.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70804,Baton Rouge,30.3378,-91.3183,1.31,1.51,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70805,Baton Rouge,30.5312,-91.2347,1.46,1.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70806,Baton Rouge,30.5972,-91.0817,1.6,1.61,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70807,Baton Rouge,30.4069,-91.1238,1.24,1.67,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70808,Baton Rouge,30.3899,-91.2711,1.73,1.41,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70809,Baton Rouge,30.5456,-91.3632,1.46,1.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70810,Baton Rouge,30.3322,-91.1683,1.74,1.58,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70811,Baton Rouge,30.3089,-91.3416,1.48,1.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70812,Baton Rouge,30.4158,-91.2374,1.43,1.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70813,Baton Rouge,30.3226,-91.3601,1.28,1.36,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70814,Baton Rouge,30.5252,-91.3368,1.66,1.29,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70815,Baton Rouge,30.5757,-91.0282,1.74,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71101,Shreveport,32.5358,-93.8159,0.94,0.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71102,Shreveport,32.4687,-93.6927,0.92,1.02,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71103,Shreveport,32.6235,-93.7468,0.84,0.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71104,Shreveport,32.5257,-93.9166,0.96,1.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71105,Shreveport,32.4053,-93.7802,1.17,0.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71106,Shreveport,32.4774,-93.6079,1.14,0.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71107,Shreveport,32.58,-93.6863,1.13,1.01,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71108,Shreveport,32.4673,-93.6525,0.86,0.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71109,Shreveport,32.5288,-93.7222,0.99,0.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
71110,Shreveport,32.6259,-93.6311,1.14,1.04,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70501,Lafayette,30.3512,-92.1268,1.38,1.24,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70502,Lafayette,30.3597,-92.1401,1.35,1.1,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70503,Lafayette,30.2337,-92.0247,1.0,1.33,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70504,Lafayette,30.183,-91.9374,1.1,1.14,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70505,Lafayette,30.3388,-92.1054,1.09,1.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70506,Lafayette,30.0771,-92.1089,1.21,1.01,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
