zip_code,metro,lat,lng,job_growth_yoy_pct,unemployment_rate_pct,top_growth_sector,data_source,as_of_date,source_url
02914,Providence,41.9424,-71.2618,1.71,4.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
02915,Providence,41.9646,-71.4094,1.98,4.49,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06101,Hartford,41.852,-72.6067,1.54,4.46,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06102,Hartford,41.7674,-72.5334,1.45,5.41,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06103,Hartford,41.8517,-72.8215,1.48,4.39,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06104,Hartford,41.7749,-72.6497,1.73,4.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06105,Hartford,41.7886,-72.7471,1.58,5.1,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06106,Hartford,41.8591,-72.8545,1.35,5.61,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06107,Hartford,41.8736,-72.7358,1.38,5.12,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06108,Hartford,41.8232,-72.6952,1.73,4.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06109,Hartford,41.8731,-72.7441,1.7,4.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06110,Hartford,41.8755,-72.7274,1.48,5.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06111,Hartford,41.7231,-72.6872,1.24,5.4,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06112,Hartford,41.8704,-72.6832,1.3,5.61,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06113,Hartford,41.7682,-72.5119,1.23,4.32,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06114,Hartford,41.8081,-72.6731,1.61,4.78,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
06115,Hartford,41.6548,-72.7291,1.38,4.8,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13201,Syracuse,43.0458,-76.2187,1.6,4.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13202,Syracuse,43.1113,-76.0913,1.31,5.21,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13203,Syracuse,43.0189,-76.1631,1.61,4.78,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13204,Syracuse,43.0695,-76.1434,1.36,4.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13205,Syracuse,43.1546,-75.972,1.25,5.14,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13206,Syracuse,43.0608,-76.302,1.26,4.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13207,Syracuse,43.1056,-76.0005,1.55,6.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13208,Syracuse,42.9504,-76.0265,1.76,4.6,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13209,Syracuse,43.0588,-76.107,1.56,4.85,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13210,Syracuse,43.0808,-76.0087,1.38,5.47,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13211,Syracuse,43.1012,-76.2866,1.25,5.88,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13212,Syracuse,43.0903,-76.2432,1.42,4.96,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13213,Syracuse,43.0426,-76.1731,1.69,5.82,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13214,Syracuse,43.0321,-75.9805,1.58,4.62,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
13215,Syracuse,43.1131,-76.2484,1.37,4.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14601,Rochester,43.2324,-77.5741,1.38,4.59,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14602,Rochester,43.2999,-77.5609,1.45,5.96,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14603,Rochester,43.219,-77.6987,1.34,5.7,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14604,Rochester,43.0244,-77.6337,1.62,5.9,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14605,Rochester,43.2342,-77.5454,1.53,5.93,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14606,Rochester,43.0173,-77.7037,1.54,5.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14607,Rochester,43.198,-77.6964,1.63,4.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14608,Rochester,43.0127,-77.6433,1.5,6.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14609,Rochester,43.1293,-77.6597,1.74,4.52,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14610,Rochester,43.0485,-77.4909,1.33,6.24,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14611,Rochester,43.016,-77.6971,1.58,5.88,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14612,Rochester,43.2691,-77.5385,1.4,6.45,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14613,Rochester,43.1696,-77.5655,1.24,4.67,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14614,Rochester,43.1531,-77.7712,1.26,5.34,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14615,Rochester,43.2199,-77.4738,1.51,5.34,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14201,Buffalo,43.0176,-79.0061,1.73,4.55,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14202,Buffalo,42.7703,-78.7556,1.67,5.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14203,Buffalo,42.9612,-78.7407,1.4,6.04,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14204,Buffalo,42.8122,-78.8327,1.65,6.24,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14205,Buffalo,42.9099,-78.9059,1.3,5.02,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14206,Buffalo,42.7579,-78.7402,1.64,6.08,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14207,Buffalo,43.0005,-78.9477,1.54,5.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14208,Buffalo,42.9388,-79.0249,1.51,5.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14209,Buffalo,43.0004,-78.9587,1.38,4.9,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14210,Buffalo,42.7699,-78.9534,1.41,6.29,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14211,Buffalo,42.7398,-78.9726,1.75,5.75,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14212,Buffalo,42.9702,-78.8329,1.64,4.94,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14213,Buffalo,42.8028,-78.9216,1.69,5.07,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14214,Buffalo,42.9193,-79.0486,1.37,4.83,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
14215,Buffalo,42.9497,-78.8541,1.67,5.03,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99501,Anchorage,61.2239,-149.7788,1.35,5.28,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99502,Anchorage,61.1348,-149.9297,1.26,4.57,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99503,Anchorage,61.3439,-149.7859,1.72,5.84,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99504,Anchorage,61.0994,-150.0187,1.68,6.02,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99505,Anchorage,61.1344,-149.8803,1.41,4.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99506,Anchorage,61.1651,-149.7952,1.38,5.07,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99507,Anchorage,61.357,-149.7265,1.4,5.84,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99508,Anchorage,61.3087,-149.9868,1.32,6.36,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99509,Anchorage,61.2596,-150.0544,1.25,4.86,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
99510,Anchorage,61.2513,-149.7347,1.74,5.63,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96801,Honolulu,21.4344,-157.8729,1.74,2.98,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96802,Honolulu,21.1685,-157.912,1.44,3.61,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96803,Honolulu,21.2913,-157.7544,1.4,3.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96804,Honolulu,21.3188,-157.7852,1.66,3.7,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96805,Honolulu,21.3697,-157.7216,1.66,3.68,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96806,Honolulu,21.3152,-157.7718,1.47,4.02,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96807,Honolulu,21.4447,-157.7036,1.28,3.25,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96808,Honolulu,21.1859,-157.7462,1.48,3.64,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96809,Honolulu,21.2634,-157.9212,1.56,2.87,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
96810,Honolulu,21.4019,-157.8454,1.5,3.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76101,Fort Worth,32.7547,-97.1585,2.57,4.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76102,Fort Worth,32.6582,-97.2675,2.64,3.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76103,Fort Worth,32.7886,-97.1679,3.29,4.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76104,Fort Worth,32.7475,-97.3862,2.77,4.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76105,Fort Worth,32.9002,-97.2705,3.11,4.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76106,Fort Worth,32.8599,-97.4859,2.89,3.63,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76107,Fort Worth,32.8788,-97.2149,3.23,4.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76108,Fort Worth,32.7816,-97.2837,2.59,3.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76109,Fort Worth,32.6143,-97.3858,3.2,3.7,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76110,Fort Worth,32.7352,-97.3326,3.19,4.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76111,Fort Worth,32.8995,-97.311,2.76,4.6,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76112,Fort Worth,32.7093,-97.5105,2.38,4.47,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76113,Fort Worth,32.7693,-97.4406,2.81,4.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76114,Fort Worth,32.8259,-97.2174,2.8,3.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76115,Fort Worth,32.8768,-97.1927,3.24,4.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78401,Corpus Christi,27.7965,-97.2803,1.68,4.61,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78402,Corpus Christi,27.8657,-97.2384,1.87,5.08,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78403,Corpus Christi,27.8911,-97.5661,1.91,4.73,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78404,Corpus Christi,27.8449,-97.4315,1.71,4.39,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78405,Corpus Christi,27.6976,-97.5432,1.76,4.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78406,Corpus Christi,27.8832,-97.2819,1.57,4.29,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78407,Corpus Christi,27.8981,-97.3536,1.67,5.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78408,Corpus Christi,27.8209,-97.5554,1.79,4.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78409,Corpus Christi,27.8942,-97.4693,1.69,5.08,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78410,Corpus Christi,27.8702,-97.2471,2.01,4.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78411,Corpus Christi,27.846,-97.3758,1.96,3.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78412,Corpus Christi,27.7306,-97.4006,1.97,4.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78413,Corpus Christi,27.8118,-97.3349,1.62,4.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78414,Corpus Christi,27.8473,-97.3811,1.68,3.88,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78415,Corpus Christi,27.862,-97.2876,1.88,5.28,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79401,Lubbock,33.5153,-101.7663,1.54,3.55,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79402,Lubbock,33.7197,-102.015,1.59,3.37,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79403,Lubbock,33.5141,-101.7007,1.74,3.27,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79404,Lubbock,33.6251,-101.988,2.08,3.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79405,Lubbock,33.6265,-101.9366,1.85,4.07,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79406,Lubbock,33.522,-101.6911,1.76,3.34,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79407,Lubbock,33.5654,-101.9654,1.68,3.45,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79408,Lubbock,33.4399,-101.7233,1.5,3.37,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79409,Lubbock,33.6062,-101.936,1.95,3.85,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79410,Lubbock,33.6885,-101.9207,2.07,4.34,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79101,Amarillo,35.119,-101.738,1.8,4.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79102,Amarillo,35.1821,-101.8009,2.06,3.52,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79103,Amarillo,35.28,-101.7577,1.82,3.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79104,Amarillo,35.2449,-101.8237,1.73,3.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79105,Amarillo,35.1416,-101.7652,1.5,4.14,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79106,Amarillo,35.0753,-101.959,1.73,4.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79107,Amarillo,35.2465,-101.9093,1.91,3.58,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79108,Amarillo,35.3533,-102.0021,1.8,3.23,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79109,Amarillo,35.3543,-101.6868,1.59,3.33,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
79110,Amarillo,35.2963,-101.8671,1.78,3.15,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76201,Denton,33.2099,-97.0283,2.52,4.2,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76202,Denton,33.1825,-97.2035,2.73,4.28,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76203,Denton,33.135,-97.2498,3.26,3.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76204,Denton,33.1825,-97.0021,2.86,3.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76205,Denton,33.0919,-97.2902,3.26,4.08,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76206,Denton,33.2081,-97.0504,3.21,4.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76207,Denton,33.1922,-97.0169,2.71,4.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76208,Denton,33.1471,-96.9693,2.61,4.44,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76209,Denton,33.2857,-97.0391,2.55,3.53,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
76210,Denton,33.2026,-96.9928,2.35,4.59,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75401,Greenville TX,33.1181,-96.1485,3.25,4.34,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75402,Greenville TX,33.1258,-96.0154,2.7,3.36,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75403,Greenville TX,33.1463,-96.0361,2.53,4.13,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75404,Greenville TX,33.2625,-96.1611,2.35,3.2,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75405,Greenville TX,33.2091,-96.2445,2.38,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75406,Greenville TX,33.055,-96.173,2.98,3.94,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75407,Greenville TX,33.2114,-96.043,2.9,3.2,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75408,Greenville TX,33.114,-96.1377,2.64,3.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75409,Greenville TX,33.065,-96.1166,2.46,3.82,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
75410,Greenville TX,33.3071,-95.9658,2.66,3.61,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36101,Montgomery,32.3959,-86.2919,1.68,4.87,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36102,Montgomery,32.2358,-86.2049,1.77,3.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36103,Montgomery,32.4886,-86.4499,1.61,3.73,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36104,Montgomery,32.3342,-86.1669,1.4,4.06,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36105,Montgomery,32.3037,-86.432,1.39,4.01,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36106,Montgomery,32.4883,-86.3256,1.65,3.75,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36107,Montgomery,32.3615,-86.2148,1.62,4.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36108,Montgomery,32.2218,-86.463,1.48,4.36,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36109,Montgomery,32.2646,-86.1847,1.29,4.5,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36110,Montgomery,32.4829,-86.4256,1.47,4.62,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36601,Mobile,30.611,-87.8918,1.56,4.85,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36602,Mobile,30.5864,-88.2037,1.71,5.04,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36603,Mobile,30.7569,-88.1984,1.42,4.32,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36604,Mobile,30.7953,-87.919,1.72,5.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36605,Mobile,30.5644,-88.0322,1.54,5.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36606,Mobile,30.7494,-88.1855,1.52,4.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36607,Mobile,30.6156,-87.9536,1.59,5.42,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36608,Mobile,30.6756,-88.1351,1.36,6.1,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36609,Mobile,30.5489,-88.0187,1.69,5.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
36610,Mobile,30.5534,-88.1658,1.49,5.8,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31201,Macon,32.9122,-83.5236,1.61,5.3,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31202,Macon,32.8308,-83.8022,1.49,5.58,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31203,Macon,32.881,-83.6344,1.4,6.42,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31204,Macon,32.8412,-83.5994,1.28,4.71,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31205,Macon,32.8797,-83.7902,1.28,4.75,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31206,Macon,32.7735,-83.6513,1.64,5.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31207,Macon,32.934,-83.7794,1.43,6.27,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31208,Macon,32.7645,-83.4904,1.64,5.29,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31209,Macon,32.9827,-83.6256,1.66,6.01,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
31210,Macon,32.8647,-83.7167,1.7,5.46,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30901,Augusta,33.4576,-81.844,1.93,3.74,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30902,Augusta,33.4432,-82.0922,1.83,3.82,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30903,Augusta,33.4799,-81.9335,1.51,4.43,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30904,Augusta,33.3942,-81.9079,1.61,4.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30905,Augusta,33.393,-81.9894,2.07,5.08,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30906,Augusta,33.3948,-82.168,2.1,3.75,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30907,Augusta,33.418,-81.9768,2.0,4.37,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30908,Augusta,33.5507,-82.1129,1.5,5.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30909,Augusta,33.5734,-82.1482,1.77,4.5,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
30910,Augusta,33.5498,-81.9518,1.59,3.87,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70801,Baton Rouge,30.5762,-91.2582,1.59,5.79,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70802,Baton Rouge,30.5067,-91.0399,1.42,5.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70803,Baton Rouge,30.5539,-91.1479,1.63,5.85,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70804,Baton Rouge,30.3378,-91.3183,1.74,6.39,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70805,Baton Rouge,30.5312,-91.2347,1.68,5.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
70806,Baton Rouge,30.5972,-91.0817,1.73,4.57,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
