zip_code,metro,lat,lng,units_delivered_12mo,pct_class_a,pct_class_b,pct_class_c,data_source,as_of_date,source_url
14203,Buffalo,42.9612,-78.7407,76,73.69,25.39,9.95,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14204,Buffalo,42.8122,-78.8327,70,70.87,27.24,7.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14205,Buffalo,42.9099,-78.9059,83,71.91,28.7,8.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14206,Buffalo,42.7579,-78.7402,78,67.86,25.34,10.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14207,Buffalo,43.0005,-78.9477,80,57.86,32.38,9.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14208,Buffalo,42.9388,-79.0249,65,64.51,24.49,7.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14209,Buffalo,43.0004,-78.9587,93,65.44,24.09,10.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14210,Buffalo,42.7699,-78.9534,76,65.61,32.01,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14211,Buffalo,42.7398,-78.9726,83,68.4,32.57,9.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14212,Buffalo,42.9702,-78.8329,81,64.44,23.93,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14213,Buffalo,42.8028,-78.9216,83,68.3,30.84,9.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14214,Buffalo,42.9193,-79.0486,66,55.27,29.84,8.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
14215,Buffalo,42.9497,-78.8541,83,67.02,28.68,8.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99501,Anchorage,61.2239,-149.7788,63,58.14,32.3,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99502,Anchorage,61.1348,-149.9297,58,58.14,28.18,8.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99503,Anchorage,61.3439,-149.7859,62,67.21,25.69,9.11,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99504,Anchorage,61.0994,-150.0187,73,56.27,24.85,9.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99505,Anchorage,61.1344,-149.8803,62,63.92,24.06,7.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99506,Anchorage,61.1651,-149.7952,81,52.17,30.47,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99507,Anchorage,61.357,-149.7265,63,69.16,26.57,7.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99508,Anchorage,61.3087,-149.9868,70,59.54,30.27,9.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99509,Anchorage,61.2596,-150.0544,67,70.23,24.95,7.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
99510,Anchorage,61.2513,-149.7347,68,52.09,25.79,7.75,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96801,Honolulu,21.4344,-157.8729,124,72.8,32.22,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96802,Honolulu,21.1685,-157.912,106,55.75,29.16,8.15,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96803,Honolulu,21.2913,-157.7544,97,66.44,23.89,9.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96804,Honolulu,21.3188,-157.7852,131,66.21,27.75,8.34,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96805,Honolulu,21.3697,-157.7216,131,55.89,25.63,10.06,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96806,Honolulu,21.3152,-157.7718,106,59.01,30.03,9.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96807,Honolulu,21.4447,-157.7036,94,53.29,25.09,10.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96808,Honolulu,21.1859,-157.7462,127,69.16,29.62,8.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96809,Honolulu,21.2634,-157.9212,121,55.37,29.2,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
96810,Honolulu,21.4019,-157.8454,118,70.17,24.43,10.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76101,Fort Worth,32.7547,-97.1585,260,54.8,29.03,8.72,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76102,Fort Worth,32.6582,-97.2675,267,63.69,33.58,9.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76103,Fort Worth,32.7886,-97.1679,210,67.22,25.71,8.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76104,Fort Worth,32.7475,-97.3862,208,53.89,33.15,8.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76105,Fort Worth,32.9002,-97.2705,265,67.79,31.75,7.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76106,Fort Worth,32.8599,-97.4859,261,59.6,27.77,8.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76107,Fort Worth,32.8788,-97.2149,265,64.81,30.15,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76108,Fort Worth,32.7816,-97.2837,287,61.91,24.82,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76109,Fort Worth,32.6143,-97.3858,266,62.67,33.52,10.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76110,Fort Worth,32.7352,-97.3326,278,62.28,27.57,10.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76111,Fort Worth,32.8995,-97.311,221,52.49,31.54,7.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76112,Fort Worth,32.7093,-97.5105,280,70.39,27.79,7.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76113,Fort Worth,32.7693,-97.4406,254,60.9,33.49,8.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76114,Fort Worth,32.8259,-97.2174,208,53.52,31.59,8.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76115,Fort Worth,32.8768,-97.1927,219,54.29,32.68,8.95,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78401,Corpus Christi,27.7965,-97.2803,67,59.14,28.99,7.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78402,Corpus Christi,27.8657,-97.2384,77,67.37,28.42,10.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78403,Corpus Christi,27.8911,-97.5661,62,69.87,25.95,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78404,Corpus Christi,27.8449,-97.4315,63,64.35,33.0,9.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78405,Corpus Christi,27.6976,-97.5432,81,53.57,23.99,7.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78406,Corpus Christi,27.8832,-97.2819,79,68.51,27.77,7.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78407,Corpus Christi,27.8981,-97.3536,58,56.27,27.1,8.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78408,Corpus Christi,27.8209,-97.5554,68,67.11,33.37,7.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78409,Corpus Christi,27.8942,-97.4693,62,73.65,24.33,8.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78410,Corpus Christi,27.8702,-97.2471,65,61.97,31.14,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78411,Corpus Christi,27.846,-97.3758,82,58.27,25.22,9.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78412,Corpus Christi,27.7306,-97.4006,65,68.33,33.26,8.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78413,Corpus Christi,27.8118,-97.3349,63,66.13,30.92,10.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78414,Corpus Christi,27.8473,-97.3811,68,65.84,23.91,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78415,Corpus Christi,27.862,-97.2876,60,72.05,33.2,8.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79401,Lubbock,33.5153,-101.7663,50,70.92,25.06,9.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79402,Lubbock,33.7197,-102.015,67,56.97,24.44,9.91,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79403,Lubbock,33.5141,-101.7007,53,69.79,30.5,10.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79404,Lubbock,33.6251,-101.988,66,57.02,26.14,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79405,Lubbock,33.6265,-101.9366,65,55.68,30.24,10.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79406,Lubbock,33.522,-101.6911,61,67.56,31.51,8.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79407,Lubbock,33.5654,-101.9654,62,64.21,25.85,10.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79408,Lubbock,33.4399,-101.7233,60,61.77,30.83,10.03,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79409,Lubbock,33.6062,-101.936,61,61.76,30.42,8.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79410,Lubbock,33.6885,-101.9207,50,65.81,32.58,10.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79101,Amarillo,35.119,-101.738,57,60.0,26.3,7.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79102,Amarillo,35.1821,-101.8009,74,61.29,27.89,9.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79103,Amarillo,35.28,-101.7577,74,59.41,26.94,8.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79104,Amarillo,35.2449,-101.8237,77,59.38,30.54,7.64,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79105,Amarillo,35.1416,-101.7652,74,53.96,33.54,9.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79106,Amarillo,35.0753,-101.959,82,58.38,24.67,10.11,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79107,Amarillo,35.2465,-101.9093,69,51.73,26.45,7.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79108,Amarillo,35.3533,-102.0021,81,60.23,26.5,7.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79109,Amarillo,35.3543,-101.6868,81,63.98,24.6,8.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
79110,Amarillo,35.2963,-101.8671,58,51.3,33.58,9.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76201,Denton,33.2099,-97.0283,265,73.17,28.69,8.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76202,Denton,33.1825,-97.2035,283,54.05,31.02,8.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76203,Denton,33.135,-97.2498,213,51.85,23.5,10.34,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76204,Denton,33.1825,-97.0021,224,72.26,24.07,8.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76205,Denton,33.0919,-97.2902,260,54.54,33.27,7.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76206,Denton,33.2081,-97.0504,243,67.61,28.32,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76207,Denton,33.1922,-97.0169,287,58.06,24.15,8.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76208,Denton,33.1471,-96.9693,244,59.73,29.83,8.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76209,Denton,33.2857,-97.0391,267,71.45,28.78,10.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
76210,Denton,33.2026,-96.9928,213,64.78,29.9,7.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75401,Greenville TX,33.1181,-96.1485,212,58.53,30.17,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75402,Greenville TX,33.1258,-96.0154,232,67.59,28.35,7.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75403,Greenville TX,33.1463,-96.0361,251,72.54,27.35,8.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75404,Greenville TX,33.2625,-96.1611,228,53.32,23.51,7.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75405,Greenville TX,33.2091,-96.2445,283,70.27,24.15,8.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75406,Greenville TX,33.055,-96.173,213,63.65,28.69,10.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75407,Greenville TX,33.2114,-96.043,249,63.07,30.65,9.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75408,Greenville TX,33.114,-96.1377,223,61.86,24.69,10.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75409,Greenville TX,33.065,-96.1166,284,61.32,31.3,8.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
75410,Greenville TX,33.3071,-95.9658,210,68.21,32.28,7.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36101,Montgomery,32.3959,-86.2919,57,51.5,23.83,9.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36102,Montgomery,32.2358,-86.2049,66,71.71,31.31,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36103,Montgomery,32.4886,-86.4499,51,61.72,29.74,8.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36104,Montgomery,32.3342,-86.1669,50,57.13,33.27,7.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36105,Montgomery,32.3037,-86.432,47,54.71,26.35,10.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36106,Montgomery,32.4883,-86.3256,50,66.4,23.74,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36107,Montgomery,32.3615,-86.2148,55,72.32,25.67,9.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36108,Montgomery,32.2218,-86.463,49,54.14,27.71,9.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36109,Montgomery,32.2646,-86.1847,66,65.19,26.0,7.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36110,Montgomery,32.4829,-86.4256,66,55.63,28.59,9.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36601,Mobile,30.611,-87.8918,55,53.56,26.58,7.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36602,Mobile,30.5864,-88.2037,57,51.45,24.72,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36603,Mobile,30.7569,-88.1984,46,70.59,29.49,10.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36604,Mobile,30.7953,-87.919,60,72.61,28.73,7.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36605,Mobile,30.5644,-88.0322,49,60.05,31.82,7.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36606,Mobile,30.7494,-88.1855,65,55.97,25.06,9.06,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36607,Mobile,30.6156,-87.9536,55,72.21,29.91,8.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36608,Mobile,30.6756,-88.1351,63,55.28,25.33,8.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36609,Mobile,30.5489,-88.0187,47,61.36,25.71,9.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
36610,Mobile,30.5534,-88.1658,66,69.4,27.43,7.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31201,Macon,32.9122,-83.5236,44,66.44,26.61,10.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31202,Macon,32.8308,-83.8022,48,53.64,32.25,7.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31203,Macon,32.881,-83.6344,41,57.09,26.43,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31204,Macon,32.8412,-83.5994,41,72.92,29.02,8.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31205,Macon,32.8797,-83.7902,45,67.02,24.26,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31206,Macon,32.7735,-83.6513,47,56.62,33.54,8.06,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31207,Macon,32.934,-83.7794,56,54.94,33.07,8.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31208,Macon,32.7645,-83.4904,47,68.97,33.2,8.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31209,Macon,32.9827,-83.6256,56,61.69,28.82,10.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
31210,Macon,32.8647,-83.7167,47,55.43,25.78,8.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30901,Augusta,33.4576,-81.844,81,60.43,31.01,9.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30902,Augusta,33.4432,-82.0922,75,59.41,26.94,8.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30903,Augusta,33.4799,-81.9335,72,73.25,29.42,9.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30904,Augusta,33.3942,-81.9079,59,72.03,26.27,7.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30905,Augusta,33.393,-81.9894,76,63.36,29.74,8.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30906,Augusta,33.3948,-82.168,73,61.89,30.73,8.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30907,Augusta,33.418,-81.9768,63,69.5,33.02,9.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30908,Augusta,33.5507,-82.1129,70,68.82,32.34,9.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30909,Augusta,33.5734,-82.1482,71,56.04,27.63,7.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
30910,Augusta,33.5498,-81.9518,76,58.48,25.99,10.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70801,Baton Rouge,30.5762,-91.2582,101,57.34,23.81,8.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70802,Baton Rouge,30.5067,-91.0399,76,66.76,32.31,9.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70803,Baton Rouge,30.5539,-91.1479,96,73.28,27.67,7.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70804,Baton Rouge,30.3378,-91.3183,91,60.95,29.13,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70805,Baton Rouge,30.5312,-91.2347,77,56.23,24.07,7.67,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70806,Baton Rouge,30.5972,-91.0817,101,72.62,27.66,8.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70807,Baton Rouge,30.4069,-91.1238,86,56.64,30.51,9.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70808,Baton Rouge,30.3899,-91.2711,100,62.52,23.88,9.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70809,Baton Rouge,30.5456,-91.3632,95,56.43,32.05,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70810,Baton Rouge,30.3322,-91.1683,103,63.08,33.32,9.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70811,Baton Rouge,30.3089,-91.3416,92,60.01,27.29,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70812,Baton Rouge,30.4158,-91.2374,77,58.95,29.05,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70813,Baton Rouge,30.3226,-91.3601,87,59.94,27.05,10.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70814,Baton Rouge,30.5252,-91.3368,88,58.34,24.09,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70815,Baton Rouge,30.5757,-91.0282,80,71.64,31.45,9.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71101,Shreveport,32.5358,-93.8159,51,64.7,28.03,8.47,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71102,Shreveport,32.4687,-93.6927,57,71.92,31.81,9.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71103,Shreveport,32.6235,-93.7468,65,56.19,33.24,8.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71104,Shreveport,32.5257,-93.9166,61,70.44,28.3,9.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71105,Shreveport,32.4053,-93.7802,56,71.24,30.1,9.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71106,Shreveport,32.4774,-93.6079,57,53.91,25.81,7.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71107,Shreveport,32.58,-93.6863,60,72.86,29.25,9.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71108,Shreveport,32.4673,-93.6525,50,71.05,25.07,10.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71109,Shreveport,32.5288,-93.7222,52,54.47,28.51,7.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
71110,Shreveport,32.6259,-93.6311,58,63.01,29.79,8.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70501,Lafayette,30.3512,-92.1268,70,71.73,25.69,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70502,Lafayette,30.3597,-92.1401,61,63.58,28.79,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70503,Lafayette,30.2337,-92.0247,64,71.12,28.18,8.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70504,Lafayette,30.183,-91.9374,65,72.09,29.04,9.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70505,Lafayette,30.3388,-92.1054,68,65.85,29.23,7.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70506,Lafayette,30.0771,-92.1089,64,68.76,29.98,10.15,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70507,Lafayette,30.3403,-92.1842,69,67.57,30.61,9.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70508,Lafayette,30.295,-92.1503,73,63.47,25.09,9.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70509,Lafayette,30.1123,-92.1867,70,67.88,28.3,7.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70510,Lafayette,30.088,-92.1943,75,67.54,27.23,8.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74101,Tulsa,36.1745,-96.0746,81,63.63,32.7,7.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74102,Tulsa,36.1187,-95.8542,68,53.23,23.83,8.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74103,Tulsa,36.0864,-95.8175,71,53.09,26.36,7.72,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74104,Tulsa,36.166,-96.0692,83,66.91,32.68,7.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74105,Tulsa,36.2434,-95.8459,88,58.11,23.76,7.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74106,Tulsa,36.0844,-96.0303,88,58.62,31.48,8.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74107,Tulsa,36.2812,-95.9983,75,70.61,27.88,10.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74108,Tulsa,36.2384,-95.9567,66,67.34,24.48,10.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74109,Tulsa,36.0999,-96.1434,86,71.15,25.81,9.83,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74110,Tulsa,36.0791,-96.0878,84,68.98,32.55,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74111,Tulsa,36.1083,-96.0022,85,54.38,33.59,10.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74112,Tulsa,36.116,-95.9311,89,51.42,27.55,8.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74113,Tulsa,36.151,-95.9039,81,72.07,28.32,7.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74114,Tulsa,36.2011,-95.9272,81,62.91,24.01,7.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
74115,Tulsa,36.2697,-95.9837,81,59.21,26.69,8.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67201,Wichita,37.5655,-97.2979,64,66.3,32.37,9.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67202,Wichita,37.5796,-97.2017,81,72.67,28.61,10.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67203,Wichita,37.8148,-97.3073,60,63.2,29.29,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67204,Wichita,37.5886,-97.4371,77,65.08,27.55,10.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67205,Wichita,37.5617,-97.1932,70,53.47,25.33,9.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67206,Wichita,37.6108,-97.3717,62,63.28,24.74,7.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67207,Wichita,37.7449,-97.4853,61,64.44,29.41,9.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67208,Wichita,37.5525,-97.2897,65,68.7,32.46,8.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67209,Wichita,37.652,-97.4215,60,58.82,33.48,8.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
67210,Wichita,37.7183,-97.3327,62,69.8,23.95,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
57101,Sioux Falls,43.6647,-96.8655,59,60.85,23.37,8.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
57102,Sioux Falls,43.4412,-96.7373,62,72.77,25.96,8.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
