zip_code,metro,lat,lng,pct_age_25_34,pct_age_18_34,college_educated_pct,data_source,as_of_date,source_url
48210,Detroit,42.3559,-83.1481,14.17,22.61,37.31,US Census ACS,2023,https://data.census.gov
48211,Detroit,42.3471,-82.9015,14.68,23.77,41.98,US Census ACS,2023,https://data.census.gov
48212,Detroit,42.4259,-82.9867,16.42,25.18,34.94,US Census ACS,2023,https://data.census.gov
48213,Detroit,42.2223,-82.9804,16.13,24.96,38.2,US Census ACS,2023,https://data.census.gov
48214,Detroit,42.3393,-83.1273,13.36,20.0,40.23,US Census ACS,2023,https://data.census.gov
48215,Detroit,42.3572,-83.1742,15.87,20.12,35.11,US Census ACS,2023,https://data.census.gov
48216,Detroit,42.1875,-83.005,12.84,22.5,40.73,US Census ACS,2023,https://data.census.gov
48217,Detroit,42.2142,-83.1564,13.76,20.45,36.62,US Census ACS,2023,https://data.census.gov
48218,Detroit,42.235,-82.9388,11.93,23.01,31.88,US Census ACS,2023,https://data.census.gov
48219,Detroit,42.2016,-82.9326,14.71,20.71,40.42,US Census ACS,2023,https://data.census.gov
48220,Detroit,42.216,-82.8858,14.72,25.76,37.48,US Census ACS,2023,https://data.census.gov
48221,Detroit,42.2089,-82.8904,13.7,18.81,39.49,US Census ACS,2023,https://data.census.gov
48222,Detroit,42.3252,-83.0244,14.81,26.21,44.88,US Census ACS,2023,https://data.census.gov
48223,Detroit,42.2834,-83.1586,15.68,20.84,36.87,US Census ACS,2023,https://data.census.gov
48224,Detroit,42.2125,-83.1802,13.26,23.89,34.55,US Census ACS,2023,https://data.census.gov
48225,Detroit,42.2286,-83.0667,16.03,23.14,32.7,US Census ACS,2023,https://data.census.gov
44101,Cleveland,41.4554,-81.6311,13.85,21.51,45.08,US Census ACS,2023,https://data.census.gov
44102,Cleveland,41.351,-81.8176,11.81,23.42,41.62,US Census ACS,2023,https://data.census.gov
44103,Cleveland,41.5309,-81.673,14.1,22.17,35.4,US Census ACS,2023,https://data.census.gov
44104,Cleveland,41.5694,-81.8496,16.44,18.77,40.0,US Census ACS,2023,https://data.census.gov
44105,Cleveland,41.4309,-81.6931,15.44,24.27,39.83,US Census ACS,2023,https://data.census.gov
44106,Cleveland,41.4878,-81.5888,12.24,22.53,42.52,US Census ACS,2023,https://data.census.gov
44107,Cleveland,41.4322,-81.6131,13.54,25.31,35.25,US Census ACS,2023,https://data.census.gov
44108,Cleveland,41.3693,-81.8196,16.6,20.86,45.14,US Census ACS,2023,https://data.census.gov
44109,Cleveland,41.4538,-81.8648,15.93,20.4,37.5,US Census ACS,2023,https://data.census.gov
44110,Cleveland,41.4196,-81.5907,14.15,21.76,37.11,US Census ACS,2023,https://data.census.gov
44111,Cleveland,41.4227,-81.7312,13.09,20.27,32.44,US Census ACS,2023,https://data.census.gov
44112,Cleveland,41.519,-81.8288,14.83,20.41,34.25,US Census ACS,2023,https://data.census.gov
44113,Cleveland,41.6069,-81.5239,15.78,25.74,40.98,US Census ACS,2023,https://data.census.gov
44114,Cleveland,41.6238,-81.8331,16.54,23.26,40.52,US Census ACS,2023,https://data.census.gov
44115,Cleveland,41.3969,-81.6232,12.31,25.45,42.97,US Census ACS,2023,https://data.census.gov
44116,Cleveland,41.64,-81.7835,13.69,23.67,32.38,US Census ACS,2023,https://data.census.gov
44117,Cleveland,41.3571,-81.6929,15.01,22.22,31.6,US Census ACS,2023,https://data.census.gov
44118,Cleveland,41.4846,-81.7242,13.61,24.95,34.26,US Census ACS,2023,https://data.census.gov
44119,Cleveland,41.4413,-81.7524,16.69,22.76,34.78,US Census ACS,2023,https://data.census.gov
44120,Cleveland,41.3535,-81.5433,16.48,20.55,33.19,US Census ACS,2023,https://data.census.gov
45201,Cincinnati,39.0155,-84.3903,15.38,24.72,41.8,US Census ACS,2023,https://data.census.gov
45202,Cincinnati,39.1867,-84.3378,11.94,19.46,32.54,US Census ACS,2023,https://data.census.gov
45203,Cincinnati,39.0536,-84.6602,13.1,21.87,41.32,US Census ACS,2023,https://data.census.gov
45204,Cincinnati,39.1058,-84.4079,14.43,26.22,42.7,US Census ACS,2023,https://data.census.gov
45205,Cincinnati,39.1155,-84.5335,12.32,26.37,36.58,US Census ACS,2023,https://data.census.gov
45206,Cincinnati,38.9712,-84.6044,14.49,22.82,34.52,US Census ACS,2023,https://data.census.gov
45207,Cincinnati,39.208,-84.3521,14.38,26.14,32.19,US Census ACS,2023,https://data.census.gov
45208,Cincinnati,39.2018,-84.5587,12.16,20.35,38.22,US Census ACS,2023,https://data.census.gov
45209,Cincinnati,39.2051,-84.6332,11.87,25.39,37.17,US Census ACS,2023,https://data.census.gov
45210,Cincinnati,39.0084,-84.3704,13.79,21.29,44.83,US Census ACS,2023,https://data.census.gov
45211,Cincinnati,39.2116,-84.4967,11.98,21.96,38.56,US Census ACS,2023,https://data.census.gov
45212,Cincinnati,38.9616,-84.5632,15.49,24.71,43.46,US Census ACS,2023,https://data.census.gov
45213,Cincinnati,39.0754,-84.6851,13.04,20.81,35.89,US Census ACS,2023,https://data.census.gov
45214,Cincinnati,39.1589,-84.6154,15.26,19.34,41.36,US Census ACS,2023,https://data.census.gov
45215,Cincinnati,39.165,-84.399,13.65,20.44,43.48,US Census ACS,2023,https://data.census.gov
45216,Cincinnati,39.0157,-84.5888,13.07,22.55,35.64,US Census ACS,2023,https://data.census.gov
45217,Cincinnati,39.1828,-84.5521,13.22,18.49,32.32,US Census ACS,2023,https://data.census.gov
45218,Cincinnati,39.0353,-84.5898,15.09,19.61,42.03,US Census ACS,2023,https://data.census.gov
45219,Cincinnati,39.1363,-84.5017,12.0,25.9,32.57,US Census ACS,2023,https://data.census.gov
45220,Cincinnati,39.0779,-84.4413,16.33,21.14,34.69,US Census ACS,2023,https://data.census.gov
15201,Pittsburgh,40.4524,-79.9771,13.05,25.18,40.19,US Census ACS,2023,https://data.census.gov
15202,Pittsburgh,40.5581,-79.9257,13.95,25.85,37.06,US Census ACS,2023,https://data.census.gov
15203,Pittsburgh,40.3635,-80.0336,15.39,18.66,42.24,US Census ACS,2023,https://data.census.gov
15204,Pittsburgh,40.3473,-80.0178,14.29,20.78,39.48,US Census ACS,2023,https://data.census.gov
15205,Pittsburgh,40.3558,-79.9812,16.31,20.17,39.25,US Census ACS,2023,https://data.census.gov
15206,Pittsburgh,40.3223,-79.8985,14.11,24.94,33.02,US Census ACS,2023,https://data.census.gov
15207,Pittsburgh,40.3241,-80.0968,14.08,23.26,37.24,US Census ACS,2023,https://data.census.gov
15208,Pittsburgh,40.5668,-80.0882,16.51,26.21,33.48,US Census ACS,2023,https://data.census.gov
15209,Pittsburgh,40.4743,-80.1519,13.12,25.33,32.58,US Census ACS,2023,https://data.census.gov
15210,Pittsburgh,40.4457,-79.9638,12.07,19.6,43.37,US Census ACS,2023,https://data.census.gov
15211,Pittsburgh,40.3792,-79.884,15.06,18.85,39.16,US Census ACS,2023,https://data.census.gov
15212,Pittsburgh,40.5621,-80.0021,14.72,25.59,42.97,US Census ACS,2023,https://data.census.gov
15213,Pittsburgh,40.554,-79.9498,11.98,21.63,42.84,US Census ACS,2023,https://data.census.gov
15214,Pittsburgh,40.3166,-79.9746,15.73,21.43,44.56,US Census ACS,2023,https://data.census.gov
15215,Pittsburgh,40.41,-79.8984,12.67,23.78,36.61,US Census ACS,2023,https://data.census.gov
15216,Pittsburgh,40.4183,-80.127,15.87,22.52,34.01,US Census ACS,2023,https://data.census.gov
15217,Pittsburgh,40.3513,-80.0798,15.01,21.94,42.39,US Census ACS,2023,https://data.census.gov
15218,Pittsburgh,40.297,-80.0886,14.69,23.8,38.68,US Census ACS,2023,https://data.census.gov
15219,Pittsburgh,40.4321,-80.0909,15.9,25.25,37.09,US Census ACS,2023,https://data.census.gov
15220,Pittsburgh,40.5455,-79.824,14.92,18.89,43.46,US Census ACS,2023,https://data.census.gov
02901,Providence,41.6886,-71.4873,14.87,26.39,34.84,US Census ACS,2023,https://data.census.gov
02902,Providence,41.925,-71.3528,13.33,26.39,41.84,US Census ACS,2023,https://data.census.gov
02903,Providence,41.8031,-71.3068,14.23,21.35,33.53,US Census ACS,2023,https://data.census.gov
02904,Providence,41.9018,-71.2444,14.23,20.44,37.28,US Census ACS,2023,https://data.census.gov
02905,Providence,41.9237,-71.4427,15.58,23.66,34.73,US Census ACS,2023,https://data.census.gov
02906,Providence,41.674,-71.479,13.05,21.69,36.5,US Census ACS,2023,https://data.census.gov
02907,Providence,41.735,-71.3862,15.88,19.02,45.23,US Census ACS,2023,https://data.census.gov
02908,Providence,41.847,-71.3514,14.54,23.88,33.01,US Census ACS,2023,https://data.census.gov
02909,Providence,41.8401,-71.4123,12.97,22.1,40.0,US Census ACS,2023,https://data.census.gov
02910,Providence,41.7101,-71.4958,13.23,20.12,41.61,US Census ACS,2023,https://data.census.gov
02911,Providence,41.8589,-71.5509,13.86,19.19,42.76,US Census ACS,2023,https://data.census.gov
02912,Providence,41.7267,-71.4433,12.53,24.87,40.47,US Census ACS,2023,https://data.census.gov
02913,Providence,41.9216,-71.4887,11.74,26.33,42.23,US Census ACS,2023,https://data.census.gov
02914,Providence,41.9424,-71.2618,12.33,24.42,43.05,US Census ACS,2023,https://data.census.gov
02915,Providence,41.9646,-71.4094,12.96,20.75,33.42,US Census ACS,2023,https://data.census.gov
06101,Hartford,41.852,-72.6067,16.48,26.3,32.52,US Census ACS,2023,https://data.census.gov
06102,Hartford,41.7674,-72.5334,14.18,23.29,33.04,US Census ACS,2023,https://data.census.gov
06103,Hartford,41.8517,-72.8215,11.69,22.29,36.1,US Census ACS,2023,https://data.census.gov
06104,Hartford,41.7749,-72.6497,11.98,24.77,40.44,US Census ACS,2023,https://data.census.gov
06105,Hartford,41.7886,-72.7471,14.65,19.62,43.97,US Census ACS,2023,https://data.census.gov
06106,Hartford,41.8591,-72.8545,14.49,21.22,37.41,US Census ACS,2023,https://data.census.gov
06107,Hartford,41.8736,-72.7358,14.4,19.35,33.9,US Census ACS,2023,https://data.census.gov
06108,Hartford,41.8232,-72.6952,15.72,23.13,32.24,US Census ACS,2023,https://data.census.gov
06109,Hartford,41.8731,-72.7441,15.24,18.63,41.0,US Census ACS,2023,https://data.census.gov
06110,Hartford,41.8755,-72.7274,13.03,22.55,44.1,US Census ACS,2023,https://data.census.gov
06111,Hartford,41.7231,-72.6872,15.79,23.57,32.17,US Census ACS,2023,https://data.census.gov
06112,Hartford,41.8704,-72.6832,12.75,23.33,34.04,US Census ACS,2023,https://data.census.gov
06113,Hartford,41.7682,-72.5119,12.1,19.72,42.03,US Census ACS,2023,https://data.census.gov
06114,Hartford,41.8081,-72.6731,15.26,23.39,42.76,US Census ACS,2023,https://data.census.gov
06115,Hartford,41.6548,-72.7291,13.94,19.77,36.05,US Census ACS,2023,https://data.census.gov
13201,Syracuse,43.0458,-76.2187,13.95,25.31,33.95,US Census ACS,2023,https://data.census.gov
13202,Syracuse,43.1113,-76.0913,12.61,19.72,37.79,US Census ACS,2023,https://data.census.gov
13203,Syracuse,43.0189,-76.1631,13.37,18.64,32.16,US Census ACS,2023,https://data.census.gov
13204,Syracuse,43.0695,-76.1434,15.32,23.87,43.81,US Census ACS,2023,https://data.census.gov
13205,Syracuse,43.1546,-75.972,13.87,18.89,42.77,US Census ACS,2023,https://data.census.gov
13206,Syracuse,43.0608,-76.302,13.32,23.93,35.18,US Census ACS,2023,https://data.census.gov
13207,Syracuse,43.1056,-76.0005,14.24,25.84,36.34,US Census ACS,2023,https://data.census.gov
13208,Syracuse,42.9504,-76.0265,13.89,26.49,45.25,US Census ACS,2023,https://data.census.gov
13209,Syracuse,43.0588,-76.107,13.86,19.82,34.21,US Census ACS,2023,https://data.census.gov
13210,Syracuse,43.0808,-76.0087,14.06,22.15,42.73,US Census ACS,2023,https://data.census.gov
13211,Syracuse,43.1012,-76.2866,13.03,20.62,43.92,US Census ACS,2023,https://data.census.gov
13212,Syracuse,43.0903,-76.2432,13.19,24.9,42.56,US Census ACS,2023,https://data.census.gov
13213,Syracuse,43.0426,-76.1731,15.46,19.02,41.1,US Census ACS,2023,https://data.census.gov
13214,Syracuse,43.0321,-75.9805,13.35,23.93,31.92,US Census ACS,2023,https://data.census.gov
13215,Syracuse,43.1131,-76.2484,12.01,25.45,38.67,US Census ACS,2023,https://data.census.gov
14601,Rochester,43.2324,-77.5741,14.86,24.14,36.27,US Census ACS,2023,https://data.census.gov
14602,Rochester,43.2999,-77.5609,12.43,22.88,42.35,US Census ACS,2023,https://data.census.gov
14603,Rochester,43.219,-77.6987,15.77,25.12,44.09,US Census ACS,2023,https://data.census.gov
14604,Rochester,43.0244,-77.6337,15.34,20.58,41.54,US Census ACS,2023,https://data.census.gov
14605,Rochester,43.2342,-77.5454,11.71,21.42,33.84,US Census ACS,2023,https://data.census.gov
14606,Rochester,43.0173,-77.7037,13.88,23.49,33.32,US Census ACS,2023,https://data.census.gov
14607,Rochester,43.198,-77.6964,16.63,21.37,35.14,US Census ACS,2023,https://data.census.gov
14608,Rochester,43.0127,-77.6433,14.61,19.19,40.44,US Census ACS,2023,https://data.census.gov
14609,Rochester,43.1293,-77.6597,14.5,20.47,40.52,US Census ACS,2023,https://data.census.gov
14610,Rochester,43.0485,-77.4909,13.33,22.53,36.6,US Census ACS,2023,https://data.census.gov
14611,Rochester,43.016,-77.6971,14.87,23.38,35.89,US Census ACS,2023,https://data.census.gov
14612,Rochester,43.2691,-77.5385,15.84,26.13,42.55,US Census ACS,2023,https://data.census.gov
14613,Rochester,43.1696,-77.5655,12.24,20.11,39.63,US Census ACS,2023,https://data.census.gov
14614,Rochester,43.1531,-77.7712,13.39,21.42,37.4,US Census ACS,2023,https://data.census.gov
14615,Rochester,43.2199,-77.4738,12.57,20.82,39.54,US Census ACS,2023,https://data.census.gov
14201,Buffalo,43.0176,-79.0061,12.68,23.9,40.37,US Census ACS,2023,https://data.census.gov
14202,Buffalo,42.7703,-78.7556,14.51,18.77,38.56,US Census ACS,2023,https://data.census.gov
14203,Buffalo,42.9612,-78.7407,12.71,24.67,44.0,US Census ACS,2023,https://data.census.gov
14204,Buffalo,42.8122,-78.8327,14.12,25.78,40.22,US Census ACS,2023,https://data.census.gov
14205,Buffalo,42.9099,-78.9059,12.41,25.87,34.83,US Census ACS,2023,https://data.census.gov
14206,Buffalo,42.7579,-78.7402,15.88,21.38,35.61,US Census ACS,2023,https://data.census.gov
14207,Buffalo,43.0005,-78.9477,16.59,22.13,37.13,US Census ACS,2023,https://data.census.gov
14208,Buffalo,42.9388,-79.0249,12.87,24.81,44.25,US Census ACS,2023,https://data.census.gov
14209,Buffalo,43.0004,-78.9587,16.75,18.59,36.64,US Census ACS,2023,https://data.census.gov
14210,Buffalo,42.7699,-78.9534,14.06,21.81,44.89,US Census ACS,2023,https://data.census.gov
14211,Buffalo,42.7398,-78.9726,13.02,23.33,44.36,US Census ACS,2023,https://data.census.gov
14212,Buffalo,42.9702,-78.8329,14.44,24.1,37.82,US Census ACS,2023,https://data.census.gov
14213,Buffalo,42.8028,-78.9216,11.91,19.9,35.08,US Census ACS,2023,https://data.census.gov
14214,Buffalo,42.9193,-79.0486,16.69,19.94,35.1,US Census ACS,2023,https://data.census.gov
14215,Buffalo,42.9497,-78.8541,14.15,21.83,40.7,US Census ACS,2023,https://data.census.gov
99501,Anchorage,61.2239,-149.7788,13.29,18.8,42.63,US Census ACS,2023,https://data.census.gov
99502,Anchorage,61.1348,-149.9297,13.66,25.45,34.64,US Census ACS,2023,https://data.census.gov
99503,Anchorage,61.3439,-149.7859,15.56,23.17,41.26,US Census ACS,2023,https://data.census.gov
99504,Anchorage,61.0994,-150.0187,16.64,19.6,36.21,US Census ACS,2023,https://data.census.gov
99505,Anchorage,61.1344,-149.8803,16.36,20.39,39.77,US Census ACS,2023,https://data.census.gov
99506,Anchorage,61.1651,-149.7952,15.6,20.99,33.2,US Census ACS,2023,https://data.census.gov
99507,Anchorage,61.357,-149.7265,15.53,25.21,31.9,US Census ACS,2023,https://data.census.gov
99508,Anchorage,61.3087,-149.9868,13.81,21.92,33.27,US Census ACS,2023,https://data.census.gov
99509,Anchorage,61.2596,-150.0544,13.56,20.83,45.05,US Census ACS,2023,https://data.census.gov
99510,Anchorage,61.2513,-149.7347,12.6,21.07,38.06,US Census ACS,2023,https://data.census.gov
96801,Honolulu,21.4344,-157.8729,13.28,21.97,38.33,US Census ACS,2023,https://data.census.gov
96802,Honolulu,21.1685,-157.912,12.67,22.92,42.47,US Census ACS,2023,https://data.census.gov
96803,Honolulu,21.2913,-157.7544,12.43,20.36,38.79,US Census ACS,2023,https://data.census.gov
96804,Honolulu,21.3188,-157.7852,13.22,26.44,37.34,US Census ACS,2023,https://data.census.gov
96805,Honolulu,21.3697,-157.7216,14.04,20.44,38.06,US Census ACS,2023,https://data.census.gov
96806,Honolulu,21.3152,-157.7718,11.69,23.48,43.17,US Census ACS,2023,https://data.census.gov
96807,Honolulu,21.4447,-157.7036,14.36,25.57,34.44,US Census ACS,2023,https://data.census.gov
96808,Honolulu,21.1859,-157.7462,15.82,22.29,34.36,US Census ACS,2023,https://data.census.gov
96809,Honolulu,21.2634,-157.9212,12.57,21.82,37.2,US Census ACS,2023,https://data.census.gov
96810,Honolulu,21.4019,-157.8454,14.04,20.94,39.38,US Census ACS,2023,https://data.census.gov
76101,Fort Worth,32.7547,-97.1585,16.46,24.47,37.78,US Census ACS,2023,https://data.census.gov
76102,Fort Worth,32.6582,-97.2675,14.19,19.45,36.29,US Census ACS,2023,https://data.census.gov
76103,Fort Worth,32.7886,-97.1679,15.65,20.16,41.0,US Census ACS,2023,https://data.census.gov
76104,Fort Worth,32.7475,-97.3862,15.07,23.5,45.37,US Census ACS,2023,https://data.census.gov
76105,Fort Worth,32.9002,-97.2705,15.04,22.01,35.14,US Census ACS,2023,https://data.census.gov
76106,Fort Worth,32.8599,-97.4859,13.67,21.43,38.9,US Census ACS,2023,https://data.census.gov
76107,Fort Worth,32.8788,-97.2149,14.94,18.59,45.0,US Census ACS,2023,https://data.census.gov
76108,Fort Worth,32.7816,-97.2837,13.57,19.4,37.72,US Census ACS,2023,https://data.census.gov
76109,Fort Worth,32.6143,-97.3858,11.84,19.97,38.45,US Census ACS,2023,https://data.census.gov
76110,Fort Worth,32.7352,-97.3326,12.35,19.27,45.1,US Census ACS,2023,https://data.census.gov
76111,Fort Worth,32.8995,-97.311,16.39,23.27,33.18,US Census ACS,2023,https://data.census.gov
76112,Fort Worth,32.7093,-97.5105,14.03,18.5,44.03,US Census ACS,2023,https://data.census.gov
76113,Fort Worth,32.7693,-97.4406,15.22,24.35,32.36,US Census ACS,2023,https://data.census.gov
76114,Fort Worth,32.8259,-97.2174,13.82,19.36,42.83,US Census ACS,2023,https://data.census.gov
76115,Fort Worth,32.8768,-97.1927,11.85,24.21,43.99,US Census ACS,2023,https://data.census.gov
78401,Corpus Christi,27.7965,-97.2803,11.65,24.34,31.58,US Census ACS,2023,https://data.census.gov
78402,Corpus Christi,27.8657,-97.2384,12.34,26.12,33.95,US Census ACS,2023,https://data.census.gov
78403,Corpus Christi,27.8911,-97.5661,13.49,22.41,33.62,US Census ACS,2023,https://data.census.gov
78404,Corpus Christi,27.8449,-97.4315,14.96,18.88,34.83,US Census ACS,2023,https://data.census.gov
78405,Corpus Christi,27.6976,-97.5432,12.61,23.11,40.23,US Census ACS,2023,https://data.census.gov
78406,Corpus Christi,27.8832,-97.2819,13.7,25.97,39.88,US Census ACS,2023,https://data.census.gov
78407,Corpus Christi,27.8981,-97.3536,15.02,24.48,35.97,US Census ACS,2023,https://data.census.gov
78408,Corpus Christi,27.8209,-97.5554,13.72,18.9,42.79,US Census ACS,2023,https://data.census.gov
78409,Corpus Christi,27.8942,-97.4693,13.04,22.8,42.34,US Census ACS,2023,https://data.census.gov
78410,Corpus Christi,27.8702,-97.2471,16.15,20.36,36.24,US Census ACS,2023,https://data.census.gov
78411,Corpus Christi,27.846,-97.3758,15.47,23.54,39.19,US Census ACS,2023,https://data.census.gov
78412,Corpus Christi,27.7306,-97.4006,16.47,23.91,37.49,US Census ACS,2023,https://data.census.gov
78413,Corpus Christi,27.8118,-97.3349,12.83,20.5,42.02,US Census ACS,2023,https://data.census.gov
78414,Corpus Christi,27.8473,-97.3811,16.55,25.14,42.89,US Census ACS,2023,https://data.census.gov
78415,Corpus Christi,27.862,-97.2876,14.19,24.69,36.7,US Census ACS,2023,https://data.census.gov
79401,Lubbock,33.5153,-101.7663,14.3,24.54,44.17,US Census ACS,2023,https://data.census.gov
79402,Lubbock,33.7197,-102.015,13.28,21.09,43.76,US Census ACS,2023,https://data.census.gov
79403,Lubbock,33.5141,-101.7007,15.59,26.23,36.23,US Census ACS,2023,https://data.census.gov
79404,Lubbock,33.6251,-101.988,14.68,20.36,32.98,US Census ACS,2023,https://data.census.gov
79405,Lubbock,33.6265,-101.9366,13.0,23.11,37.73,US Census ACS,2023,https://data.census.gov
79406,Lubbock,33.522,-101.6911,15.35,22.93,39.65,US Census ACS,2023,https://data.census.gov
79407,Lubbock,33.5654,-101.9654,13.08,24.38,31.73,US Census ACS,2023,https://data.census.gov
79408,Lubbock,33.4399,-101.7233,13.58,23.8,32.76,US Census ACS,2023,https://data.census.gov
79409,Lubbock,33.6062,-101.936,14.93,22.66,40.61,US Census ACS,2023,https://data.census.gov
79410,Lubbock,33.6885,-101.9207,11.93,25.54,38.1,US Census ACS,2023,https://data.census.gov
79101,Amarillo,35.119,-101.738,15.27,21.74,43.12,US Census ACS,2023,https://data.census.gov
79102,Amarillo,35.1821,-101.8009,15.03,20.53,33.24,US Census ACS,2023,https://data.census.gov
79103,Amarillo,35.28,-101.7577,15.21,22.8,43.01,US Census ACS,2023,https://data.census.gov
79104,Amarillo,35.2449,-101.8237,16.12,25.26,35.16,US Census ACS,2023,https://data.census.gov
79105,Amarillo,35.1416,-101.7652,11.72,24.26,39.88,US Census ACS,2023,https://data.census.gov
79106,Amarillo,35.0753,-101.959,15.81,19.75,37.32,US Census ACS,2023,https://data.census.gov
79107,Amarillo,35.2465,-101.9093,15.95,25.9,33.97,US Census ACS,2023,https://data.census.gov
79108,Amarillo,35.3533,-102.0021,14.64,25.0,38.39,US Census ACS,2023,https://data.census.gov
79109,Amarillo,35.3543,-101.6868,15.73,22.88,42.35,US Census ACS,2023,https://data.census.gov
79110,Amarillo,35.2963,-101.8671,12.12,20.04,37.84,US Census ACS,2023,https://data.census.gov
76201,Denton,33.2099,-97.0283,14.76,25.1,37.5,US Census ACS,2023,https://data.census.gov
76202,Denton,33.1825,-97.2035,16.09,20.08,33.18,US Census ACS,2023,https://data.census.gov
76203,Denton,33.135,-97.2498,16.23,24.28,36.13,US Census ACS,2023,https://data.census.gov
76204,Denton,33.1825,-97.0021,16.14,20.91,37.22,US Census ACS,2023,https://data.census.gov
76205,Denton,33.0919,-97.2902,14.85,23.27,42.85,US Census ACS,2023,https://data.census.gov
76206,Denton,33.2081,-97.0504,12.24,23.17,44.99,US Census ACS,2023,https://data.census.gov
76207,Denton,33.1922,-97.0169,13.04,25.91,44.9,US Census ACS,2023,https://data.census.gov
76208,Denton,33.1471,-96.9693,13.78,19.51,45.05,US Census ACS,2023,https://data.census.gov
76209,Denton,33.2857,-97.0391,11.91,19.78,36.19,US Census ACS,2023,https://data.census.gov
76210,Denton,33.2026,-96.9928,15.61,22.45,40.72,US Census ACS,2023,https://data.census.gov
75401,Greenville TX,33.1181,-96.1485,12.7,22.87,39.72,US Census ACS,2023,https://data.census.gov
75402,Greenville TX,33.1258,-96.0154,12.65,24.02,41.39,US Census ACS,2023,https://data.census.gov
75403,Greenville TX,33.1463,-96.0361,12.02,23.72,34.79,US Census ACS,2023,https://data.census.gov
75404,Greenville TX,33.2625,-96.1611,13.07,22.3,32.57,US Census ACS,2023,https://data.census.gov
75405,Greenville TX,33.2091,-96.2445,14.92,20.97,40.39,US Census ACS,2023,https://data.census.gov
75406,Greenville TX,33.055,-96.173,14.14,21.17,43.8,US Census ACS,2023,https://data.census.gov
75407,Greenville TX,33.2114,-96.043,13.43,23.84,33.91,US Census ACS,2023,https://data.census.gov
75408,Greenville TX,33.114,-96.1377,11.76,21.48,37.62,US Census ACS,2023,https://data.census.gov
75409,Greenville TX,33.065,-96.1166,11.75,26.51,35.99,US Census ACS,2023,https://data.census.gov
75410,Greenville TX,33.3071,-95.9658,12.04,18.77,37.56,US Census ACS,2023,https://data.census.gov
36101,Montgomery,32.3959,-86.2919,14.46,19.63,44.69,US Census ACS,2023,https://data.census.gov
36102,Montgomery,32.2358,-86.2049,13.94,19.37,33.19,US Census ACS,2023,https://data.census.gov
36103,Montgomery,32.4886,-86.4499,13.12,25.88,43.94,US Census ACS,2023,https://data.census.gov
36104,Montgomery,32.3342,-86.1669,15.84,25.07,35.31,US Census ACS,2023,https://data.census.gov
36105,Montgomery,32.3037,-86.432,15.22,24.51,37.54,US Census ACS,2023,https://data.census.gov
36106,Montgomery,32.4883,-86.3256,15.39,25.56,41.41,US Census ACS,2023,https://data.census.gov
36107,Montgomery,32.3615,-86.2148,13.05,22.7,39.37,US Census ACS,2023,https://data.census.gov
36108,Montgomery,32.2218,-86.463,12.63,19.7,38.27,US Census ACS,2023,https://data.census.gov
36109,Montgomery,32.2646,-86.1847,14.19,21.14,34.18,US Census ACS,2023,https://data.census.gov
36110,Montgomery,32.4829,-86.4256,15.88,25.87,41.6,US Census ACS,2023,https://data.census.gov
36601,Mobile,30.611,-87.8918,13.32,24.01,36.53,US Census ACS,2023,https://data.census.gov
36602,Mobile,30.5864,-88.2037,15.98,20.8,38.04,US Census ACS,2023,https://data.census.gov
36603,Mobile,30.7569,-88.1984,13.28,19.67,31.91,US Census ACS,2023,https://data.census.gov
36604,Mobile,30.7953,-87.919,15.17,20.92,44.42,US Census ACS,2023,https://data.census.gov
36605,Mobile,30.5644,-88.0322,15.74,23.28,34.31,US Census ACS,2023,https://data.census.gov
36606,Mobile,30.7494,-88.1855,12.71,26.44,36.7,US Census ACS,2023,https://data.census.gov
36607,Mobile,30.6156,-87.9536,12.97,23.06,35.12,US Census ACS,2023,https://data.census.gov
36608,Mobile,30.6756,-88.1351,13.59,26.08,39.13,US Census ACS,2023,https://data.census.gov
36609,Mobile,30.5489,-88.0187,11.74,23.71,39.87,US Census ACS,2023,https://data.census.gov
36610,Mobile,30.5534,-88.1658,12.2,20.03,36.42,US Census ACS,2023,https://data.census.gov
31201,Macon,32.9122,-83.5236,15.37,18.6,39.79,US Census ACS,2023,https://data.census.gov
31202,Macon,32.8308,-83.8022,12.49,21.3,43.66,US Census ACS,2023,https://data.census.gov
31203,Macon,32.881,-83.6344,14.92,23.07,43.22,US Census ACS,2023,https://data.census.gov
31204,Macon,32.8412,-83.5994,12.15,22.79,36.23,US Census ACS,2023,https://data.census.gov
31205,Macon,32.8797,-83.7902,13.63,21.87,40.99,US Census ACS,2023,https://data.census.gov
31206,Macon,32.7735,-83.6513,16.35,18.8,37.32,US Census ACS,2023,https://data.census.gov
31207,Macon,32.934,-83.7794,16.48,20.51,36.45,US Census ACS,2023,https://data.census.gov
31208,Macon,32.7645,-83.4904,12.29,18.76,40.36,US Census ACS,2023,https://data.census.gov
31209,Macon,32.9827,-83.6256,16.03,21.11,35.43,US Census ACS,2023,https://data.census.gov
31210,Macon,32.8647,-83.7167,14.5,22.08,33.03,US Census ACS,2023,https://data.census.gov
30901,Augusta,33.4576,-81.844,15.11,25.01,38.35,US Census ACS,2023,https://data.census.gov
30902,Augusta,33.4432,-82.0922,13.03,21.4,45.13,US Census ACS,2023,https://data.census.gov
30903,Augusta,33.4799,-81.9335,11.81,26.01,43.91,US Census ACS,2023,https://data.census.gov
