zip_code,metro,lat,lng,price_per_unit,price_per_unit_class_a,price_per_unit_class_b,price_per_unit_yoy_chg_pct,data_source,as_of_date,source_url
29210,Columbia SC,33.9085,-80.8851,174518.84,187638.0,160932.0,-4.36,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29211,Columbia SC,33.8665,-80.9504,157834.64,241695.0,145411.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29212,Columbia SC,33.9038,-81.0049,137037.98,225092.0,143879.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29213,Columbia SC,34.1246,-81.0741,134571.62,194628.0,166387.0,-4.35,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29214,Columbia SC,34.0972,-81.1769,136474.4,218659.0,148114.0,-3.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29215,Columbia SC,34.0429,-81.0454,148437.92,191329.0,167161.0,-4.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29216,Columbia SC,34.0369,-81.0253,179206.04,237582.0,152975.0,-4.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29217,Columbia SC,34.0824,-80.8984,149241.44,185837.0,171396.0,-3.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29218,Columbia SC,33.9306,-80.9884,180746.12,189740.0,169249.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29219,Columbia SC,34.1067,-81.1547,174061.28,224700.0,127578.0,-5.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
29220,Columbia SC,33.862,-81.0269,163978.22,244068.0,153860.0,-4.43,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28801,Asheville,35.573,-82.678,279027.56,377830.0,246877.0,-4.6,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28802,Asheville,35.7064,-82.6224,250838.84,383998.0,241850.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28803,Asheville,35.5252,-82.6693,213812.48,321951.0,254183.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28804,Asheville,35.6788,-82.4915,227421.74,342836.0,213780.0,-3.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28805,Asheville,35.6534,-82.4921,259614.74,271275.0,254460.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28806,Asheville,35.4896,-82.6949,266961.8,381402.0,230806.0,-4.46,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28807,Asheville,35.7407,-82.5032,228947.6,274597.0,237685.0,-5.28,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28808,Asheville,35.5171,-82.6369,267932.0,330488.0,192883.0,-5.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28809,Asheville,35.4711,-82.5963,215611.76,359041.0,195841.0,-3.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28810,Asheville,35.5202,-82.5261,264183.5,342371.0,270430.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28811,Asheville,35.6102,-82.5894,226592.66,358374.0,193168.0,-5.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28812,Asheville,35.6689,-82.6992,258256.46,305007.0,261029.0,-3.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28813,Asheville,35.504,-82.524,216290.9,350599.0,226776.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28814,Asheville,35.6386,-82.4758,204639.68,339621.0,252675.0,-5.15,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28815,Asheville,35.6241,-82.497,208158.86,285611.0,206314.0,-5.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28401,Wilmington,34.3649,-78.0166,183405.32,294785.0,172603.0,-4.49,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28402,Wilmington,34.1659,-77.8993,211338.98,253198.0,238897.0,-4.63,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28403,Wilmington,34.2612,-77.8858,220038.74,257566.0,189257.0,-4.13,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28404,Wilmington,34.2521,-77.8046,212453.54,278662.0,231611.0,-3.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28405,Wilmington,34.0912,-77.9694,209063.42,243877.0,219956.0,-5.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28406,Wilmington,34.2061,-77.9729,223444.34,241840.0,220596.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28407,Wilmington,34.3221,-77.826,179310.86,274796.0,200588.0,-4.56,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28408,Wilmington,34.3666,-77.8505,212739.92,301650.0,188647.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28409,Wilmington,34.2809,-77.9844,204636.14,336215.0,199294.0,-3.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28410,Wilmington,34.205,-77.7853,245325.32,334951.0,189581.0,-5.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28411,Wilmington,34.3567,-77.9451,225627.02,271212.0,228485.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28412,Wilmington,34.3258,-77.8794,182817.08,335996.0,197390.0,-4.39,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28413,Wilmington,34.3283,-77.8124,183954.86,246573.0,197125.0,-3.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28414,Wilmington,34.2851,-78.0868,229373.18,280125.0,208544.0,-5.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
28415,Wilmington,34.2604,-78.0358,232012.52,317626.0,226037.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27101,Winston-Salem,35.9973,-80.1492,173112.68,209318.0,143227.0,-4.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27102,Winston-Salem,36.0029,-80.4242,131223.62,204436.0,169875.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27103,Winston-Salem,36.223,-80.168,134019.2,196361.0,172568.0,-5.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27104,Winston-Salem,35.985,-80.1287,128511.74,206689.0,142447.0,-3.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27105,Winston-Salem,36.2445,-80.2856,144872.3,181227.0,156368.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27106,Winston-Salem,36.2495,-80.2037,144275.24,233725.0,158356.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27107,Winston-Salem,36.1911,-80.345,171500.06,188474.0,168756.0,-4.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27108,Winston-Salem,36.2195,-80.0711,136279.1,177988.0,168873.0,-4.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27109,Winston-Salem,36.0873,-80.3974,146496.08,198380.0,136584.0,-5.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27110,Winston-Salem,36.2393,-80.3048,180394.58,190402.0,170214.0,-4.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27111,Winston-Salem,36.1759,-80.2725,134342.84,199050.0,129322.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27112,Winston-Salem,36.0104,-80.1828,161874.56,201032.0,157555.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27113,Winston-Salem,35.9638,-80.3199,137261.18,197868.0,125277.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27114,Winston-Salem,36.0353,-80.0996,162231.68,196338.0,163063.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27115,Winston-Salem,36.1689,-80.3089,167750.3,214726.0,152911.0,-4.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27401,Greensboro,35.9595,-79.8407,139158.38,187043.0,168666.0,-5.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27402,Greensboro,36.0916,-79.887,128651.24,239819.0,135074.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27403,Greensboro,36.0934,-79.8383,167041.64,184045.0,169270.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27404,Greensboro,36.1839,-79.8369,156182.96,192572.0,164457.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27405,Greensboro,36.1583,-79.7881,150245.84,244489.0,171878.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27406,Greensboro,36.1104,-79.9492,157734.2,213355.0,156389.0,-3.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27407,Greensboro,36.1398,-79.8158,140391.56,193574.0,166238.0,-3.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27408,Greensboro,36.1592,-79.6758,133823.9,174026.0,165973.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27409,Greensboro,36.0295,-79.7582,148493.72,245996.0,172186.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27410,Greensboro,35.9436,-79.9177,166550.6,205928.0,159363.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27411,Greensboro,35.9339,-79.9034,129214.82,197596.0,137979.0,-3.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27412,Greensboro,36.0767,-79.9471,180880.04,193514.0,122362.0,-4.68,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27413,Greensboro,35.9547,-79.684,152740.1,204120.0,156866.0,-4.68,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27414,Greensboro,36.1511,-79.8327,161880.14,200941.0,150717.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27415,Greensboro,35.9316,-79.8185,155719.82,216873.0,138848.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43001,Grand Rapids,42.8743,-85.7216,156387.0,228852.0,171106.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43002,Grand Rapids,42.8528,-85.5014,155911.8,245219.0,184265.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43003,Grand Rapids,42.8491,-85.781,146443.44,203272.0,154154.0,-4.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43004,Grand Rapids,43.0914,-85.5842,149496.6,209214.0,134172.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43005,Grand Rapids,42.9423,-85.7296,192127.98,201339.0,136373.0,-3.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43006,Grand Rapids,42.9598,-85.5206,178947.12,201371.0,150735.0,-4.55,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43007,Grand Rapids,43.0938,-85.8338,136387.02,218949.0,182160.0,-4.59,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43008,Grand Rapids,42.9741,-85.5531,156387.0,200393.0,142851.0,-4.35,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43009,Grand Rapids,43.0076,-85.5104,179220.36,215838.0,149741.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43010,Grand Rapids,43.079,-85.6645,175585.08,214779.0,177996.0,-4.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43011,Grand Rapids,42.848,-85.6731,187756.14,239927.0,181348.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43012,Grand Rapids,42.9436,-85.8077,160265.82,235508.0,179570.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43013,Grand Rapids,42.9982,-85.7607,189906.42,240536.0,152196.0,-4.47,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43014,Grand Rapids,42.9773,-85.6825,179065.92,205365.0,144584.0,-4.46,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
43015,Grand Rapids,43.0342,-85.5218,182915.04,218869.0,165457.0,-4.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48201,Detroit,42.1973,-83.2206,112017.84,185674.0,140537.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48202,Detroit,42.4177,-83.0689,123959.62,206696.0,105975.0,-3.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48203,Detroit,42.2453,-82.9203,140753.18,204541.0,137499.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48204,Detroit,42.3573,-83.0502,111362.06,175826.0,131002.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48205,Detroit,42.3991,-83.0134,113272.37,152514.0,126037.0,-4.63,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48206,Detroit,42.3306,-83.0813,138728.83,164888.0,102991.0,-4.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48207,Detroit,42.4278,-82.9771,153360.24,176615.0,138654.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48208,Detroit,42.302,-83.0174,137716.66,194880.0,106390.0,-3.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48209,Detroit,42.4095,-83.1609,113310.38,184108.0,140514.0,-4.41,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48210,Detroit,42.3559,-83.1481,127951.3,175486.0,122755.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48211,Detroit,42.3471,-82.9015,144692.59,202449.0,116267.0,-4.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48212,Detroit,42.4259,-82.9867,126406.9,206696.0,136469.0,-4.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48213,Detroit,42.2223,-82.9804,133458.86,150217.0,110620.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48214,Detroit,42.3393,-83.1273,154557.74,148696.0,143205.0,-3.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48215,Detroit,42.3572,-83.1742,117050.21,208948.0,142844.0,-4.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48216,Detroit,42.1875,-83.005,122624.3,161200.0,137616.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48217,Detroit,42.2142,-83.1564,110953.39,153655.0,140352.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48218,Detroit,42.235,-82.9388,122762.11,205304.0,133386.0,-4.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48219,Detroit,42.2016,-82.9326,145120.27,155702.0,108882.0,-5.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48220,Detroit,42.216,-82.8858,116342.16,167448.0,134447.0,-3.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48221,Detroit,42.2089,-82.8904,150927.22,188105.0,134835.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48222,Detroit,42.3252,-83.0244,124330.27,190998.0,129219.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48223,Detroit,42.2834,-83.1586,150917.71,153360.0,105699.0,-4.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48224,Detroit,42.2125,-83.1802,118580.35,150878.0,137855.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
48225,Detroit,42.2286,-83.0667,121094.16,191742.0,112976.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44101,Cleveland,41.4554,-81.6311,142872.58,194693.0,113875.0,-5.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44102,Cleveland,41.351,-81.8176,133420.85,189318.0,105902.0,-4.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44103,Cleveland,41.5309,-81.673,147386.98,147946.0,117319.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44104,Cleveland,41.5694,-81.8496,131890.7,196355.0,119391.0,-5.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44105,Cleveland,41.4309,-81.6931,124891.01,150082.0,147399.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44106,Cleveland,41.4878,-81.5888,155204.02,158223.0,129337.0,-4.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44107,Cleveland,41.4322,-81.6131,119545.01,162489.0,104178.0,-3.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44108,Cleveland,41.3693,-81.8196,120257.81,202616.0,130880.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44109,Cleveland,41.4538,-81.8648,133805.76,182947.0,113107.0,-4.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44110,Cleveland,41.4196,-81.5907,147301.44,146612.0,116060.0,-5.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44111,Cleveland,41.4227,-81.7312,138467.47,208056.0,112073.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44112,Cleveland,41.519,-81.8288,112226.93,184731.0,106954.0,-3.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44113,Cleveland,41.6069,-81.5239,120324.34,147766.0,138153.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44114,Cleveland,41.6238,-81.8331,125703.6,151859.0,139182.0,-4.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44115,Cleveland,41.3969,-81.6232,154025.52,171464.0,132546.0,-3.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44116,Cleveland,41.64,-81.7835,112093.87,202456.0,103957.0,-4.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44117,Cleveland,41.3571,-81.6929,135825.36,204682.0,143078.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44118,Cleveland,41.4846,-81.7242,131776.66,171823.0,147268.0,-4.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44119,Cleveland,41.4413,-81.7524,122310.67,172715.0,123247.0,-5.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
44120,Cleveland,41.3535,-81.5433,117653.71,198183.0,131932.0,-4.48,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45201,Cincinnati,39.0155,-84.3903,177096.8,179879.0,137947.0,-4.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45202,Cincinnati,39.1867,-84.3378,164809.64,205702.0,145352.0,-4.46,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45203,Cincinnati,39.0536,-84.6602,178491.8,227623.0,154952.0,-5.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45204,Cincinnati,39.1058,-84.4079,137088.2,200858.0,162930.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45205,Cincinnati,39.1155,-84.5335,163068.68,206485.0,147038.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45206,Cincinnati,38.9712,-84.6044,173882.72,237265.0,171152.0,-3.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45207,Cincinnati,39.208,-84.3521,177571.1,197875.0,171110.0,-3.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45208,Cincinnati,39.2018,-84.5587,172191.98,200301.0,168486.0,-5.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45209,Cincinnati,39.2051,-84.6332,130381.04,234930.0,148125.0,-4.55,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45210,Cincinnati,39.0084,-84.3704,181650.08,227284.0,170649.0,-4.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45211,Cincinnati,39.2116,-84.4967,173001.08,179562.0,130303.0,-4.62,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45212,Cincinnati,38.9616,-84.5632,155876.06,225107.0,172774.0,-4.08,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45213,Cincinnati,39.0754,-84.6851,142350.14,241642.0,173198.0,-3.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45214,Cincinnati,39.1589,-84.6154,143918.12,212745.0,131464.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45215,Cincinnati,39.165,-84.399,156607.04,234177.0,145384.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45216,Cincinnati,39.0157,-84.5888,168955.58,186478.0,126703.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45217,Cincinnati,39.1828,-84.5521,138929.6,245092.0,168512.0,-4.81,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45218,Cincinnati,39.0353,-84.5898,165272.78,232022.0,136902.0,-4.01,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45219,Cincinnati,39.1363,-84.5017,142121.36,177152.0,172976.0,-3.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
45220,Cincinnati,39.0779,-84.4413,132897.62,220256.0,167516.0,-3.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15201,Pittsburgh,40.4524,-79.9771,136315.74,250945.0,147862.0,-4.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15202,Pittsburgh,40.5581,-79.9257,163515.0,246406.0,184023.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15203,Pittsburgh,40.3635,-80.0336,164281.26,189062.0,167331.0,-4.27,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15204,Pittsburgh,40.3473,-80.0178,147916.56,224426.0,171681.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15205,Pittsburgh,40.3558,-79.9812,185023.74,212935.0,172776.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15206,Pittsburgh,40.3223,-79.8985,146479.08,199711.0,174881.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15207,Pittsburgh,40.3241,-80.0968,165011.88,236078.0,158894.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15208,Pittsburgh,40.5668,-80.0882,140842.02,199294.0,145357.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15209,Pittsburgh,40.4743,-80.1519,193119.96,186215.0,168612.0,-5.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15210,Pittsburgh,40.4457,-79.9638,143206.14,248924.0,167144.0,-5.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15211,Pittsburgh,40.3792,-79.884,163378.38,200120.0,171631.0,-3.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15212,Pittsburgh,40.5621,-80.0021,184459.44,246133.0,151536.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15213,Pittsburgh,40.554,-79.9498,163479.36,252950.0,149064.0,-5.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15214,Pittsburgh,40.3166,-79.9746,178561.02,259477.0,132987.0,-4.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15215,Pittsburgh,40.41,-79.8984,156291.96,255315.0,154278.0,-4.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15216,Pittsburgh,40.4183,-80.127,137937.36,249894.0,143246.0,-4.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15217,Pittsburgh,40.3513,-80.0798,171682.5,250616.0,142377.0,-4.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15218,Pittsburgh,40.297,-80.0886,168219.48,236422.0,166614.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15219,Pittsburgh,40.4321,-80.0909,171385.5,233255.0,151118.0,-5.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
15220,Pittsburgh,40.5455,-79.824,150601.44,225348.0,170152.0,-4.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02901,Providence,41.6886,-71.4873,309244.38,417632.0,277924.0,-4.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02902,Providence,41.925,-71.3528,239927.82,422563.0,273606.0,-5.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02903,Providence,41.8031,-71.3068,282342.66,388614.0,293597.0,-3.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02904,Providence,41.9018,-71.2444,328912.8,338377.0,238185.0,-4.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02905,Providence,41.9237,-71.4427,246494.22,356508.0,275204.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02906,Providence,41.674,-71.479,304463.22,382021.0,228799.0,-5.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02907,Providence,41.735,-71.3862,330554.4,327421.0,290312.0,-4.39,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02908,Providence,41.847,-71.3514,292705.26,369680.0,314144.0,-4.63,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02909,Providence,41.8401,-71.4123,324080.34,326991.0,274629.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02910,Providence,41.7101,-71.4958,279572.46,316769.0,298539.0,-5.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02911,Providence,41.8589,-71.5509,300841.44,419239.0,298266.0,-3.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02912,Providence,41.7267,-71.4433,303139.68,429613.0,287564.0,-5.22,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02913,Providence,41.9216,-71.4887,292951.5,397382.0,253771.0,-4.61,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02914,Providence,41.9424,-71.2618,303498.78,410748.0,239287.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
