zip_code,metro,lat,lng,eviction_filing_rate_per_1000,avg_days_to_eviction,landlord_friendly_score_1_10,data_source,as_of_date,source_url
43011,Grand Rapids,42.848,-85.6731,17.04,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
43012,Grand Rapids,42.9436,-85.8077,16.87,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
43013,Grand Rapids,42.9982,-85.7607,21.27,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
43014,Grand Rapids,42.9773,-85.6825,19.24,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
43015,Grand Rapids,43.0342,-85.5218,20.95,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
48201,Detroit,42.1973,-83.2206,21.08,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
48202,Detroit,42.4177,-83.0689,19.7,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
48203,Detroit,42.2453,-82.9203,15.25,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
48204,Detroit,42.3573,-83.0502,21.76,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
48205,Detroit,42.3991,-83.0134,17.79,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
48206,Detroit,42.3306,-83.0813,20.68,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
48207,Detroit,42.4278,-82.9771,18.93,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
48208,Detroit,42.302,-83.0174,19.47,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
48209,Detroit,42.4095,-83.1609,20.45,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
48210,Detroit,42.3559,-83.1481,17.34,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
48211,Detroit,42.3471,-82.9015,20.74,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
48212,Detroit,42.4259,-82.9867,21.45,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
48213,Detroit,42.2223,-82.9804,17.33,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
48214,Detroit,42.3393,-83.1273,19.8,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
48215,Detroit,42.3572,-83.1742,16.6,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
48216,Detroit,42.1875,-83.005,21.35,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
48217,Detroit,42.2142,-83.1564,21.55,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
48218,Detroit,42.235,-82.9388,19.09,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
48219,Detroit,42.2016,-82.9326,19.88,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
48220,Detroit,42.216,-82.8858,19.41,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
48221,Detroit,42.2089,-82.8904,17.59,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
48222,Detroit,42.3252,-83.0244,16.02,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
48223,Detroit,42.2834,-83.1586,17.4,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
48224,Detroit,42.2125,-83.1802,15.76,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
48225,Detroit,42.2286,-83.0667,18.13,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
44101,Cleveland,41.4554,-81.6311,18.42,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
44102,Cleveland,41.351,-81.8176,20.04,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
44103,Cleveland,41.5309,-81.673,20.13,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
44104,Cleveland,41.5694,-81.8496,20.86,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
44105,Cleveland,41.4309,-81.6931,16.44,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
44106,Cleveland,41.4878,-81.5888,20.18,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
44107,Cleveland,41.4322,-81.6131,17.54,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
44108,Cleveland,41.3693,-81.8196,20.64,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
44109,Cleveland,41.4538,-81.8648,20.21,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
44110,Cleveland,41.4196,-81.5907,20.83,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
44111,Cleveland,41.4227,-81.7312,16.56,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
44112,Cleveland,41.519,-81.8288,17.44,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
44113,Cleveland,41.6069,-81.5239,20.94,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
44114,Cleveland,41.6238,-81.8331,19.68,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
44115,Cleveland,41.3969,-81.6232,17.69,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
44116,Cleveland,41.64,-81.7835,18.3,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
44117,Cleveland,41.3571,-81.6929,17.9,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
44118,Cleveland,41.4846,-81.7242,16.54,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
44119,Cleveland,41.4413,-81.7524,18.43,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
44120,Cleveland,41.3535,-81.5433,18.04,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
45201,Cincinnati,39.0155,-84.3903,17.28,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
45202,Cincinnati,39.1867,-84.3378,17.36,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
45203,Cincinnati,39.0536,-84.6602,15.67,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
45204,Cincinnati,39.1058,-84.4079,17.74,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
45205,Cincinnati,39.1155,-84.5335,15.21,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
45206,Cincinnati,38.9712,-84.6044,15.25,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
45207,Cincinnati,39.208,-84.3521,21.19,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
45208,Cincinnati,39.2018,-84.5587,19.53,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
45209,Cincinnati,39.2051,-84.6332,18.83,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
45210,Cincinnati,39.0084,-84.3704,21.73,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
45211,Cincinnati,39.2116,-84.4967,20.77,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
45212,Cincinnati,38.9616,-84.5632,15.61,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
45213,Cincinnati,39.0754,-84.6851,21.3,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
45214,Cincinnati,39.1589,-84.6154,15.34,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
45215,Cincinnati,39.165,-84.399,18.73,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
45216,Cincinnati,39.0157,-84.5888,19.21,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
45217,Cincinnati,39.1828,-84.5521,16.04,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
45218,Cincinnati,39.0353,-84.5898,20.04,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
45219,Cincinnati,39.1363,-84.5017,20.62,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
45220,Cincinnati,39.0779,-84.4413,19.61,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
15201,Pittsburgh,40.4524,-79.9771,19.5,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
15202,Pittsburgh,40.5581,-79.9257,17.96,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
15203,Pittsburgh,40.3635,-80.0336,20.49,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
15204,Pittsburgh,40.3473,-80.0178,17.81,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
15205,Pittsburgh,40.3558,-79.9812,20.77,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
15206,Pittsburgh,40.3223,-79.8985,16.31,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
15207,Pittsburgh,40.3241,-80.0968,16.24,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
15208,Pittsburgh,40.5668,-80.0882,18.69,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
15209,Pittsburgh,40.4743,-80.1519,20.98,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
15210,Pittsburgh,40.4457,-79.9638,17.62,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
15211,Pittsburgh,40.3792,-79.884,18.38,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
15212,Pittsburgh,40.5621,-80.0021,16.02,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
15213,Pittsburgh,40.554,-79.9498,19.17,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
15214,Pittsburgh,40.3166,-79.9746,17.01,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
15215,Pittsburgh,40.41,-79.8984,21.4,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
15216,Pittsburgh,40.4183,-80.127,20.41,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
15217,Pittsburgh,40.3513,-80.0798,17.2,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
15218,Pittsburgh,40.297,-80.0886,17.64,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
15219,Pittsburgh,40.4321,-80.0909,18.83,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
15220,Pittsburgh,40.5455,-79.824,19.98,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
02901,Providence,41.6886,-71.4873,21.76,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
02902,Providence,41.925,-71.3528,17.72,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
02903,Providence,41.8031,-71.3068,21.21,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
02904,Providence,41.9018,-71.2444,17.43,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
02905,Providence,41.9237,-71.4427,21.52,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
02906,Providence,41.674,-71.479,18.86,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
02907,Providence,41.735,-71.3862,17.21,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
02908,Providence,41.847,-71.3514,17.09,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
02909,Providence,41.8401,-71.4123,21.27,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
02910,Providence,41.7101,-71.4958,19.85,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
02911,Providence,41.8589,-71.5509,21.12,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
02912,Providence,41.7267,-71.4433,18.02,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
02913,Providence,41.9216,-71.4887,20.88,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
02914,Providence,41.9424,-71.2618,17.61,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
02915,Providence,41.9646,-71.4094,18.6,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
06101,Hartford,41.852,-72.6067,16.28,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
06102,Hartford,41.7674,-72.5334,16.93,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
06103,Hartford,41.8517,-72.8215,15.54,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
06104,Hartford,41.7749,-72.6497,17.23,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
06105,Hartford,41.7886,-72.7471,16.62,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
06106,Hartford,41.8591,-72.8545,18.87,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
06107,Hartford,41.8736,-72.7358,16.57,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
06108,Hartford,41.8232,-72.6952,17.93,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
06109,Hartford,41.8731,-72.7441,15.68,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
06110,Hartford,41.8755,-72.7274,17.67,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
06111,Hartford,41.7231,-72.6872,18.26,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
06112,Hartford,41.8704,-72.6832,21.63,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
06113,Hartford,41.7682,-72.5119,19.97,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
06114,Hartford,41.8081,-72.6731,17.23,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
06115,Hartford,41.6548,-72.7291,20.0,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
13201,Syracuse,43.0458,-76.2187,17.34,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
13202,Syracuse,43.1113,-76.0913,17.6,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
13203,Syracuse,43.0189,-76.1631,19.02,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
13204,Syracuse,43.0695,-76.1434,17.83,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
13205,Syracuse,43.1546,-75.972,21.81,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
13206,Syracuse,43.0608,-76.302,15.81,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
13207,Syracuse,43.1056,-76.0005,21.22,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
13208,Syracuse,42.9504,-76.0265,16.01,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
13209,Syracuse,43.0588,-76.107,18.53,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
13210,Syracuse,43.0808,-76.0087,17.13,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
13211,Syracuse,43.1012,-76.2866,18.35,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
13212,Syracuse,43.0903,-76.2432,18.19,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
13213,Syracuse,43.0426,-76.1731,20.34,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
13214,Syracuse,43.0321,-75.9805,17.06,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
13215,Syracuse,43.1131,-76.2484,21.37,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
14601,Rochester,43.2324,-77.5741,18.88,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
14602,Rochester,43.2999,-77.5609,20.5,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
14603,Rochester,43.219,-77.6987,18.54,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
14604,Rochester,43.0244,-77.6337,20.66,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
14605,Rochester,43.2342,-77.5454,19.12,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
14606,Rochester,43.0173,-77.7037,19.19,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
14607,Rochester,43.198,-77.6964,21.28,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
14608,Rochester,43.0127,-77.6433,18.48,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
14609,Rochester,43.1293,-77.6597,18.7,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
14610,Rochester,43.0485,-77.4909,15.74,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
14611,Rochester,43.016,-77.6971,17.2,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
14612,Rochester,43.2691,-77.5385,18.15,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
14613,Rochester,43.1696,-77.5655,20.76,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
14614,Rochester,43.1531,-77.7712,19.93,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
14615,Rochester,43.2199,-77.4738,15.29,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
14201,Buffalo,43.0176,-79.0061,17.49,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
14202,Buffalo,42.7703,-78.7556,21.55,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
14203,Buffalo,42.9612,-78.7407,17.97,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
14204,Buffalo,42.8122,-78.8327,18.69,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
14205,Buffalo,42.9099,-78.9059,18.09,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
14206,Buffalo,42.7579,-78.7402,18.87,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
14207,Buffalo,43.0005,-78.9477,16.85,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
14208,Buffalo,42.9388,-79.0249,16.94,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
14209,Buffalo,43.0004,-78.9587,20.09,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
14210,Buffalo,42.7699,-78.9534,16.47,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
14211,Buffalo,42.7398,-78.9726,21.62,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
14212,Buffalo,42.9702,-78.8329,15.18,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
14213,Buffalo,42.8028,-78.9216,15.61,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
14214,Buffalo,42.9193,-79.0486,18.07,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
14215,Buffalo,42.9497,-78.8541,21.83,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
99501,Anchorage,61.2239,-149.7788,19.23,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
99502,Anchorage,61.1348,-149.9297,18.72,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
99503,Anchorage,61.3439,-149.7859,20.91,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
99504,Anchorage,61.0994,-150.0187,20.43,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
99505,Anchorage,61.1344,-149.8803,21.67,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
99506,Anchorage,61.1651,-149.7952,20.49,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
99507,Anchorage,61.357,-149.7265,20.42,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
99508,Anchorage,61.3087,-149.9868,19.25,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
99509,Anchorage,61.2596,-150.0544,16.11,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
99510,Anchorage,61.2513,-149.7347,18.73,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
96801,Honolulu,21.4344,-157.8729,19.56,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
96802,Honolulu,21.1685,-157.912,17.34,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
96803,Honolulu,21.2913,-157.7544,16.39,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
96804,Honolulu,21.3188,-157.7852,19.89,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
96805,Honolulu,21.3697,-157.7216,16.68,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
96806,Honolulu,21.3152,-157.7718,20.42,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
96807,Honolulu,21.4447,-157.7036,15.41,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
96808,Honolulu,21.1859,-157.7462,18.19,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
96809,Honolulu,21.2634,-157.9212,19.44,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
96810,Honolulu,21.4019,-157.8454,17.91,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
76101,Fort Worth,32.7547,-97.1585,19.37,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
76102,Fort Worth,32.6582,-97.2675,16.26,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
76103,Fort Worth,32.7886,-97.1679,16.69,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
76104,Fort Worth,32.7475,-97.3862,20.79,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
76105,Fort Worth,32.9002,-97.2705,19.87,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
76106,Fort Worth,32.8599,-97.4859,21.51,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
76107,Fort Worth,32.8788,-97.2149,16.28,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
76108,Fort Worth,32.7816,-97.2837,16.38,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
76109,Fort Worth,32.6143,-97.3858,15.75,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
76110,Fort Worth,32.7352,-97.3326,16.81,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
76111,Fort Worth,32.8995,-97.311,21.42,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
76112,Fort Worth,32.7093,-97.5105,17.45,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
76113,Fort Worth,32.7693,-97.4406,18.15,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
76114,Fort Worth,32.8259,-97.2174,19.86,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
76115,Fort Worth,32.8768,-97.1927,18.14,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
78401,Corpus Christi,27.7965,-97.2803,16.19,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
78402,Corpus Christi,27.8657,-97.2384,18.84,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
78403,Corpus Christi,27.8911,-97.5661,20.8,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
78404,Corpus Christi,27.8449,-97.4315,15.67,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
78405,Corpus Christi,27.6976,-97.5432,21.81,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
78406,Corpus Christi,27.8832,-97.2819,19.87,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
78407,Corpus Christi,27.8981,-97.3536,15.35,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
78408,Corpus Christi,27.8209,-97.5554,15.21,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
78409,Corpus Christi,27.8942,-97.4693,19.62,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
78410,Corpus Christi,27.8702,-97.2471,15.75,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
78411,Corpus Christi,27.846,-97.3758,21.08,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
78412,Corpus Christi,27.7306,-97.4006,19.29,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
78413,Corpus Christi,27.8118,-97.3349,18.47,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
78414,Corpus Christi,27.8473,-97.3811,18.23,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
78415,Corpus Christi,27.862,-97.2876,21.44,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
79401,Lubbock,33.5153,-101.7663,16.37,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
79402,Lubbock,33.7197,-102.015,20.54,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
79403,Lubbock,33.5141,-101.7007,21.35,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
79404,Lubbock,33.6251,-101.988,16.96,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
79405,Lubbock,33.6265,-101.9366,20.79,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
79406,Lubbock,33.522,-101.6911,20.74,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
79407,Lubbock,33.5654,-101.9654,21.43,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
79408,Lubbock,33.4399,-101.7233,19.25,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
79409,Lubbock,33.6062,-101.936,20.02,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
79410,Lubbock,33.6885,-101.9207,15.29,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
79101,Amarillo,35.119,-101.738,19.81,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
79102,Amarillo,35.1821,-101.8009,16.35,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
79103,Amarillo,35.28,-101.7577,16.03,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
79104,Amarillo,35.2449,-101.8237,21.42,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
79105,Amarillo,35.1416,-101.7652,19.9,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
79106,Amarillo,35.0753,-101.959,20.48,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
79107,Amarillo,35.2465,-101.9093,16.76,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
79108,Amarillo,35.3533,-102.0021,20.61,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
79109,Amarillo,35.3543,-101.6868,15.18,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
79110,Amarillo,35.2963,-101.8671,15.36,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
76201,Denton,33.2099,-97.0283,19.49,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
76202,Denton,33.1825,-97.2035,16.98,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
76203,Denton,33.135,-97.2498,21.21,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
76204,Denton,33.1825,-97.0021,19.83,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
76205,Denton,33.0919,-97.2902,19.89,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
76206,Denton,33.2081,-97.0504,19.91,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
76207,Denton,33.1922,-97.0169,17.09,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
76208,Denton,33.1471,-96.9693,16.3,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
76209,Denton,33.2857,-97.0391,16.64,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
76210,Denton,33.2026,-96.9928,19.54,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
75401,Greenville TX,33.1181,-96.1485,21.26,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
75402,Greenville TX,33.1258,-96.0154,21.0,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
75403,Greenville TX,33.1463,-96.0361,21.5,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
75404,Greenville TX,33.2625,-96.1611,18.77,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
75405,Greenville TX,33.2091,-96.2445,19.44,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
75406,Greenville TX,33.055,-96.173,18.21,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
75407,Greenville TX,33.2114,-96.043,20.59,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
75408,Greenville TX,33.114,-96.1377,20.41,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
75409,Greenville TX,33.065,-96.1166,18.81,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
75410,Greenville TX,33.3071,-95.9658,15.59,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
36101,Montgomery,32.3959,-86.2919,20.95,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
36102,Montgomery,32.2358,-86.2049,19.68,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
36103,Montgomery,32.4886,-86.4499,18.2,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
36104,Montgomery,32.3342,-86.1669,18.13,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
36105,Montgomery,32.3037,-86.432,20.73,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
36106,Montgomery,32.4883,-86.3256,19.52,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
36107,Montgomery,32.3615,-86.2148,19.13,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
36108,Montgomery,32.2218,-86.463,17.49,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
