zip_code,metro,lat,lng,occupancy_rate_pct,vacancy_rate_pct,market_tightness,data_source,as_of_date,source_url
14602,Rochester,43.2999,-77.5609,96.27,1.81,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14603,Rochester,43.219,-77.6987,97.03,6.35,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14604,Rochester,43.0244,-77.6337,97.43,21.08,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14605,Rochester,43.2342,-77.5454,99.18,6.13,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14606,Rochester,43.0173,-77.7037,87.77,7.01,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14607,Rochester,43.198,-77.6964,84.77,18.58,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14608,Rochester,43.0127,-77.6433,95.58,13.1,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14609,Rochester,43.1293,-77.6597,92.17,6.78,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14610,Rochester,43.0485,-77.4909,105.43,14.1,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14611,Rochester,43.016,-77.6971,89.42,-3.74,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14612,Rochester,43.2691,-77.5385,97.2,-10.13,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14613,Rochester,43.1696,-77.5655,110.7,16.23,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14614,Rochester,43.1531,-77.7712,95.16,21.65,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14615,Rochester,43.2199,-77.4738,103.04,14.42,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14201,Buffalo,43.0176,-79.0061,93.97,-4.36,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14202,Buffalo,42.7703,-78.7556,83.81,-6.64,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14203,Buffalo,42.9612,-78.7407,110.97,-4.97,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14204,Buffalo,42.8122,-78.8327,94.39,1.6,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14205,Buffalo,42.9099,-78.9059,104.93,-5.0,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14206,Buffalo,42.7579,-78.7402,82.92,18.31,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14207,Buffalo,43.0005,-78.9477,99.64,18.6,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14208,Buffalo,42.9388,-79.0249,90.63,-6.05,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14209,Buffalo,43.0004,-78.9587,109.41,12.53,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14210,Buffalo,42.7699,-78.9534,82.94,9.25,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14211,Buffalo,42.7398,-78.9726,92.27,8.61,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14212,Buffalo,42.9702,-78.8329,90.61,0.63,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14213,Buffalo,42.8028,-78.9216,83.67,-7.08,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14214,Buffalo,42.9193,-79.0486,85.2,-8.48,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
14215,Buffalo,42.9497,-78.8541,88.07,9.44,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99501,Anchorage,61.2239,-149.7788,79.72,17.25,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99502,Anchorage,61.1348,-149.9297,88.52,-6.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99503,Anchorage,61.3439,-149.7859,103.67,11.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99504,Anchorage,61.0994,-150.0187,104.53,-2.51,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99505,Anchorage,61.1344,-149.8803,77.53,11.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99506,Anchorage,61.1651,-149.7952,106.71,-8.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99507,Anchorage,61.357,-149.7265,105.17,-3.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99508,Anchorage,61.3087,-149.9868,104.62,-8.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99509,Anchorage,61.2596,-150.0544,77.88,7.28,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
99510,Anchorage,61.2513,-149.7347,86.16,18.75,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96801,Honolulu,21.4344,-157.8729,97.31,-3.11,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96802,Honolulu,21.1685,-157.912,83.89,-1.22,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96803,Honolulu,21.2913,-157.7544,94.51,1.44,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96804,Honolulu,21.3188,-157.7852,98.52,-7.91,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96805,Honolulu,21.3697,-157.7216,112.8,5.8,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96806,Honolulu,21.3152,-157.7718,81.85,11.69,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96807,Honolulu,21.4447,-157.7036,89.75,13.2,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96808,Honolulu,21.1859,-157.7462,102.33,-9.46,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96809,Honolulu,21.2634,-157.9212,108.91,-5.03,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
96810,Honolulu,21.4019,-157.8454,103.32,5.97,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76101,Fort Worth,32.7547,-97.1585,92.66,-4.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76102,Fort Worth,32.6582,-97.2675,79.67,-7.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76103,Fort Worth,32.7886,-97.1679,102.47,1.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76104,Fort Worth,32.7475,-97.3862,102.72,14.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76105,Fort Worth,32.9002,-97.2705,89.19,2.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76106,Fort Worth,32.8599,-97.4859,77.52,20.58,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76107,Fort Worth,32.8788,-97.2149,105.44,-1.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76108,Fort Worth,32.7816,-97.2837,99.99,20.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76109,Fort Worth,32.6143,-97.3858,82.52,11.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76110,Fort Worth,32.7352,-97.3326,81.57,-5.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76111,Fort Worth,32.8995,-97.311,77.38,-2.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76112,Fort Worth,32.7093,-97.5105,102.71,1.01,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76113,Fort Worth,32.7693,-97.4406,105.64,-5.28,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76114,Fort Worth,32.8259,-97.2174,92.68,-6.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76115,Fort Worth,32.8768,-97.1927,87.62,12.9,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78401,Corpus Christi,27.7965,-97.2803,79.06,16.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78402,Corpus Christi,27.8657,-97.2384,92.26,22.24,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78403,Corpus Christi,27.8911,-97.5661,81.42,-4.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78404,Corpus Christi,27.8449,-97.4315,90.09,-1.42,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78405,Corpus Christi,27.6976,-97.5432,84.6,-0.51,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78406,Corpus Christi,27.8832,-97.2819,86.76,-7.32,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78407,Corpus Christi,27.8981,-97.3536,82.9,-5.02,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78408,Corpus Christi,27.8209,-97.5554,77.47,-7.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78409,Corpus Christi,27.8942,-97.4693,96.04,-2.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78410,Corpus Christi,27.8702,-97.2471,102.84,1.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78411,Corpus Christi,27.846,-97.3758,78.9,1.36,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78412,Corpus Christi,27.7306,-97.4006,77.57,17.01,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78413,Corpus Christi,27.8118,-97.3349,84.72,-3.57,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78414,Corpus Christi,27.8473,-97.3811,97.94,22.59,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78415,Corpus Christi,27.862,-97.2876,91.3,17.52,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79401,Lubbock,33.5153,-101.7663,105.61,8.88,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79402,Lubbock,33.7197,-102.015,78.79,5.64,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79403,Lubbock,33.5141,-101.7007,91.52,10.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79404,Lubbock,33.6251,-101.988,80.8,17.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79405,Lubbock,33.6265,-101.9366,81.65,-1.4,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79406,Lubbock,33.522,-101.6911,105.26,18.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79407,Lubbock,33.5654,-101.9654,106.74,9.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79408,Lubbock,33.4399,-101.7233,103.5,20.05,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79409,Lubbock,33.6062,-101.936,90.97,-7.46,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79410,Lubbock,33.6885,-101.9207,77.01,-5.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79101,Amarillo,35.119,-101.738,83.32,22.39,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79102,Amarillo,35.1821,-101.8009,98.06,18.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79103,Amarillo,35.28,-101.7577,104.53,14.08,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79104,Amarillo,35.2449,-101.8237,76.95,9.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79105,Amarillo,35.1416,-101.7652,93.89,-6.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79106,Amarillo,35.0753,-101.959,85.23,-7.74,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79107,Amarillo,35.2465,-101.9093,80.7,-6.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79108,Amarillo,35.3533,-102.0021,103.75,-0.71,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79109,Amarillo,35.3543,-101.6868,90.2,9.4,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
79110,Amarillo,35.2963,-101.8671,84.2,19.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76201,Denton,33.2099,-97.0283,77.07,4.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76202,Denton,33.1825,-97.2035,103.1,22.8,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76203,Denton,33.135,-97.2498,107.77,12.92,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76204,Denton,33.1825,-97.0021,97.05,4.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76205,Denton,33.0919,-97.2902,108.4,-2.36,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76206,Denton,33.2081,-97.0504,98.19,10.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76207,Denton,33.1922,-97.0169,82.15,17.62,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76208,Denton,33.1471,-96.9693,77.6,18.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76209,Denton,33.2857,-97.0391,98.27,2.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
76210,Denton,33.2026,-96.9928,85.95,16.36,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75401,Greenville TX,33.1181,-96.1485,95.0,-2.42,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75402,Greenville TX,33.1258,-96.0154,79.32,-8.73,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75403,Greenville TX,33.1463,-96.0361,105.71,18.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75404,Greenville TX,33.2625,-96.1611,97.43,17.62,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75405,Greenville TX,33.2091,-96.2445,102.2,-9.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75406,Greenville TX,33.055,-96.173,91.37,8.51,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75407,Greenville TX,33.2114,-96.043,103.82,-8.82,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75408,Greenville TX,33.114,-96.1377,104.11,7.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75409,Greenville TX,33.065,-96.1166,102.07,4.15,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
75410,Greenville TX,33.3071,-95.9658,99.68,6.82,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36101,Montgomery,32.3959,-86.2919,76.72,15.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36102,Montgomery,32.2358,-86.2049,90.35,0.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36103,Montgomery,32.4886,-86.4499,96.24,19.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36104,Montgomery,32.3342,-86.1669,105.36,-4.36,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36105,Montgomery,32.3037,-86.432,82.7,-3.83,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36106,Montgomery,32.4883,-86.3256,107.83,9.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36107,Montgomery,32.3615,-86.2148,86.57,14.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36108,Montgomery,32.2218,-86.463,89.1,-3.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36109,Montgomery,32.2646,-86.1847,97.12,-0.85,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36110,Montgomery,32.4829,-86.4256,99.52,-0.13,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36601,Mobile,30.611,-87.8918,86.7,-0.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36602,Mobile,30.5864,-88.2037,93.51,24.82,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36603,Mobile,30.7569,-88.1984,88.31,-0.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36604,Mobile,30.7953,-87.919,83.57,4.88,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36605,Mobile,30.5644,-88.0322,77.96,24.44,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36606,Mobile,30.7494,-88.1855,80.04,16.25,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36607,Mobile,30.6156,-87.9536,83.87,14.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36608,Mobile,30.6756,-88.1351,80.72,16.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36609,Mobile,30.5489,-88.0187,78.47,-5.84,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
36610,Mobile,30.5534,-88.1658,84.14,2.38,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31201,Macon,32.9122,-83.5236,83.13,7.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31202,Macon,32.8308,-83.8022,84.72,10.38,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31203,Macon,32.881,-83.6344,93.0,11.93,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31204,Macon,32.8412,-83.5994,96.22,22.75,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31205,Macon,32.8797,-83.7902,101.64,14.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31206,Macon,32.7735,-83.6513,106.75,8.51,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31207,Macon,32.934,-83.7794,86.84,-1.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31208,Macon,32.7645,-83.4904,94.82,18.67,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31209,Macon,32.9827,-83.6256,88.6,14.14,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
31210,Macon,32.8647,-83.7167,103.65,-1.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30901,Augusta,33.4576,-81.844,78.18,12.03,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30902,Augusta,33.4432,-82.0922,97.39,12.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30903,Augusta,33.4799,-81.9335,78.96,1.41,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30904,Augusta,33.3942,-81.9079,107.54,9.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30905,Augusta,33.393,-81.9894,93.9,-0.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30906,Augusta,33.3948,-82.168,108.39,-3.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30907,Augusta,33.418,-81.9768,89.31,6.51,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30908,Augusta,33.5507,-82.1129,89.64,7.74,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30909,Augusta,33.5734,-82.1482,83.37,5.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30910,Augusta,33.5498,-81.9518,99.45,22.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70801,Baton Rouge,30.5762,-91.2582,87.47,-2.92,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70802,Baton Rouge,30.5067,-91.0399,105.71,4.29,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70803,Baton Rouge,30.5539,-91.1479,78.42,23.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70804,Baton Rouge,30.3378,-91.3183,90.51,20.85,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70805,Baton Rouge,30.5312,-91.2347,104.28,23.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70806,Baton Rouge,30.5972,-91.0817,77.31,5.32,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70807,Baton Rouge,30.4069,-91.1238,79.75,17.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70808,Baton Rouge,30.3899,-91.2711,101.45,19.14,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70809,Baton Rouge,30.5456,-91.3632,88.62,9.47,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70810,Baton Rouge,30.3322,-91.1683,106.1,0.57,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70811,Baton Rouge,30.3089,-91.3416,92.73,17.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70812,Baton Rouge,30.4158,-91.2374,106.51,14.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70813,Baton Rouge,30.3226,-91.3601,98.52,15.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70814,Baton Rouge,30.5252,-91.3368,104.8,-0.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70815,Baton Rouge,30.5757,-91.0282,84.27,2.4,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71101,Shreveport,32.5358,-93.8159,92.8,9.13,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71102,Shreveport,32.4687,-93.6927,103.9,-0.74,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71103,Shreveport,32.6235,-93.7468,78.96,15.37,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71104,Shreveport,32.5257,-93.9166,75.29,5.99,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71105,Shreveport,32.4053,-93.7802,98.8,5.15,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71106,Shreveport,32.4774,-93.6079,100.3,23.22,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71107,Shreveport,32.58,-93.6863,92.59,24.91,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71108,Shreveport,32.4673,-93.6525,106.49,21.52,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71109,Shreveport,32.5288,-93.7222,78.57,6.86,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
71110,Shreveport,32.6259,-93.6311,96.61,-1.12,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70501,Lafayette,30.3512,-92.1268,85.49,-1.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70502,Lafayette,30.3597,-92.1401,84.6,7.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70503,Lafayette,30.2337,-92.0247,91.12,23.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70504,Lafayette,30.183,-91.9374,98.18,-5.56,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70505,Lafayette,30.3388,-92.1054,105.67,7.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70506,Lafayette,30.0771,-92.1089,78.78,5.11,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70507,Lafayette,30.3403,-92.1842,100.5,10.08,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70508,Lafayette,30.295,-92.1503,78.68,2.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70509,Lafayette,30.1123,-92.1867,89.89,20.39,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
70510,Lafayette,30.088,-92.1943,97.14,-3.57,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74101,Tulsa,36.1745,-96.0746,93.02,11.25,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74102,Tulsa,36.1187,-95.8542,97.21,10.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74103,Tulsa,36.0864,-95.8175,104.32,2.24,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74104,Tulsa,36.166,-96.0692,107.41,-8.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74105,Tulsa,36.2434,-95.8459,83.58,0.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74106,Tulsa,36.0844,-96.0303,92.41,10.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74107,Tulsa,36.2812,-95.9983,93.7,13.18,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74108,Tulsa,36.2384,-95.9567,94.71,-8.02,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74109,Tulsa,36.0999,-96.1434,77.87,20.05,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74110,Tulsa,36.0791,-96.0878,93.3,22.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74111,Tulsa,36.1083,-96.0022,92.58,15.47,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74112,Tulsa,36.116,-95.9311,80.62,-7.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74113,Tulsa,36.151,-95.9039,77.52,-5.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74114,Tulsa,36.2011,-95.9272,106.72,1.32,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
74115,Tulsa,36.2697,-95.9837,100.13,4.34,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
67201,Wichita,37.5655,-97.2979,108.11,-0.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
67202,Wichita,37.5796,-97.2017,97.14,18.44,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
