zip_code,metro,lat,lng,renter_occupied_pct,owner_occupied_pct,avg_household_size,data_source,as_of_date,source_url
06104,Hartford,41.7749,-72.6497,43.97,47.2,2.78,US Census ACS,2023,https://data.census.gov
06105,Hartford,41.7886,-72.7471,47.91,51.9,2.17,US Census ACS,2023,https://data.census.gov
06106,Hartford,41.8591,-72.8545,47.77,50.2,2.85,US Census ACS,2023,https://data.census.gov
06107,Hartford,41.8736,-72.7358,46.57,56.0,2.09,US Census ACS,2023,https://data.census.gov
06108,Hartford,41.8232,-72.6952,57.7,55.0,2.87,US Census ACS,2023,https://data.census.gov
06109,Hartford,41.8731,-72.7441,45.2,48.3,2.11,US Census ACS,2023,https://data.census.gov
06110,Hartford,41.8755,-72.7274,45.51,56.9,2.14,US Census ACS,2023,https://data.census.gov
06111,Hartford,41.7231,-72.6872,52.9,43.2,2.25,US Census ACS,2023,https://data.census.gov
06112,Hartford,41.8704,-72.6832,57.48,44.0,2.38,US Census ACS,2023,https://data.census.gov
06113,Hartford,41.7682,-72.5119,52.69,48.4,2.4,US Census ACS,2023,https://data.census.gov
06114,Hartford,41.8081,-72.6731,44.05,40.9,2.26,US Census ACS,2023,https://data.census.gov
06115,Hartford,41.6548,-72.7291,53.52,45.6,2.21,US Census ACS,2023,https://data.census.gov
13201,Syracuse,43.0458,-76.2187,48.0,52.2,2.97,US Census ACS,2023,https://data.census.gov
13202,Syracuse,43.1113,-76.0913,44.09,56.9,2.84,US Census ACS,2023,https://data.census.gov
13203,Syracuse,43.0189,-76.1631,58.55,54.1,2.84,US Census ACS,2023,https://data.census.gov
13204,Syracuse,43.0695,-76.1434,59.21,55.7,2.38,US Census ACS,2023,https://data.census.gov
13205,Syracuse,43.1546,-75.972,43.56,50.8,2.52,US Census ACS,2023,https://data.census.gov
13206,Syracuse,43.0608,-76.302,43.27,57.8,2.54,US Census ACS,2023,https://data.census.gov
13207,Syracuse,43.1056,-76.0005,58.84,48.2,2.81,US Census ACS,2023,https://data.census.gov
13208,Syracuse,42.9504,-76.0265,59.11,42.1,2.55,US Census ACS,2023,https://data.census.gov
13209,Syracuse,43.0588,-76.107,46.29,53.7,2.92,US Census ACS,2023,https://data.census.gov
13210,Syracuse,43.0808,-76.0087,42.06,58.3,2.32,US Census ACS,2023,https://data.census.gov
13211,Syracuse,43.1012,-76.2866,57.98,42.4,2.15,US Census ACS,2023,https://data.census.gov
13212,Syracuse,43.0903,-76.2432,53.93,49.5,2.81,US Census ACS,2023,https://data.census.gov
13213,Syracuse,43.0426,-76.1731,58.36,50.3,2.53,US Census ACS,2023,https://data.census.gov
13214,Syracuse,43.0321,-75.9805,50.46,50.1,2.1,US Census ACS,2023,https://data.census.gov
13215,Syracuse,43.1131,-76.2484,58.34,53.5,2.9,US Census ACS,2023,https://data.census.gov
14601,Rochester,43.2324,-77.5741,59.0,43.7,2.61,US Census ACS,2023,https://data.census.gov
14602,Rochester,43.2999,-77.5609,57.43,52.3,2.9,US Census ACS,2023,https://data.census.gov
14603,Rochester,43.219,-77.6987,46.98,40.9,2.66,US Census ACS,2023,https://data.census.gov
14604,Rochester,43.0244,-77.6337,50.07,58.3,2.49,US Census ACS,2023,https://data.census.gov
14605,Rochester,43.2342,-77.5454,56.31,41.3,2.74,US Census ACS,2023,https://data.census.gov
14606,Rochester,43.0173,-77.7037,53.63,44.2,2.32,US Census ACS,2023,https://data.census.gov
14607,Rochester,43.198,-77.6964,50.02,42.2,2.57,US Census ACS,2023,https://data.census.gov
14608,Rochester,43.0127,-77.6433,58.34,42.7,2.35,US Census ACS,2023,https://data.census.gov
14609,Rochester,43.1293,-77.6597,52.67,41.2,2.93,US Census ACS,2023,https://data.census.gov
14610,Rochester,43.0485,-77.4909,48.38,50.6,2.84,US Census ACS,2023,https://data.census.gov
14611,Rochester,43.016,-77.6971,50.91,41.5,2.97,US Census ACS,2023,https://data.census.gov
14612,Rochester,43.2691,-77.5385,49.36,50.9,2.89,US Census ACS,2023,https://data.census.gov
14613,Rochester,43.1696,-77.5655,47.23,46.0,2.18,US Census ACS,2023,https://data.census.gov
14614,Rochester,43.1531,-77.7712,52.65,42.1,2.68,US Census ACS,2023,https://data.census.gov
14615,Rochester,43.2199,-77.4738,46.02,53.8,2.52,US Census ACS,2023,https://data.census.gov
14201,Buffalo,43.0176,-79.0061,55.72,47.2,2.92,US Census ACS,2023,https://data.census.gov
14202,Buffalo,42.7703,-78.7556,56.98,39.4,2.18,US Census ACS,2023,https://data.census.gov
14203,Buffalo,42.9612,-78.7407,45.78,55.9,2.68,US Census ACS,2023,https://data.census.gov
14204,Buffalo,42.8122,-78.8327,60.37,44.8,2.9,US Census ACS,2023,https://data.census.gov
14205,Buffalo,42.9099,-78.9059,61.22,49.0,2.13,US Census ACS,2023,https://data.census.gov
14206,Buffalo,42.7579,-78.7402,59.19,44.5,2.73,US Census ACS,2023,https://data.census.gov
14207,Buffalo,43.0005,-78.9477,51.7,43.9,2.93,US Census ACS,2023,https://data.census.gov
14208,Buffalo,42.9388,-79.0249,43.36,44.2,2.79,US Census ACS,2023,https://data.census.gov
14209,Buffalo,43.0004,-78.9587,55.99,49.6,2.27,US Census ACS,2023,https://data.census.gov
14210,Buffalo,42.7699,-78.9534,60.47,44.8,2.97,US Census ACS,2023,https://data.census.gov
14211,Buffalo,42.7398,-78.9726,49.61,52.3,2.56,US Census ACS,2023,https://data.census.gov
14212,Buffalo,42.9702,-78.8329,58.65,46.6,2.31,US Census ACS,2023,https://data.census.gov
14213,Buffalo,42.8028,-78.9216,51.16,52.5,2.86,US Census ACS,2023,https://data.census.gov
14214,Buffalo,42.9193,-79.0486,47.39,56.8,2.7,US Census ACS,2023,https://data.census.gov
14215,Buffalo,42.9497,-78.8541,60.91,40.2,2.86,US Census ACS,2023,https://data.census.gov
99501,Anchorage,61.2239,-149.7788,48.34,50.4,2.29,US Census ACS,2023,https://data.census.gov
99502,Anchorage,61.1348,-149.9297,42.35,57.3,2.94,US Census ACS,2023,https://data.census.gov
99503,Anchorage,61.3439,-149.7859,43.65,61.1,2.37,US Census ACS,2023,https://data.census.gov
99504,Anchorage,61.0994,-150.0187,48.5,60.1,2.39,US Census ACS,2023,https://data.census.gov
99505,Anchorage,61.1344,-149.8803,48.5,53.3,2.94,US Census ACS,2023,https://data.census.gov
99506,Anchorage,61.1651,-149.7952,49.77,63.2,2.72,US Census ACS,2023,https://data.census.gov
99507,Anchorage,61.357,-149.7265,49.53,55.9,2.17,US Census ACS,2023,https://data.census.gov
99508,Anchorage,61.3087,-149.9868,47.2,53.5,2.15,US Census ACS,2023,https://data.census.gov
99509,Anchorage,61.2596,-150.0544,35.78,56.3,2.54,US Census ACS,2023,https://data.census.gov
99510,Anchorage,61.2513,-149.7347,48.88,56.7,2.69,US Census ACS,2023,https://data.census.gov
96801,Honolulu,21.4344,-157.8729,50.33,54.4,2.35,US Census ACS,2023,https://data.census.gov
96802,Honolulu,21.1685,-157.912,47.27,40.6,2.24,US Census ACS,2023,https://data.census.gov
96803,Honolulu,21.2913,-157.7544,57.78,51.1,2.96,US Census ACS,2023,https://data.census.gov
96804,Honolulu,21.3188,-157.7852,63.71,46.4,2.88,US Census ACS,2023,https://data.census.gov
96805,Honolulu,21.3697,-157.7216,58.72,48.5,2.33,US Census ACS,2023,https://data.census.gov
96806,Honolulu,21.3152,-157.7718,49.95,49.6,2.07,US Census ACS,2023,https://data.census.gov
96807,Honolulu,21.4447,-157.7036,53.91,36.8,2.2,US Census ACS,2023,https://data.census.gov
96808,Honolulu,21.1859,-157.7462,47.59,38.0,2.22,US Census ACS,2023,https://data.census.gov
96809,Honolulu,21.2634,-157.9212,51.91,42.7,2.51,US Census ACS,2023,https://data.census.gov
96810,Honolulu,21.4019,-157.8454,59.52,48.0,2.87,US Census ACS,2023,https://data.census.gov
76101,Fort Worth,32.7547,-97.1585,53.66,51.3,2.41,US Census ACS,2023,https://data.census.gov
76102,Fort Worth,32.6582,-97.2675,51.97,44.0,2.8,US Census ACS,2023,https://data.census.gov
76103,Fort Worth,32.7886,-97.1679,52.55,51.9,2.66,US Census ACS,2023,https://data.census.gov
76104,Fort Worth,32.7475,-97.3862,56.99,48.7,2.28,US Census ACS,2023,https://data.census.gov
76105,Fort Worth,32.9002,-97.2705,57.72,41.5,2.48,US Census ACS,2023,https://data.census.gov
76106,Fort Worth,32.8599,-97.4859,52.93,43.4,2.25,US Census ACS,2023,https://data.census.gov
76107,Fort Worth,32.8788,-97.2149,56.53,43.7,2.68,US Census ACS,2023,https://data.census.gov
76108,Fort Worth,32.7816,-97.2837,43.84,55.8,2.7,US Census ACS,2023,https://data.census.gov
76109,Fort Worth,32.6143,-97.3858,55.83,57.0,2.47,US Census ACS,2023,https://data.census.gov
76110,Fort Worth,32.7352,-97.3326,48.71,52.5,2.46,US Census ACS,2023,https://data.census.gov
76111,Fort Worth,32.8995,-97.311,55.97,52.8,2.11,US Census ACS,2023,https://data.census.gov
76112,Fort Worth,32.7093,-97.5105,58.99,47.1,2.82,US Census ACS,2023,https://data.census.gov
76113,Fort Worth,32.7693,-97.4406,49.39,40.9,2.44,US Census ACS,2023,https://data.census.gov
76114,Fort Worth,32.8259,-97.2174,42.62,49.3,2.34,US Census ACS,2023,https://data.census.gov
76115,Fort Worth,32.8768,-97.1927,44.46,50.8,2.09,US Census ACS,2023,https://data.census.gov
78401,Corpus Christi,27.7965,-97.2803,38.74,46.6,2.82,US Census ACS,2023,https://data.census.gov
78402,Corpus Christi,27.8657,-97.2384,47.08,45.6,2.26,US Census ACS,2023,https://data.census.gov
78403,Corpus Christi,27.8911,-97.5661,38.14,47.8,2.78,US Census ACS,2023,https://data.census.gov
78404,Corpus Christi,27.8449,-97.4315,46.64,46.5,2.23,US Census ACS,2023,https://data.census.gov
78405,Corpus Christi,27.6976,-97.5432,43.31,51.9,2.08,US Census ACS,2023,https://data.census.gov
78406,Corpus Christi,27.8832,-97.2819,52.85,49.8,2.73,US Census ACS,2023,https://data.census.gov
78407,Corpus Christi,27.8981,-97.3536,47.82,45.7,2.92,US Census ACS,2023,https://data.census.gov
78408,Corpus Christi,27.8209,-97.5554,54.3,50.6,2.54,US Census ACS,2023,https://data.census.gov
78409,Corpus Christi,27.8942,-97.4693,44.97,47.2,2.76,US Census ACS,2023,https://data.census.gov
78410,Corpus Christi,27.8702,-97.2471,43.89,58.8,2.47,US Census ACS,2023,https://data.census.gov
78411,Corpus Christi,27.846,-97.3758,43.04,53.9,2.18,US Census ACS,2023,https://data.census.gov
78412,Corpus Christi,27.7306,-97.4006,41.71,45.7,2.48,US Census ACS,2023,https://data.census.gov
78413,Corpus Christi,27.8118,-97.3349,38.78,55.4,2.37,US Census ACS,2023,https://data.census.gov
78414,Corpus Christi,27.8473,-97.3811,44.57,58.4,2.52,US Census ACS,2023,https://data.census.gov
78415,Corpus Christi,27.862,-97.2876,39.27,46.8,2.62,US Census ACS,2023,https://data.census.gov
79401,Lubbock,33.5153,-101.7663,53.7,52.3,2.81,US Census ACS,2023,https://data.census.gov
79402,Lubbock,33.7197,-102.015,39.63,49.8,2.24,US Census ACS,2023,https://data.census.gov
79403,Lubbock,33.5141,-101.7007,48.53,53.5,2.32,US Census ACS,2023,https://data.census.gov
79404,Lubbock,33.6251,-101.988,40.82,61.4,2.92,US Census ACS,2023,https://data.census.gov
79405,Lubbock,33.6265,-101.9366,48.6,51.2,2.94,US Census ACS,2023,https://data.census.gov
79406,Lubbock,33.522,-101.6911,42.75,60.6,2.46,US Census ACS,2023,https://data.census.gov
79407,Lubbock,33.5654,-101.9654,46.52,45.4,2.92,US Census ACS,2023,https://data.census.gov
79408,Lubbock,33.4399,-101.7233,54.42,50.6,2.18,US Census ACS,2023,https://data.census.gov
79409,Lubbock,33.6062,-101.936,41.81,60.9,2.82,US Census ACS,2023,https://data.census.gov
79410,Lubbock,33.6885,-101.9207,39.48,46.3,2.76,US Census ACS,2023,https://data.census.gov
79101,Amarillo,35.119,-101.738,43.11,53.1,2.52,US Census ACS,2023,https://data.census.gov
79102,Amarillo,35.1821,-101.8009,44.7,61.7,2.85,US Census ACS,2023,https://data.census.gov
79103,Amarillo,35.28,-101.7577,46.37,54.9,2.07,US Census ACS,2023,https://data.census.gov
79104,Amarillo,35.2449,-101.8237,40.9,57.3,2.29,US Census ACS,2023,https://data.census.gov
79105,Amarillo,35.1416,-101.7652,44.0,52.4,2.63,US Census ACS,2023,https://data.census.gov
79106,Amarillo,35.0753,-101.959,49.08,57.5,2.46,US Census ACS,2023,https://data.census.gov
79107,Amarillo,35.2465,-101.9093,48.66,57.1,2.11,US Census ACS,2023,https://data.census.gov
79108,Amarillo,35.3533,-102.0021,40.45,57.1,2.54,US Census ACS,2023,https://data.census.gov
79109,Amarillo,35.3543,-101.6868,46.45,62.8,2.65,US Census ACS,2023,https://data.census.gov
79110,Amarillo,35.2963,-101.8671,50.51,51.3,2.77,US Census ACS,2023,https://data.census.gov
76201,Denton,33.2099,-97.0283,58.18,55.6,2.7,US Census ACS,2023,https://data.census.gov
76202,Denton,33.1825,-97.2035,47.01,44.2,2.97,US Census ACS,2023,https://data.census.gov
76203,Denton,33.135,-97.2498,43.69,55.2,2.65,US Census ACS,2023,https://data.census.gov
76204,Denton,33.1825,-97.0021,50.55,49.4,2.21,US Census ACS,2023,https://data.census.gov
76205,Denton,33.0919,-97.2902,51.97,42.7,2.75,US Census ACS,2023,https://data.census.gov
76206,Denton,33.2081,-97.0504,55.92,46.9,2.48,US Census ACS,2023,https://data.census.gov
76207,Denton,33.1922,-97.0169,44.45,56.7,2.56,US Census ACS,2023,https://data.census.gov
76208,Denton,33.1471,-96.9693,43.47,54.0,2.49,US Census ACS,2023,https://data.census.gov
76209,Denton,33.2857,-97.0391,60.47,46.0,2.52,US Census ACS,2023,https://data.census.gov
76210,Denton,33.2026,-96.9928,55.27,39.0,2.67,US Census ACS,2023,https://data.census.gov
75401,Greenville TX,33.1181,-96.1485,48.44,43.2,2.3,US Census ACS,2023,https://data.census.gov
75402,Greenville TX,33.1258,-96.0154,45.23,48.8,2.75,US Census ACS,2023,https://data.census.gov
75403,Greenville TX,33.1463,-96.0361,54.95,44.4,2.89,US Census ACS,2023,https://data.census.gov
75404,Greenville TX,33.2625,-96.1611,53.64,54.5,2.86,US Census ACS,2023,https://data.census.gov
75405,Greenville TX,33.2091,-96.2445,46.16,44.8,2.44,US Census ACS,2023,https://data.census.gov
75406,Greenville TX,33.055,-96.173,46.4,46.0,2.91,US Census ACS,2023,https://data.census.gov
75407,Greenville TX,33.2114,-96.043,51.74,52.2,2.79,US Census ACS,2023,https://data.census.gov
75408,Greenville TX,33.114,-96.1377,55.62,50.0,2.53,US Census ACS,2023,https://data.census.gov
75409,Greenville TX,33.065,-96.1166,43.32,40.0,2.09,US Census ACS,2023,https://data.census.gov
75410,Greenville TX,33.3071,-95.9658,60.55,55.5,2.07,US Census ACS,2023,https://data.census.gov
36101,Montgomery,32.3959,-86.2919,49.65,46.9,2.42,US Census ACS,2023,https://data.census.gov
36102,Montgomery,32.2358,-86.2049,49.86,57.1,2.7,US Census ACS,2023,https://data.census.gov
36103,Montgomery,32.4886,-86.4499,47.78,46.2,2.85,US Census ACS,2023,https://data.census.gov
36104,Montgomery,32.3342,-86.1669,50.13,47.1,2.19,US Census ACS,2023,https://data.census.gov
36105,Montgomery,32.3037,-86.432,52.75,60.1,2.27,US Census ACS,2023,https://data.census.gov
36106,Montgomery,32.4883,-86.3256,40.12,57.5,2.93,US Census ACS,2023,https://data.census.gov
36107,Montgomery,32.3615,-86.2148,40.56,47.7,2.53,US Census ACS,2023,https://data.census.gov
36108,Montgomery,32.2218,-86.463,47.22,50.2,2.31,US Census ACS,2023,https://data.census.gov
36109,Montgomery,32.2646,-86.1847,51.83,54.7,2.16,US Census ACS,2023,https://data.census.gov
36110,Montgomery,32.4829,-86.4256,45.11,46.3,2.64,US Census ACS,2023,https://data.census.gov
36601,Mobile,30.611,-87.8918,53.14,51.5,2.54,US Census ACS,2023,https://data.census.gov
36602,Mobile,30.5864,-88.2037,45.56,61.2,2.61,US Census ACS,2023,https://data.census.gov
36603,Mobile,30.7569,-88.1984,53.47,56.5,2.7,US Census ACS,2023,https://data.census.gov
36604,Mobile,30.7953,-87.919,47.73,50.9,2.93,US Census ACS,2023,https://data.census.gov
36605,Mobile,30.5644,-88.0322,51.65,53.3,2.08,US Census ACS,2023,https://data.census.gov
36606,Mobile,30.7494,-88.1855,48.89,48.5,2.29,US Census ACS,2023,https://data.census.gov
36607,Mobile,30.6156,-87.9536,52.02,60.1,2.72,US Census ACS,2023,https://data.census.gov
36608,Mobile,30.6756,-88.1351,41.54,56.3,2.59,US Census ACS,2023,https://data.census.gov
36609,Mobile,30.5489,-88.0187,51.42,54.3,2.1,US Census ACS,2023,https://data.census.gov
36610,Mobile,30.5534,-88.1658,51.6,60.5,2.09,US Census ACS,2023,https://data.census.gov
31201,Macon,32.9122,-83.5236,53.57,53.7,2.93,US Census ACS,2023,https://data.census.gov
31202,Macon,32.8308,-83.8022,57.19,51.3,2.84,US Census ACS,2023,https://data.census.gov
31203,Macon,32.881,-83.6344,49.18,50.3,2.1,US Census ACS,2023,https://data.census.gov
31204,Macon,32.8412,-83.5994,58.05,58.2,2.52,US Census ACS,2023,https://data.census.gov
31205,Macon,32.8797,-83.7902,59.2,47.9,2.56,US Census ACS,2023,https://data.census.gov
31206,Macon,32.7735,-83.6513,52.89,57.8,2.21,US Census ACS,2023,https://data.census.gov
31207,Macon,32.934,-83.7794,57.49,53.8,2.11,US Census ACS,2023,https://data.census.gov
31208,Macon,32.7645,-83.4904,44.75,51.4,2.22,US Census ACS,2023,https://data.census.gov
31209,Macon,32.9827,-83.6256,56.53,49.2,2.52,US Census ACS,2023,https://data.census.gov
31210,Macon,32.8647,-83.7167,53.19,44.7,2.62,US Census ACS,2023,https://data.census.gov
30901,Augusta,33.4576,-81.844,45.77,49.3,2.29,US Census ACS,2023,https://data.census.gov
30902,Augusta,33.4432,-82.0922,40.78,52.3,2.27,US Census ACS,2023,https://data.census.gov
30903,Augusta,33.4799,-81.9335,54.63,43.0,2.1,US Census ACS,2023,https://data.census.gov
30904,Augusta,33.3942,-81.9079,47.19,46.9,2.61,US Census ACS,2023,https://data.census.gov
30905,Augusta,33.393,-81.9894,43.08,49.0,2.37,US Census ACS,2023,https://data.census.gov
30906,Augusta,33.3948,-82.168,41.18,46.5,2.95,US Census ACS,2023,https://data.census.gov
30907,Augusta,33.418,-81.9768,54.14,50.8,2.5,US Census ACS,2023,https://data.census.gov
30908,Augusta,33.5507,-82.1129,51.7,53.5,2.84,US Census ACS,2023,https://data.census.gov
30909,Augusta,33.5734,-82.1482,39.86,47.9,2.1,US Census ACS,2023,https://data.census.gov
30910,Augusta,33.5498,-81.9518,47.57,50.3,2.83,US Census ACS,2023,https://data.census.gov
70801,Baton Rouge,30.5762,-91.2582,49.13,55.4,2.19,US Census ACS,2023,https://data.census.gov
70802,Baton Rouge,30.5067,-91.0399,51.5,56.3,2.34,US Census ACS,2023,https://data.census.gov
70803,Baton Rouge,30.5539,-91.1479,52.28,46.4,2.92,US Census ACS,2023,https://data.census.gov
70804,Baton Rouge,30.3378,-91.3183,41.12,51.9,2.38,US Census ACS,2023,https://data.census.gov
70805,Baton Rouge,30.5312,-91.2347,47.94,45.5,2.4,US Census ACS,2023,https://data.census.gov
70806,Baton Rouge,30.5972,-91.0817,41.29,54.0,2.52,US Census ACS,2023,https://data.census.gov
70807,Baton Rouge,30.4069,-91.1238,52.28,58.4,2.75,US Census ACS,2023,https://data.census.gov
70808,Baton Rouge,30.3899,-91.2711,51.86,52.7,2.81,US Census ACS,2023,https://data.census.gov
70809,Baton Rouge,30.5456,-91.3632,48.9,59.0,2.19,US Census ACS,2023,https://data.census.gov
70810,Baton Rouge,30.3322,-91.1683,52.66,46.3,2.76,US Census ACS,2023,https://data.census.gov
70811,Baton Rouge,30.3089,-91.3416,52.54,47.3,2.1,US Census ACS,2023,https://data.census.gov
70812,Baton Rouge,30.4158,-91.2374,40.47,48.8,2.93,US Census ACS,2023,https://data.census.gov
70813,Baton Rouge,30.3226,-91.3601,54.47,56.6,2.25,US Census ACS,2023,https://data.census.gov
70814,Baton Rouge,30.5252,-91.3368,47.47,53.5,2.71,US Census ACS,2023,https://data.census.gov
70815,Baton Rouge,30.5757,-91.0282,55.79,45.8,2.1,US Census ACS,2023,https://data.census.gov
71101,Shreveport,32.5358,-93.8159,49.05,53.0,2.25,US Census ACS,2023,https://data.census.gov
71102,Shreveport,32.4687,-93.6927,50.6,52.2,2.74,US Census ACS,2023,https://data.census.gov
71103,Shreveport,32.6235,-93.7468,40.42,50.5,2.08,US Census ACS,2023,https://data.census.gov
71104,Shreveport,32.5257,-93.9166,40.5,60.0,2.48,US Census ACS,2023,https://data.census.gov
71105,Shreveport,32.4053,-93.7802,40.1,55.5,2.31,US Census ACS,2023,https://data.census.gov
71106,Shreveport,32.4774,-93.6079,53.14,51.1,2.25,US Census ACS,2023,https://data.census.gov
71107,Shreveport,32.58,-93.6863,53.0,43.0,2.59,US Census ACS,2023,https://data.census.gov
71108,Shreveport,32.4673,-93.6525,49.49,50.7,2.73,US Census ACS,2023,https://data.census.gov
71109,Shreveport,32.5288,-93.7222,55.84,54.0,2.24,US Census ACS,2023,https://data.census.gov
71110,Shreveport,32.6259,-93.6311,40.48,59.3,2.93,US Census ACS,2023,https://data.census.gov
70501,Lafayette,30.3512,-92.1268,50.01,53.6,2.27,US Census ACS,2023,https://data.census.gov
70502,Lafayette,30.3597,-92.1401,54.62,54.6,2.22,US Census ACS,2023,https://data.census.gov
70503,Lafayette,30.2337,-92.0247,53.4,60.3,2.69,US Census ACS,2023,https://data.census.gov
70504,Lafayette,30.183,-91.9374,47.98,51.2,2.33,US Census ACS,2023,https://data.census.gov
70505,Lafayette,30.3388,-92.1054,43.43,52.6,2.08,US Census ACS,2023,https://data.census.gov
70506,Lafayette,30.0771,-92.1089,45.09,60.5,2.43,US Census ACS,2023,https://data.census.gov
70507,Lafayette,30.3403,-92.1842,38.78,51.7,2.94,US Census ACS,2023,https://data.census.gov
70508,Lafayette,30.295,-92.1503,53.98,48.3,2.94,US Census ACS,2023,https://data.census.gov
70509,Lafayette,30.1123,-92.1867,45.73,60.5,2.62,US Census ACS,2023,https://data.census.gov
70510,Lafayette,30.088,-92.1943,47.54,59.4,2.13,US Census ACS,2023,https://data.census.gov
74101,Tulsa,36.1745,-96.0746,41.11,58.5,2.09,US Census ACS,2023,https://data.census.gov
74102,Tulsa,36.1187,-95.8542,40.75,49.5,2.37,US Census ACS,2023,https://data.census.gov
74103,Tulsa,36.0864,-95.8175,49.19,56.8,2.2,US Census ACS,2023,https://data.census.gov
74104,Tulsa,36.166,-96.0692,51.4,59.5,2.96,US Census ACS,2023,https://data.census.gov
74105,Tulsa,36.2434,-95.8459,54.35,54.4,2.25,US Census ACS,2023,https://data.census.gov
74106,Tulsa,36.0844,-96.0303,40.12,54.2,2.74,US Census ACS,2023,https://data.census.gov
74107,Tulsa,36.2812,-95.9983,52.83,59.0,2.93,US Census ACS,2023,https://data.census.gov
74108,Tulsa,36.2384,-95.9567,44.23,58.5,2.25,US Census ACS,2023,https://data.census.gov
74109,Tulsa,36.0999,-96.1434,46.43,57.0,2.63,US Census ACS,2023,https://data.census.gov
74110,Tulsa,36.0791,-96.0878,52.31,49.6,2.92,US Census ACS,2023,https://data.census.gov
74111,Tulsa,36.1083,-96.0022,52.67,58.2,2.37,US Census ACS,2023,https://data.census.gov
74112,Tulsa,36.116,-95.9311,39.63,56.0,2.43,US Census ACS,2023,https://data.census.gov
74113,Tulsa,36.151,-95.9039,40.59,47.6,2.62,US Census ACS,2023,https://data.census.gov
74114,Tulsa,36.2011,-95.9272,41.87,57.9,2.38,US Census ACS,2023,https://data.census.gov
74115,Tulsa,36.2697,-95.9837,50.74,46.1,2.58,US Census ACS,2023,https://data.census.gov
67201,Wichita,37.5655,-97.2979,36.59,60.3,2.39,US Census ACS,2023,https://data.census.gov
67202,Wichita,37.5796,-97.2017,45.34,52.2,2.53,US Census ACS,2023,https://data.census.gov
67203,Wichita,37.8148,-97.3073,44.11,58.9,2.93,US Census ACS,2023,https://data.census.gov
67204,Wichita,37.5886,-97.4371,52.42,55.6,2.89,US Census ACS,2023,https://data.census.gov
67205,Wichita,37.5617,-97.1932,49.31,52.5,2.83,US Census ACS,2023,https://data.census.gov
67206,Wichita,37.6108,-97.3717,52.38,50.1,2.68,US Census ACS,2023,https://data.census.gov
67207,Wichita,37.7449,-97.4853,42.63,51.3,2.65,US Census ACS,2023,https://data.census.gov
67208,Wichita,37.5525,-97.2897,48.33,54.2,2.19,US Census ACS,2023,https://data.census.gov
67209,Wichita,37.652,-97.4215,51.74,54.0,2.87,US Census ACS,2023,https://data.census.gov
67210,Wichita,37.7183,-97.3327,44.3,49.4,2.78,US Census ACS,2023,https://data.census.gov
57101,Sioux Falls,43.6647,-96.8655,41.62,56.1,2.48,US Census ACS,2023,https://data.census.gov
57102,Sioux Falls,43.4412,-96.7373,39.75,52.6,2.46,US Census ACS,2023,https://data.census.gov
57103,Sioux Falls,43.5347,-96.7066,41.3,50.6,2.4,US Census ACS,2023,https://data.census.gov
57104,Sioux Falls,43.5353,-96.6422,50.0,64.7,2.41,US Census ACS,2023,https://data.census.gov
57105,Sioux Falls,43.5328,-96.6177,48.21,57.7,2.18,US Census ACS,2023,https://data.census.gov
57106,Sioux Falls,43.4462,-96.7464,39.65,62.7,2.23,US Census ACS,2023,https://data.census.gov
57107,Sioux Falls,43.5053,-96.735,42.74,62.1,2.2,US Census ACS,2023,https://data.census.gov
57108,Sioux Falls,43.6601,-96.5606,41.59,58.1,2.76,US Census ACS,2023,https://data.census.gov
57109,Sioux Falls,43.5044,-96.8466,42.72,54.8,2.26,US Census ACS,2023,https://data.census.gov
57110,Sioux Falls,43.4048,-96.7543,36.23,61.7,2.85,US Census ACS,2023,https://data.census.gov
58101,Fargo,46.8219,-96.8051,51.7,59.0,2.51,US Census ACS,2023,https://data.census.gov
58102,Fargo,46.9293,-96.9542,50.4,57.4,2.68,US Census ACS,2023,https://data.census.gov
58103,Fargo,46.8685,-96.96,40.95,61.1,2.7,US Census ACS,2023,https://data.census.gov
58104,Fargo,46.854,-96.8947,37.46,60.4,2.29,US Census ACS,2023,https://data.census.gov
58105,Fargo,46.7526,-96.6571,47.74,53.6,2.42,US Census ACS,2023,https://data.census.gov
58106,Fargo,46.7333,-96.9637,51.85,51.5,2.8,US Census ACS,2023,https://data.census.gov
58107,Fargo,46.834,-96.6454,39.72,57.8,2.71,US Census ACS,2023,https://data.census.gov
58108,Fargo,46.7681,-96.6802,44.16,63.2,2.1,US Census ACS,2023,https://data.census.gov
58109,Fargo,46.9197,-96.6369,38.23,57.7,2.73,US Census ACS,2023,https://data.census.gov
58110,Fargo,46.8312,-96.8584,51.03,58.8,2.24,US Census ACS,2023,https://data.census.gov
59101,Billings,45.7226,-108.5036,44.52,59.6,2.73,US Census ACS,2023,https://data.census.gov
59102,Billings,45.7348,-108.5551,49.08,58.9,2.12,US Census ACS,2023,https://data.census.gov
59103,Billings,45.8289,-108.4262,38.62,63.8,2.34,US Census ACS,2023,https://data.census.gov
59104,Billings,45.9326,-108.4693,47.35,56.2,2.15,US Census ACS,2023,https://data.census.gov
59105,Billings,45.6543,-108.569,42.4,56.0,2.83,US Census ACS,2023,https://data.census.gov
59106,Billings,45.7321,-108.3896,48.72,56.2,2.47,US Census ACS,2023,https://data.census.gov
59107,Billings,45.6753,-108.3374,47.07,54.6,2.74,US Census ACS,2023,https://data.census.gov
