zip_code,metro,lat,lng,rent_control_status,regulatory_risk_score,data_source,as_of_date,source_url
43002,Grand Rapids,42.8528,-85.5014,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43003,Grand Rapids,42.8491,-85.781,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43004,Grand Rapids,43.0914,-85.5842,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43005,Grand Rapids,42.9423,-85.7296,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43006,Grand Rapids,42.9598,-85.5206,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43007,Grand Rapids,43.0938,-85.8338,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43008,Grand Rapids,42.9741,-85.5531,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43009,Grand Rapids,43.0076,-85.5104,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43010,Grand Rapids,43.079,-85.6645,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43011,Grand Rapids,42.848,-85.6731,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43012,Grand Rapids,42.9436,-85.8077,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43013,Grand Rapids,42.9982,-85.7607,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43014,Grand Rapids,42.9773,-85.6825,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
43015,Grand Rapids,43.0342,-85.5218,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48201,Detroit,42.1973,-83.2206,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48202,Detroit,42.4177,-83.0689,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48203,Detroit,42.2453,-82.9203,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48204,Detroit,42.3573,-83.0502,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48205,Detroit,42.3991,-83.0134,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48206,Detroit,42.3306,-83.0813,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48207,Detroit,42.4278,-82.9771,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48208,Detroit,42.302,-83.0174,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48209,Detroit,42.4095,-83.1609,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48210,Detroit,42.3559,-83.1481,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48211,Detroit,42.3471,-82.9015,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48212,Detroit,42.4259,-82.9867,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48213,Detroit,42.2223,-82.9804,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48214,Detroit,42.3393,-83.1273,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48215,Detroit,42.3572,-83.1742,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48216,Detroit,42.1875,-83.005,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48217,Detroit,42.2142,-83.1564,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48218,Detroit,42.235,-82.9388,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48219,Detroit,42.2016,-82.9326,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48220,Detroit,42.216,-82.8858,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48221,Detroit,42.2089,-82.8904,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48222,Detroit,42.3252,-83.0244,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48223,Detroit,42.2834,-83.1586,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48224,Detroit,42.2125,-83.1802,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
48225,Detroit,42.2286,-83.0667,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44101,Cleveland,41.4554,-81.6311,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44102,Cleveland,41.351,-81.8176,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44103,Cleveland,41.5309,-81.673,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44104,Cleveland,41.5694,-81.8496,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44105,Cleveland,41.4309,-81.6931,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44106,Cleveland,41.4878,-81.5888,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44107,Cleveland,41.4322,-81.6131,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44108,Cleveland,41.3693,-81.8196,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44109,Cleveland,41.4538,-81.8648,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44110,Cleveland,41.4196,-81.5907,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44111,Cleveland,41.4227,-81.7312,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44112,Cleveland,41.519,-81.8288,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44113,Cleveland,41.6069,-81.5239,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44114,Cleveland,41.6238,-81.8331,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44115,Cleveland,41.3969,-81.6232,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44116,Cleveland,41.64,-81.7835,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44117,Cleveland,41.3571,-81.6929,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44118,Cleveland,41.4846,-81.7242,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44119,Cleveland,41.4413,-81.7524,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
44120,Cleveland,41.3535,-81.5433,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45201,Cincinnati,39.0155,-84.3903,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45202,Cincinnati,39.1867,-84.3378,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45203,Cincinnati,39.0536,-84.6602,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45204,Cincinnati,39.1058,-84.4079,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45205,Cincinnati,39.1155,-84.5335,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45206,Cincinnati,38.9712,-84.6044,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45207,Cincinnati,39.208,-84.3521,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45208,Cincinnati,39.2018,-84.5587,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45209,Cincinnati,39.2051,-84.6332,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45210,Cincinnati,39.0084,-84.3704,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45211,Cincinnati,39.2116,-84.4967,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45212,Cincinnati,38.9616,-84.5632,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45213,Cincinnati,39.0754,-84.6851,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45214,Cincinnati,39.1589,-84.6154,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45215,Cincinnati,39.165,-84.399,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45216,Cincinnati,39.0157,-84.5888,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45217,Cincinnati,39.1828,-84.5521,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45218,Cincinnati,39.0353,-84.5898,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45219,Cincinnati,39.1363,-84.5017,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
45220,Cincinnati,39.0779,-84.4413,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15201,Pittsburgh,40.4524,-79.9771,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15202,Pittsburgh,40.5581,-79.9257,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15203,Pittsburgh,40.3635,-80.0336,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15204,Pittsburgh,40.3473,-80.0178,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15205,Pittsburgh,40.3558,-79.9812,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15206,Pittsburgh,40.3223,-79.8985,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15207,Pittsburgh,40.3241,-80.0968,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15208,Pittsburgh,40.5668,-80.0882,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15209,Pittsburgh,40.4743,-80.1519,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15210,Pittsburgh,40.4457,-79.9638,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15211,Pittsburgh,40.3792,-79.884,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15212,Pittsburgh,40.5621,-80.0021,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15213,Pittsburgh,40.554,-79.9498,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15214,Pittsburgh,40.3166,-79.9746,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15215,Pittsburgh,40.41,-79.8984,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15216,Pittsburgh,40.4183,-80.127,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15217,Pittsburgh,40.3513,-80.0798,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15218,Pittsburgh,40.297,-80.0886,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15219,Pittsburgh,40.4321,-80.0909,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
15220,Pittsburgh,40.5455,-79.824,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02901,Providence,41.6886,-71.4873,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02902,Providence,41.925,-71.3528,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02903,Providence,41.8031,-71.3068,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02904,Providence,41.9018,-71.2444,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02905,Providence,41.9237,-71.4427,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02906,Providence,41.674,-71.479,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02907,Providence,41.735,-71.3862,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02908,Providence,41.847,-71.3514,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02909,Providence,41.8401,-71.4123,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02910,Providence,41.7101,-71.4958,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02911,Providence,41.8589,-71.5509,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02912,Providence,41.7267,-71.4433,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02913,Providence,41.9216,-71.4887,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02914,Providence,41.9424,-71.2618,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02915,Providence,41.9646,-71.4094,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06101,Hartford,41.852,-72.6067,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06102,Hartford,41.7674,-72.5334,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06103,Hartford,41.8517,-72.8215,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06104,Hartford,41.7749,-72.6497,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06105,Hartford,41.7886,-72.7471,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06106,Hartford,41.8591,-72.8545,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06107,Hartford,41.8736,-72.7358,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06108,Hartford,41.8232,-72.6952,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06109,Hartford,41.8731,-72.7441,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06110,Hartford,41.8755,-72.7274,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06111,Hartford,41.7231,-72.6872,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06112,Hartford,41.8704,-72.6832,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06113,Hartford,41.7682,-72.5119,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06114,Hartford,41.8081,-72.6731,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
06115,Hartford,41.6548,-72.7291,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13201,Syracuse,43.0458,-76.2187,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13202,Syracuse,43.1113,-76.0913,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13203,Syracuse,43.0189,-76.1631,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13204,Syracuse,43.0695,-76.1434,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13205,Syracuse,43.1546,-75.972,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13206,Syracuse,43.0608,-76.302,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13207,Syracuse,43.1056,-76.0005,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13208,Syracuse,42.9504,-76.0265,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13209,Syracuse,43.0588,-76.107,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13210,Syracuse,43.0808,-76.0087,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13211,Syracuse,43.1012,-76.2866,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13212,Syracuse,43.0903,-76.2432,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13213,Syracuse,43.0426,-76.1731,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13214,Syracuse,43.0321,-75.9805,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
13215,Syracuse,43.1131,-76.2484,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14601,Rochester,43.2324,-77.5741,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14602,Rochester,43.2999,-77.5609,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14603,Rochester,43.219,-77.6987,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14604,Rochester,43.0244,-77.6337,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14605,Rochester,43.2342,-77.5454,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14606,Rochester,43.0173,-77.7037,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14607,Rochester,43.198,-77.6964,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14608,Rochester,43.0127,-77.6433,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14609,Rochester,43.1293,-77.6597,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14610,Rochester,43.0485,-77.4909,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14611,Rochester,43.016,-77.6971,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14612,Rochester,43.2691,-77.5385,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14613,Rochester,43.1696,-77.5655,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14614,Rochester,43.1531,-77.7712,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14615,Rochester,43.2199,-77.4738,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14201,Buffalo,43.0176,-79.0061,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14202,Buffalo,42.7703,-78.7556,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14203,Buffalo,42.9612,-78.7407,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14204,Buffalo,42.8122,-78.8327,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14205,Buffalo,42.9099,-78.9059,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14206,Buffalo,42.7579,-78.7402,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14207,Buffalo,43.0005,-78.9477,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14208,Buffalo,42.9388,-79.0249,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14209,Buffalo,43.0004,-78.9587,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14210,Buffalo,42.7699,-78.9534,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14211,Buffalo,42.7398,-78.9726,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14212,Buffalo,42.9702,-78.8329,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14213,Buffalo,42.8028,-78.9216,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14214,Buffalo,42.9193,-79.0486,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
14215,Buffalo,42.9497,-78.8541,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99501,Anchorage,61.2239,-149.7788,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99502,Anchorage,61.1348,-149.9297,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99503,Anchorage,61.3439,-149.7859,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99504,Anchorage,61.0994,-150.0187,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99505,Anchorage,61.1344,-149.8803,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99506,Anchorage,61.1651,-149.7952,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99507,Anchorage,61.357,-149.7265,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99508,Anchorage,61.3087,-149.9868,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99509,Anchorage,61.2596,-150.0544,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
99510,Anchorage,61.2513,-149.7347,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96801,Honolulu,21.4344,-157.8729,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96802,Honolulu,21.1685,-157.912,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96803,Honolulu,21.2913,-157.7544,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96804,Honolulu,21.3188,-157.7852,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96805,Honolulu,21.3697,-157.7216,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96806,Honolulu,21.3152,-157.7718,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96807,Honolulu,21.4447,-157.7036,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96808,Honolulu,21.1859,-157.7462,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96809,Honolulu,21.2634,-157.9212,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
96810,Honolulu,21.4019,-157.8454,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76101,Fort Worth,32.7547,-97.1585,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76102,Fort Worth,32.6582,-97.2675,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76103,Fort Worth,32.7886,-97.1679,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76104,Fort Worth,32.7475,-97.3862,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76105,Fort Worth,32.9002,-97.2705,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76106,Fort Worth,32.8599,-97.4859,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76107,Fort Worth,32.8788,-97.2149,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76108,Fort Worth,32.7816,-97.2837,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
76109,Fort Worth,32.6143,-97.3858,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
