zip_code,metro,lat,lng,mf_permits_12mo,permit_growth_yoy_pct,data_source,as_of_date,source_url
28404,Wilmington,34.2521,-77.8046,93,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28405,Wilmington,34.0912,-77.9694,77,-5.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28406,Wilmington,34.2061,-77.9729,86,-5.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28407,Wilmington,34.3221,-77.826,105,-7.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28408,Wilmington,34.3666,-77.8505,87,-6.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28409,Wilmington,34.2809,-77.9844,101,-6.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28410,Wilmington,34.205,-77.7853,84,-6.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28411,Wilmington,34.3567,-77.9451,102,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28412,Wilmington,34.3258,-77.8794,96,-7.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28413,Wilmington,34.3283,-77.8124,103,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28414,Wilmington,34.2851,-78.0868,82,-5.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
28415,Wilmington,34.2604,-78.0358,93,-7.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27101,Winston-Salem,35.9973,-80.1492,113,-5.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27102,Winston-Salem,36.0029,-80.4242,87,-6.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27103,Winston-Salem,36.223,-80.168,99,-6.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27104,Winston-Salem,35.985,-80.1287,97,-5.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27105,Winston-Salem,36.2445,-80.2856,101,-6.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27106,Winston-Salem,36.2495,-80.2037,101,-7.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27107,Winston-Salem,36.1911,-80.345,93,-7.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27108,Winston-Salem,36.2195,-80.0711,94,-6.9,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27109,Winston-Salem,36.0873,-80.3974,110,-5.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27110,Winston-Salem,36.2393,-80.3048,110,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27111,Winston-Salem,36.1759,-80.2725,106,-6.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27112,Winston-Salem,36.0104,-80.1828,115,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27113,Winston-Salem,35.9638,-80.3199,95,-6.31,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27114,Winston-Salem,36.0353,-80.0996,92,-7.03,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27115,Winston-Salem,36.1689,-80.3089,85,-6.24,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27401,Greensboro,35.9595,-79.8407,97,-5.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27402,Greensboro,36.0916,-79.887,125,-7.0,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27403,Greensboro,36.0934,-79.8383,127,-7.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27404,Greensboro,36.1839,-79.8369,120,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27405,Greensboro,36.1583,-79.7881,132,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27406,Greensboro,36.1104,-79.9492,116,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27407,Greensboro,36.1398,-79.8158,133,-7.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27408,Greensboro,36.1592,-79.6758,106,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27409,Greensboro,36.0295,-79.7582,108,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27410,Greensboro,35.9436,-79.9177,131,-7.03,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27411,Greensboro,35.9339,-79.9034,126,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27412,Greensboro,36.0767,-79.9471,97,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27413,Greensboro,35.9547,-79.684,97,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27414,Greensboro,36.1511,-79.8327,115,-6.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27415,Greensboro,35.9316,-79.8185,111,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43001,Grand Rapids,42.8743,-85.7216,141,-7.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43002,Grand Rapids,42.8528,-85.5014,114,-6.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43003,Grand Rapids,42.8491,-85.781,137,-6.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43004,Grand Rapids,43.0914,-85.5842,132,-5.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43005,Grand Rapids,42.9423,-85.7296,111,-7.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43006,Grand Rapids,42.9598,-85.5206,106,-6.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43007,Grand Rapids,43.0938,-85.8338,121,-5.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43008,Grand Rapids,42.9741,-85.5531,132,-6.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43009,Grand Rapids,43.0076,-85.5104,135,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43010,Grand Rapids,43.079,-85.6645,105,-5.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43011,Grand Rapids,42.848,-85.6731,132,-5.72,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43012,Grand Rapids,42.9436,-85.8077,149,-6.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43013,Grand Rapids,42.9982,-85.7607,133,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43014,Grand Rapids,42.9773,-85.6825,126,-6.21,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
43015,Grand Rapids,43.0342,-85.5218,108,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48201,Detroit,42.1973,-83.2206,175,-6.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48202,Detroit,42.4177,-83.0689,187,-5.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48203,Detroit,42.2453,-82.9203,144,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48204,Detroit,42.3573,-83.0502,187,-6.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48205,Detroit,42.3991,-83.0134,136,-7.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48206,Detroit,42.3306,-83.0813,153,-6.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48207,Detroit,42.4278,-82.9771,151,-5.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48208,Detroit,42.302,-83.0174,145,-6.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48209,Detroit,42.4095,-83.1609,182,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48210,Detroit,42.3559,-83.1481,183,-5.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48211,Detroit,42.3471,-82.9015,188,-7.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48212,Detroit,42.4259,-82.9867,151,-7.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48213,Detroit,42.2223,-82.9804,182,-6.88,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48214,Detroit,42.3393,-83.1273,167,-6.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48215,Detroit,42.3572,-83.1742,163,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48216,Detroit,42.1875,-83.005,137,-6.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48217,Detroit,42.2142,-83.1564,178,-5.41,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48218,Detroit,42.235,-82.9388,170,-7.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48219,Detroit,42.2016,-82.9326,137,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48220,Detroit,42.216,-82.8858,139,-5.97,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48221,Detroit,42.2089,-82.8904,172,-5.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48222,Detroit,42.3252,-83.0244,142,-5.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48223,Detroit,42.2834,-83.1586,161,-5.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48224,Detroit,42.2125,-83.1802,165,-6.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
48225,Detroit,42.2286,-83.0667,168,-6.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44101,Cleveland,41.4554,-81.6311,121,-5.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44102,Cleveland,41.351,-81.8176,116,-6.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44103,Cleveland,41.5309,-81.673,125,-7.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44104,Cleveland,41.5694,-81.8496,146,-6.98,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44105,Cleveland,41.4309,-81.6931,137,-5.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44106,Cleveland,41.4878,-81.5888,141,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44107,Cleveland,41.4322,-81.6131,135,-6.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44108,Cleveland,41.3693,-81.8196,111,-6.29,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44109,Cleveland,41.4538,-81.8648,142,-6.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44110,Cleveland,41.4196,-81.5907,121,-7.24,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44111,Cleveland,41.4227,-81.7312,132,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44112,Cleveland,41.519,-81.8288,127,-6.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44113,Cleveland,41.6069,-81.5239,125,-7.13,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44114,Cleveland,41.6238,-81.8331,126,-6.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44115,Cleveland,41.3969,-81.6232,146,-6.07,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44116,Cleveland,41.64,-81.7835,141,-7.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44117,Cleveland,41.3571,-81.6929,134,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44118,Cleveland,41.4846,-81.7242,106,-6.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44119,Cleveland,41.4413,-81.7524,114,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
44120,Cleveland,41.3535,-81.5433,136,-6.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45201,Cincinnati,39.0155,-84.3903,159,-6.21,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45202,Cincinnati,39.1867,-84.3378,151,-6.75,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45203,Cincinnati,39.0536,-84.6602,186,-5.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45204,Cincinnati,39.1058,-84.4079,171,-5.92,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45205,Cincinnati,39.1155,-84.5335,167,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45206,Cincinnati,38.9712,-84.6044,175,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45207,Cincinnati,39.208,-84.3521,183,-6.93,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45208,Cincinnati,39.2018,-84.5587,177,-6.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45209,Cincinnati,39.2051,-84.6332,171,-7.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45210,Cincinnati,39.0084,-84.3704,168,-6.84,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45211,Cincinnati,39.2116,-84.4967,183,-6.15,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45212,Cincinnati,38.9616,-84.5632,158,-7.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45213,Cincinnati,39.0754,-84.6851,177,-7.31,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45214,Cincinnati,39.1589,-84.6154,175,-7.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45215,Cincinnati,39.165,-84.399,187,-5.92,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45216,Cincinnati,39.0157,-84.5888,152,-5.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45217,Cincinnati,39.1828,-84.5521,187,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45218,Cincinnati,39.0353,-84.5898,156,-6.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45219,Cincinnati,39.1363,-84.5017,146,-7.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
45220,Cincinnati,39.0779,-84.4413,136,-6.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15201,Pittsburgh,40.4524,-79.9771,191,-6.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15202,Pittsburgh,40.5581,-79.9257,178,-5.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15203,Pittsburgh,40.3635,-80.0336,148,-6.15,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15204,Pittsburgh,40.3473,-80.0178,156,-7.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15205,Pittsburgh,40.3558,-79.9812,180,-5.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15206,Pittsburgh,40.3223,-79.8985,180,-7.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15207,Pittsburgh,40.3241,-80.0968,158,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15208,Pittsburgh,40.5668,-80.0882,186,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15209,Pittsburgh,40.4743,-80.1519,177,-5.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15210,Pittsburgh,40.4457,-79.9638,193,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15211,Pittsburgh,40.3792,-79.884,147,-7.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15212,Pittsburgh,40.5621,-80.0021,184,-6.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15213,Pittsburgh,40.554,-79.9498,151,-7.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15214,Pittsburgh,40.3166,-79.9746,172,-6.19,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15215,Pittsburgh,40.41,-79.8984,162,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15216,Pittsburgh,40.4183,-80.127,141,-6.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15217,Pittsburgh,40.3513,-80.0798,190,-7.27,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15218,Pittsburgh,40.297,-80.0886,182,-5.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15219,Pittsburgh,40.4321,-80.0909,159,-7.51,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
15220,Pittsburgh,40.5455,-79.824,164,-7.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02901,Providence,41.6886,-71.4873,132,-6.29,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02902,Providence,41.925,-71.3528,139,-7.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02903,Providence,41.8031,-71.3068,124,-7.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02904,Providence,41.9018,-71.2444,114,-6.24,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02905,Providence,41.9237,-71.4427,139,-6.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02906,Providence,41.674,-71.479,145,-6.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02907,Providence,41.735,-71.3862,110,-5.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02908,Providence,41.847,-71.3514,140,-5.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02909,Providence,41.8401,-71.4123,113,-7.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02910,Providence,41.7101,-71.4958,147,-6.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02911,Providence,41.8589,-71.5509,122,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02912,Providence,41.7267,-71.4433,108,-7.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02913,Providence,41.9216,-71.4887,125,-7.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02914,Providence,41.9424,-71.2618,147,-6.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
02915,Providence,41.9646,-71.4094,142,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06101,Hartford,41.852,-72.6067,115,-6.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06102,Hartford,41.7674,-72.5334,96,-5.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06103,Hartford,41.8517,-72.8215,114,-7.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06104,Hartford,41.7749,-72.6497,88,-7.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06105,Hartford,41.7886,-72.7471,94,-6.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06106,Hartford,41.8591,-72.8545,106,-5.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06107,Hartford,41.8736,-72.7358,104,-5.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06108,Hartford,41.8232,-72.6952,91,-7.07,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06109,Hartford,41.8731,-72.7441,118,-6.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06110,Hartford,41.8755,-72.7274,118,-6.33,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06111,Hartford,41.7231,-72.6872,99,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06112,Hartford,41.8704,-72.6832,108,-5.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06113,Hartford,41.7682,-72.5119,109,-6.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06114,Hartford,41.8081,-72.6731,97,-5.76,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
06115,Hartford,41.6548,-72.7291,114,-7.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13201,Syracuse,43.0458,-76.2187,89,-6.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13202,Syracuse,43.1113,-76.0913,92,-7.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13203,Syracuse,43.0189,-76.1631,84,-6.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13204,Syracuse,43.0695,-76.1434,71,-5.75,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13205,Syracuse,43.1546,-75.972,74,-7.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13206,Syracuse,43.0608,-76.302,76,-7.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13207,Syracuse,43.1056,-76.0005,76,-5.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13208,Syracuse,42.9504,-76.0265,66,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13209,Syracuse,43.0588,-76.107,72,-5.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13210,Syracuse,43.0808,-76.0087,70,-6.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13211,Syracuse,43.1012,-76.2866,76,-5.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13212,Syracuse,43.0903,-76.2432,68,-6.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13213,Syracuse,43.0426,-76.1731,71,-6.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13214,Syracuse,43.0321,-75.9805,90,-6.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
13215,Syracuse,43.1131,-76.2484,81,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14601,Rochester,43.2324,-77.5741,80,-5.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14602,Rochester,43.2999,-77.5609,83,-5.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14603,Rochester,43.219,-77.6987,93,-7.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14604,Rochester,43.0244,-77.6337,75,-5.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14605,Rochester,43.2342,-77.5454,67,-6.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14606,Rochester,43.0173,-77.7037,79,-5.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14607,Rochester,43.198,-77.6964,76,-7.01,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14608,Rochester,43.0127,-77.6433,76,-5.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14609,Rochester,43.1293,-77.6597,86,-7.31,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14610,Rochester,43.0485,-77.4909,70,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14611,Rochester,43.016,-77.6971,85,-5.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14612,Rochester,43.2691,-77.5385,73,-6.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14613,Rochester,43.1696,-77.5655,86,-7.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14614,Rochester,43.1531,-77.7712,68,-6.87,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14615,Rochester,43.2199,-77.4738,70,-5.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14201,Buffalo,43.0176,-79.0061,97,-5.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14202,Buffalo,42.7703,-78.7556,101,-6.27,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14203,Buffalo,42.9612,-78.7407,105,-6.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14204,Buffalo,42.8122,-78.8327,99,-6.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14205,Buffalo,42.9099,-78.9059,76,-7.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14206,Buffalo,42.7579,-78.7402,90,-6.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14207,Buffalo,43.0005,-78.9477,103,-6.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14208,Buffalo,42.9388,-79.0249,83,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14209,Buffalo,43.0004,-78.9587,101,-6.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14210,Buffalo,42.7699,-78.9534,86,-6.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14211,Buffalo,42.7398,-78.9726,104,-5.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14212,Buffalo,42.9702,-78.8329,100,-6.13,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14213,Buffalo,42.8028,-78.9216,95,-7.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14214,Buffalo,42.9193,-79.0486,92,-6.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
14215,Buffalo,42.9497,-78.8541,81,-6.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99501,Anchorage,61.2239,-149.7788,94,-6.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99502,Anchorage,61.1348,-149.9297,86,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99503,Anchorage,61.3439,-149.7859,74,-5.84,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99504,Anchorage,61.0994,-150.0187,69,-6.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99505,Anchorage,61.1344,-149.8803,68,-6.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99506,Anchorage,61.1651,-149.7952,92,-6.84,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99507,Anchorage,61.357,-149.7265,80,-5.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99508,Anchorage,61.3087,-149.9868,84,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99509,Anchorage,61.2596,-150.0544,93,-5.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
99510,Anchorage,61.2513,-149.7347,81,-7.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96801,Honolulu,21.4344,-157.8729,120,-5.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96802,Honolulu,21.1685,-157.912,114,-7.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96803,Honolulu,21.2913,-157.7544,128,-7.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96804,Honolulu,21.3188,-157.7852,107,-6.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96805,Honolulu,21.3697,-157.7216,135,-7.19,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96806,Honolulu,21.3152,-157.7718,133,-5.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96807,Honolulu,21.4447,-157.7036,107,-5.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96808,Honolulu,21.1859,-157.7462,110,-6.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96809,Honolulu,21.2634,-157.9212,139,-5.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
96810,Honolulu,21.4019,-157.8454,105,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
76101,Fort Worth,32.7547,-97.1585,312,-7.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
76102,Fort Worth,32.6582,-97.2675,252,-6.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
76103,Fort Worth,32.7886,-97.1679,326,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
