zip_code,metro,lat,lng,gross_rent_multiplier,grm_class_a,grm_class_b,data_source,as_of_date,source_url
13203,Syracuse,43.0189,-76.1631,11.63,13.3,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13204,Syracuse,43.0695,-76.1434,10.04,10.3,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13205,Syracuse,43.1546,-75.972,11.74,13.7,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13206,Syracuse,43.0608,-76.302,9.66,14.0,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13207,Syracuse,43.1056,-76.0005,11.75,11.6,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13208,Syracuse,42.9504,-76.0265,9.17,12.1,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13209,Syracuse,43.0588,-76.107,11.34,10.5,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13210,Syracuse,43.0808,-76.0087,10.78,11.9,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13211,Syracuse,43.1012,-76.2866,10.94,10.5,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13212,Syracuse,43.0903,-76.2432,11.22,12.4,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13213,Syracuse,43.0426,-76.1731,11.05,14.0,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13214,Syracuse,43.0321,-75.9805,8.57,12.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
13215,Syracuse,43.1131,-76.2484,11.84,13.7,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14601,Rochester,43.2324,-77.5741,11.93,11.9,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14602,Rochester,43.2999,-77.5609,11.25,13.4,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14603,Rochester,43.219,-77.6987,12.01,10.2,11.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14604,Rochester,43.0244,-77.6337,8.9,11.1,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14605,Rochester,43.2342,-77.5454,10.25,12.7,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14606,Rochester,43.0173,-77.7037,10.83,12.2,11.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14607,Rochester,43.198,-77.6964,10.46,12.0,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14608,Rochester,43.0127,-77.6433,9.49,14.1,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14609,Rochester,43.1293,-77.6597,10.85,12.5,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14610,Rochester,43.0485,-77.4909,9.06,13.5,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14611,Rochester,43.016,-77.6971,12.03,10.5,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14612,Rochester,43.2691,-77.5385,10.74,13.2,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14613,Rochester,43.1696,-77.5655,9.15,12.0,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14614,Rochester,43.1531,-77.7712,11.87,13.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14615,Rochester,43.2199,-77.4738,10.38,11.3,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14201,Buffalo,43.0176,-79.0061,9.13,10.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14202,Buffalo,42.7703,-78.7556,9.6,10.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14203,Buffalo,42.9612,-78.7407,11.3,9.9,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14204,Buffalo,42.8122,-78.8327,11.06,10.7,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14205,Buffalo,42.9099,-78.9059,8.99,10.0,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14206,Buffalo,42.7579,-78.7402,9.71,12.0,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14207,Buffalo,43.0005,-78.9477,8.77,11.0,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14208,Buffalo,42.9388,-79.0249,9.92,12.9,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14209,Buffalo,43.0004,-78.9587,11.1,11.5,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14210,Buffalo,42.7699,-78.9534,8.69,11.5,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14211,Buffalo,42.7398,-78.9726,8.88,11.7,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14212,Buffalo,42.9702,-78.8329,11.26,13.7,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14213,Buffalo,42.8028,-78.9216,10.52,10.1,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14214,Buffalo,42.9193,-79.0486,11.49,13.3,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
14215,Buffalo,42.9497,-78.8541,11.79,13.3,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99501,Anchorage,61.2239,-149.7788,10.89,13.3,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99502,Anchorage,61.1348,-149.9297,14.61,16.0,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99503,Anchorage,61.3439,-149.7859,13.8,13.7,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99504,Anchorage,61.0994,-150.0187,11.48,15.6,13.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99505,Anchorage,61.1344,-149.8803,12.42,13.4,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99506,Anchorage,61.1651,-149.7952,14.72,16.3,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99507,Anchorage,61.357,-149.7265,12.1,13.8,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99508,Anchorage,61.3087,-149.9868,13.54,17.0,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99509,Anchorage,61.2596,-150.0544,10.68,13.1,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
99510,Anchorage,61.2513,-149.7347,13.43,15.9,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96801,Honolulu,21.4344,-157.8729,17.96,20.6,17.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96802,Honolulu,21.1685,-157.912,19.48,25.0,20.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96803,Honolulu,21.2913,-157.7544,20.68,22.2,18.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96804,Honolulu,21.3188,-157.7852,16.66,19.6,16.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96805,Honolulu,21.3697,-157.7216,19.58,19.0,20.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96806,Honolulu,21.3152,-157.7718,20.5,23.7,16.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96807,Honolulu,21.4447,-157.7036,15.52,18.4,20.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96808,Honolulu,21.1859,-157.7462,20.43,23.1,20.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96809,Honolulu,21.2634,-157.9212,15.2,22.3,14.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
96810,Honolulu,21.4019,-157.8454,18.02,20.9,15.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76101,Fort Worth,32.7547,-97.1585,8.21,10.1,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76102,Fort Worth,32.6582,-97.2675,11.08,12.5,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76103,Fort Worth,32.7886,-97.1679,8.36,12.3,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76104,Fort Worth,32.7475,-97.3862,9.35,11.4,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76105,Fort Worth,32.9002,-97.2705,9.17,12.1,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76106,Fort Worth,32.8599,-97.4859,10.81,11.8,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76107,Fort Worth,32.8788,-97.2149,11.45,11.2,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76108,Fort Worth,32.7816,-97.2837,11.41,11.6,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76109,Fort Worth,32.6143,-97.3858,8.4,12.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76110,Fort Worth,32.7352,-97.3326,8.08,11.0,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76111,Fort Worth,32.8995,-97.311,11.43,11.0,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76112,Fort Worth,32.7093,-97.5105,11.11,12.5,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76113,Fort Worth,32.7693,-97.4406,9.74,12.4,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76114,Fort Worth,32.8259,-97.2174,11.25,10.5,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76115,Fort Worth,32.8768,-97.1927,11.08,11.9,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78401,Corpus Christi,27.7965,-97.2803,10.63,10.3,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78402,Corpus Christi,27.8657,-97.2384,10.03,10.8,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78403,Corpus Christi,27.8911,-97.5661,8.32,9.7,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78404,Corpus Christi,27.8449,-97.4315,7.63,9.9,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78405,Corpus Christi,27.6976,-97.5432,8.22,10.7,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78406,Corpus Christi,27.8832,-97.2819,8.69,9.7,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78407,Corpus Christi,27.8981,-97.3536,10.3,9.1,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78408,Corpus Christi,27.8209,-97.5554,10.73,9.2,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78409,Corpus Christi,27.8942,-97.4693,9.47,12.4,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78410,Corpus Christi,27.8702,-97.2471,8.05,10.9,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78411,Corpus Christi,27.846,-97.3758,8.4,9.9,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78412,Corpus Christi,27.7306,-97.4006,10.25,9.7,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78413,Corpus Christi,27.8118,-97.3349,9.95,11.8,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78414,Corpus Christi,27.8473,-97.3811,8.41,11.5,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78415,Corpus Christi,27.862,-97.2876,9.95,10.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79401,Lubbock,33.5153,-101.7663,9.45,8.7,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79402,Lubbock,33.7197,-102.015,8.3,10.8,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79403,Lubbock,33.5141,-101.7007,7.41,8.3,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79404,Lubbock,33.6251,-101.988,8.95,9.7,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79405,Lubbock,33.6265,-101.9366,7.55,9.4,6.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79406,Lubbock,33.522,-101.6911,7.76,11.0,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79407,Lubbock,33.5654,-101.9654,8.34,10.5,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79408,Lubbock,33.4399,-101.7233,9.49,8.5,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79409,Lubbock,33.6062,-101.936,7.88,11.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79410,Lubbock,33.6885,-101.9207,7.22,10.9,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79101,Amarillo,35.119,-101.738,9.54,11.2,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79102,Amarillo,35.1821,-101.8009,10.36,10.9,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79103,Amarillo,35.28,-101.7577,9.46,9.5,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79104,Amarillo,35.2449,-101.8237,9.78,9.8,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79105,Amarillo,35.1416,-101.7652,8.43,10.1,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79106,Amarillo,35.0753,-101.959,10.15,11.4,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79107,Amarillo,35.2465,-101.9093,9.62,10.1,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79108,Amarillo,35.3533,-102.0021,7.51,12.5,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79109,Amarillo,35.3543,-101.6868,9.48,12.4,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
79110,Amarillo,35.2963,-101.8671,9.78,9.6,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76201,Denton,33.2099,-97.0283,8.15,11.5,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76202,Denton,33.1825,-97.2035,8.68,10.1,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76203,Denton,33.135,-97.2498,11.11,12.1,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76204,Denton,33.1825,-97.0021,10.75,13.2,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76205,Denton,33.0919,-97.2902,8.73,10.0,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76206,Denton,33.2081,-97.0504,10.15,9.8,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76207,Denton,33.1922,-97.0169,8.1,12.9,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76208,Denton,33.1471,-96.9693,8.08,11.8,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76209,Denton,33.2857,-97.0391,10.19,13.2,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
76210,Denton,33.2026,-96.9928,9.03,10.3,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75401,Greenville TX,33.1181,-96.1485,9.52,12.1,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75402,Greenville TX,33.1258,-96.0154,8.45,13.3,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75403,Greenville TX,33.1463,-96.0361,8.42,10.6,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75404,Greenville TX,33.2625,-96.1611,9.51,11.4,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75405,Greenville TX,33.2091,-96.2445,8.29,10.7,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75406,Greenville TX,33.055,-96.173,10.71,13.5,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75407,Greenville TX,33.2114,-96.043,8.58,9.7,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75408,Greenville TX,33.114,-96.1377,8.72,13.5,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75409,Greenville TX,33.065,-96.1166,10.48,12.8,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
75410,Greenville TX,33.3071,-95.9658,10.0,9.8,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36101,Montgomery,32.3959,-86.2919,9.09,10.4,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36102,Montgomery,32.2358,-86.2049,9.77,11.1,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36103,Montgomery,32.4886,-86.4499,9.98,10.3,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36104,Montgomery,32.3342,-86.1669,9.43,10.5,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36105,Montgomery,32.3037,-86.432,9.35,10.8,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36106,Montgomery,32.4883,-86.3256,8.71,9.9,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36107,Montgomery,32.3615,-86.2148,8.56,11.6,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36108,Montgomery,32.2218,-86.463,7.9,10.6,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36109,Montgomery,32.2646,-86.1847,8.57,11.1,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36110,Montgomery,32.4829,-86.4256,9.91,10.3,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36601,Mobile,30.611,-87.8918,9.19,11.1,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36602,Mobile,30.5864,-88.2037,9.8,11.8,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36603,Mobile,30.7569,-88.1984,8.88,10.7,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36604,Mobile,30.7953,-87.919,9.71,11.3,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36605,Mobile,30.5644,-88.0322,9.12,9.6,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36606,Mobile,30.7494,-88.1855,8.68,9.7,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36607,Mobile,30.6156,-87.9536,7.19,11.5,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36608,Mobile,30.6756,-88.1351,8.57,9.6,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36609,Mobile,30.5489,-88.0187,8.86,11.8,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
36610,Mobile,30.5534,-88.1658,7.52,8.9,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31201,Macon,32.9122,-83.5236,8.97,9.7,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31202,Macon,32.8308,-83.8022,7.42,9.5,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31203,Macon,32.881,-83.6344,7.74,8.4,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31204,Macon,32.8412,-83.5994,9.44,8.7,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31205,Macon,32.8797,-83.7902,9.94,11.1,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31206,Macon,32.7735,-83.6513,7.31,10.3,7.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31207,Macon,32.934,-83.7794,9.75,9.8,7.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31208,Macon,32.7645,-83.4904,8.84,9.5,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31209,Macon,32.9827,-83.6256,8.29,10.2,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
31210,Macon,32.8647,-83.7167,9.55,11.5,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30901,Augusta,33.4576,-81.844,8.1,12.7,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30902,Augusta,33.4432,-82.0922,10.2,11.8,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30903,Augusta,33.4799,-81.9335,8.08,9.1,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30904,Augusta,33.3942,-81.9079,8.64,10.8,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30905,Augusta,33.393,-81.9894,10.84,9.8,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30906,Augusta,33.3948,-82.168,10.63,11.0,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30907,Augusta,33.418,-81.9768,9.3,11.9,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30908,Augusta,33.5507,-82.1129,9.74,9.9,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30909,Augusta,33.5734,-82.1482,10.3,11.3,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
30910,Augusta,33.5498,-81.9518,9.39,11.2,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70801,Baton Rouge,30.5762,-91.2582,10.35,12.8,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70802,Baton Rouge,30.5067,-91.0399,8.31,10.5,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70803,Baton Rouge,30.5539,-91.1479,10.74,10.7,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70804,Baton Rouge,30.3378,-91.3183,9.38,12.5,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70805,Baton Rouge,30.5312,-91.2347,10.13,11.5,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70806,Baton Rouge,30.5972,-91.0817,10.06,10.3,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70807,Baton Rouge,30.4069,-91.1238,9.04,9.9,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70808,Baton Rouge,30.3899,-91.2711,7.73,9.7,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70809,Baton Rouge,30.5456,-91.3632,10.4,10.9,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70810,Baton Rouge,30.3322,-91.1683,7.72,9.9,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70811,Baton Rouge,30.3089,-91.3416,9.43,9.9,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70812,Baton Rouge,30.4158,-91.2374,9.98,9.4,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70813,Baton Rouge,30.3226,-91.3601,8.57,10.2,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70814,Baton Rouge,30.5252,-91.3368,9.34,10.0,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70815,Baton Rouge,30.5757,-91.0282,9.73,10.1,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71101,Shreveport,32.5358,-93.8159,6.97,9.6,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71102,Shreveport,32.4687,-93.6927,9.1,11.1,7.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71103,Shreveport,32.6235,-93.7468,9.38,9.0,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71104,Shreveport,32.5257,-93.9166,7.96,8.4,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71105,Shreveport,32.4053,-93.7802,9.67,10.8,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71106,Shreveport,32.4774,-93.6079,8.11,9.9,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71107,Shreveport,32.58,-93.6863,7.04,10.4,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71108,Shreveport,32.4673,-93.6525,7.93,10.2,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71109,Shreveport,32.5288,-93.7222,9.2,10.9,6.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
71110,Shreveport,32.6259,-93.6311,7.21,10.8,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70501,Lafayette,30.3512,-92.1268,7.63,8.7,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70502,Lafayette,30.3597,-92.1401,9.64,9.3,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70503,Lafayette,30.2337,-92.0247,8.42,11.2,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70504,Lafayette,30.183,-91.9374,9.75,9.5,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70505,Lafayette,30.3388,-92.1054,9.06,9.5,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70506,Lafayette,30.0771,-92.1089,9.49,11.5,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
70507,Lafayette,30.3403,-92.1842,7.58,9.3,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
