zip_code,metro,lat,lng,composite_mf_score_100,market_tier,data_source,as_of_date,source_url
28403,Wilmington,34.2612,-77.8858,63.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28404,Wilmington,34.2521,-77.8046,64.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28405,Wilmington,34.0912,-77.9694,65.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28406,Wilmington,34.2061,-77.9729,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28407,Wilmington,34.3221,-77.826,64.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28408,Wilmington,34.3666,-77.8505,60.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28409,Wilmington,34.2809,-77.9844,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28410,Wilmington,34.205,-77.7853,62.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28411,Wilmington,34.3567,-77.9451,63.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28412,Wilmington,34.3258,-77.8794,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28413,Wilmington,34.3283,-77.8124,67.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28414,Wilmington,34.2851,-78.0868,61.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
28415,Wilmington,34.2604,-78.0358,63.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27101,Winston-Salem,35.9973,-80.1492,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27102,Winston-Salem,36.0029,-80.4242,55.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27103,Winston-Salem,36.223,-80.168,53.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27104,Winston-Salem,35.985,-80.1287,56.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27105,Winston-Salem,36.2445,-80.2856,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27106,Winston-Salem,36.2495,-80.2037,60.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27107,Winston-Salem,36.1911,-80.345,53.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27108,Winston-Salem,36.2195,-80.0711,52.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27109,Winston-Salem,36.0873,-80.3974,54.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27110,Winston-Salem,36.2393,-80.3048,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27111,Winston-Salem,36.1759,-80.2725,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27112,Winston-Salem,36.0104,-80.1828,54.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27113,Winston-Salem,35.9638,-80.3199,59.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27114,Winston-Salem,36.0353,-80.0996,58.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27115,Winston-Salem,36.1689,-80.3089,57.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27401,Greensboro,35.9595,-79.8407,54.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27402,Greensboro,36.0916,-79.887,59.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27403,Greensboro,36.0934,-79.8383,60.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27404,Greensboro,36.1839,-79.8369,60.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27405,Greensboro,36.1583,-79.7881,56.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27406,Greensboro,36.1104,-79.9492,55.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27407,Greensboro,36.1398,-79.8158,53.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27408,Greensboro,36.1592,-79.6758,61.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27409,Greensboro,36.0295,-79.7582,56.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27410,Greensboro,35.9436,-79.9177,53.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27411,Greensboro,35.9339,-79.9034,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27412,Greensboro,36.0767,-79.9471,57.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27413,Greensboro,35.9547,-79.684,58.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27414,Greensboro,36.1511,-79.8327,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
27415,Greensboro,35.9316,-79.8185,56.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43001,Grand Rapids,42.8743,-85.7216,69.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43002,Grand Rapids,42.8528,-85.5014,64.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43003,Grand Rapids,42.8491,-85.781,72.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43004,Grand Rapids,43.0914,-85.5842,72.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43005,Grand Rapids,42.9423,-85.7296,66.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43006,Grand Rapids,42.9598,-85.5206,67.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43007,Grand Rapids,43.0938,-85.8338,66.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43008,Grand Rapids,42.9741,-85.5531,72.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43009,Grand Rapids,43.0076,-85.5104,65.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43010,Grand Rapids,43.079,-85.6645,68.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43011,Grand Rapids,42.848,-85.6731,67.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43012,Grand Rapids,42.9436,-85.8077,66.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43013,Grand Rapids,42.9982,-85.7607,63.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43014,Grand Rapids,42.9773,-85.6825,67.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
43015,Grand Rapids,43.0342,-85.5218,71.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48201,Detroit,42.1973,-83.2206,52.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48202,Detroit,42.4177,-83.0689,45.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48203,Detroit,42.2453,-82.9203,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48204,Detroit,42.3573,-83.0502,51.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48205,Detroit,42.3991,-83.0134,52.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48206,Detroit,42.3306,-83.0813,45.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48207,Detroit,42.4278,-82.9771,54.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48208,Detroit,42.302,-83.0174,45.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48209,Detroit,42.4095,-83.1609,50.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48210,Detroit,42.3559,-83.1481,50.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48211,Detroit,42.3471,-82.9015,45.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48212,Detroit,42.4259,-82.9867,46.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48213,Detroit,42.2223,-82.9804,45.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48214,Detroit,42.3393,-83.1273,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48215,Detroit,42.3572,-83.1742,50.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48216,Detroit,42.1875,-83.005,49.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48217,Detroit,42.2142,-83.1564,48.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48218,Detroit,42.235,-82.9388,51.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48219,Detroit,42.2016,-82.9326,45.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48220,Detroit,42.216,-82.8858,50.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48221,Detroit,42.2089,-82.8904,47.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48222,Detroit,42.3252,-83.0244,50.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48223,Detroit,42.2834,-83.1586,53.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48224,Detroit,42.2125,-83.1802,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
48225,Detroit,42.2286,-83.0667,51.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44101,Cleveland,41.4554,-81.6311,51.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44102,Cleveland,41.351,-81.8176,48.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44103,Cleveland,41.5309,-81.673,51.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44104,Cleveland,41.5694,-81.8496,50.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44105,Cleveland,41.4309,-81.6931,47.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44106,Cleveland,41.4878,-81.5888,48.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44107,Cleveland,41.4322,-81.6131,56.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44108,Cleveland,41.3693,-81.8196,52.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44109,Cleveland,41.4538,-81.8648,52.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44110,Cleveland,41.4196,-81.5907,49.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44111,Cleveland,41.4227,-81.7312,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44112,Cleveland,41.519,-81.8288,53.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44113,Cleveland,41.6069,-81.5239,56.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44114,Cleveland,41.6238,-81.8331,56.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44115,Cleveland,41.3969,-81.6232,54.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44116,Cleveland,41.64,-81.7835,47.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44117,Cleveland,41.3571,-81.6929,52.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44118,Cleveland,41.4846,-81.7242,47.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44119,Cleveland,41.4413,-81.7524,51.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
44120,Cleveland,41.3535,-81.5433,52.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45201,Cincinnati,39.0155,-84.3903,59.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45202,Cincinnati,39.1867,-84.3378,63.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45203,Cincinnati,39.0536,-84.6602,57.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45204,Cincinnati,39.1058,-84.4079,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45205,Cincinnati,39.1155,-84.5335,57.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45206,Cincinnati,38.9712,-84.6044,61.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45207,Cincinnati,39.208,-84.3521,65.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45208,Cincinnati,39.2018,-84.5587,59.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45209,Cincinnati,39.2051,-84.6332,66.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45210,Cincinnati,39.0084,-84.3704,58.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45211,Cincinnati,39.2116,-84.4967,64.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45212,Cincinnati,38.9616,-84.5632,64.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45213,Cincinnati,39.0754,-84.6851,58.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45214,Cincinnati,39.1589,-84.6154,63.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45215,Cincinnati,39.165,-84.399,56.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45216,Cincinnati,39.0157,-84.5888,60.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45217,Cincinnati,39.1828,-84.5521,58.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45218,Cincinnati,39.0353,-84.5898,60.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45219,Cincinnati,39.1363,-84.5017,56.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
45220,Cincinnati,39.0779,-84.4413,60.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15201,Pittsburgh,40.4524,-79.9771,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15202,Pittsburgh,40.5581,-79.9257,51.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15203,Pittsburgh,40.3635,-80.0336,55.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15204,Pittsburgh,40.3473,-80.0178,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15205,Pittsburgh,40.3558,-79.9812,59.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15206,Pittsburgh,40.3223,-79.8985,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15207,Pittsburgh,40.3241,-80.0968,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15208,Pittsburgh,40.5668,-80.0882,57.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15209,Pittsburgh,40.4743,-80.1519,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15210,Pittsburgh,40.4457,-79.9638,56.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15211,Pittsburgh,40.3792,-79.884,58.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15212,Pittsburgh,40.5621,-80.0021,56.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15213,Pittsburgh,40.554,-79.9498,57.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15214,Pittsburgh,40.3166,-79.9746,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15215,Pittsburgh,40.41,-79.8984,57.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15216,Pittsburgh,40.4183,-80.127,58.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15217,Pittsburgh,40.3513,-80.0798,51.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15218,Pittsburgh,40.297,-80.0886,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15219,Pittsburgh,40.4321,-80.0909,60.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
15220,Pittsburgh,40.5455,-79.824,55.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02901,Providence,41.6886,-71.4873,61.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02902,Providence,41.925,-71.3528,58.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02903,Providence,41.8031,-71.3068,58.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02904,Providence,41.9018,-71.2444,57.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02905,Providence,41.9237,-71.4427,63.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02906,Providence,41.674,-71.479,58.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02907,Providence,41.735,-71.3862,63.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02908,Providence,41.847,-71.3514,58.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02909,Providence,41.8401,-71.4123,58.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02910,Providence,41.7101,-71.4958,64.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02911,Providence,41.8589,-71.5509,63.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02912,Providence,41.7267,-71.4433,57.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02913,Providence,41.9216,-71.4887,65.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02914,Providence,41.9424,-71.2618,65.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02915,Providence,41.9646,-71.4094,62.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06101,Hartford,41.852,-72.6067,56.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06102,Hartford,41.7674,-72.5334,57.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06103,Hartford,41.8517,-72.8215,55.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06104,Hartford,41.7749,-72.6497,51.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06105,Hartford,41.7886,-72.7471,56.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06106,Hartford,41.8591,-72.8545,51.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06107,Hartford,41.8736,-72.7358,51.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06108,Hartford,41.8232,-72.6952,52.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06109,Hartford,41.8731,-72.7441,58.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06110,Hartford,41.8755,-72.7274,51.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06111,Hartford,41.7231,-72.6872,50.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06112,Hartford,41.8704,-72.6832,58.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06113,Hartford,41.7682,-72.5119,59.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06114,Hartford,41.8081,-72.6731,59.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
06115,Hartford,41.6548,-72.7291,53.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13201,Syracuse,43.0458,-76.2187,51.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13202,Syracuse,43.1113,-76.0913,52.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13203,Syracuse,43.0189,-76.1631,52.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13204,Syracuse,43.0695,-76.1434,59.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13205,Syracuse,43.1546,-75.972,58.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13206,Syracuse,43.0608,-76.302,51.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13207,Syracuse,43.1056,-76.0005,55.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13208,Syracuse,42.9504,-76.0265,60.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13209,Syracuse,43.0588,-76.107,53.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13210,Syracuse,43.0808,-76.0087,51.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13211,Syracuse,43.1012,-76.2866,59.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13212,Syracuse,43.0903,-76.2432,53.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13213,Syracuse,43.0426,-76.1731,58.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13214,Syracuse,43.0321,-75.9805,51.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
13215,Syracuse,43.1131,-76.2484,57.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14601,Rochester,43.2324,-77.5741,55.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14602,Rochester,43.2999,-77.5609,59.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14603,Rochester,43.219,-77.6987,58.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14604,Rochester,43.0244,-77.6337,56.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14605,Rochester,43.2342,-77.5454,57.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14606,Rochester,43.0173,-77.7037,54.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14607,Rochester,43.198,-77.6964,58.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14608,Rochester,43.0127,-77.6433,51.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14609,Rochester,43.1293,-77.6597,51.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14610,Rochester,43.0485,-77.4909,54.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14611,Rochester,43.016,-77.6971,57.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14612,Rochester,43.2691,-77.5385,52.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14613,Rochester,43.1696,-77.5655,54.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14614,Rochester,43.1531,-77.7712,53.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14615,Rochester,43.2199,-77.4738,59.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14201,Buffalo,43.0176,-79.0061,59.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14202,Buffalo,42.7703,-78.7556,60.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14203,Buffalo,42.9612,-78.7407,51.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14204,Buffalo,42.8122,-78.8327,52.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14205,Buffalo,42.9099,-78.9059,57.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14206,Buffalo,42.7579,-78.7402,51.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14207,Buffalo,43.0005,-78.9477,54.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14208,Buffalo,42.9388,-79.0249,52.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14209,Buffalo,43.0004,-78.9587,51.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14210,Buffalo,42.7699,-78.9534,58.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14211,Buffalo,42.7398,-78.9726,57.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14212,Buffalo,42.9702,-78.8329,59.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14213,Buffalo,42.8028,-78.9216,53.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14214,Buffalo,42.9193,-79.0486,54.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
14215,Buffalo,42.9497,-78.8541,54.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99501,Anchorage,61.2239,-149.7788,49.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99502,Anchorage,61.1348,-149.9297,53.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99503,Anchorage,61.3439,-149.7859,58.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99504,Anchorage,61.0994,-150.0187,55.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99505,Anchorage,61.1344,-149.8803,54.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99506,Anchorage,61.1651,-149.7952,54.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
99507,Anchorage,61.357,-149.7265,55.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
