zip_code,metro,lat,lng,debt_coverage_ratio,pencils_at_current_rates,assumed_interest_rate_pct,data_source,as_of_date,source_url
02915,Providence,41.9646,-71.4094,0.95,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06101,Hartford,41.852,-72.6067,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06102,Hartford,41.7674,-72.5334,1.08,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06103,Hartford,41.8517,-72.8215,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06104,Hartford,41.7749,-72.6497,0.95,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06105,Hartford,41.7886,-72.7471,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06106,Hartford,41.8591,-72.8545,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06107,Hartford,41.8736,-72.7358,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06108,Hartford,41.8232,-72.6952,1.07,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06109,Hartford,41.8731,-72.7441,1.24,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06110,Hartford,41.8755,-72.7274,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06111,Hartford,41.7231,-72.6872,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06112,Hartford,41.8704,-72.6832,1.22,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06113,Hartford,41.7682,-72.5119,1.01,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06114,Hartford,41.8081,-72.6731,1.25,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
06115,Hartford,41.6548,-72.7291,1.19,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13201,Syracuse,43.0458,-76.2187,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13202,Syracuse,43.1113,-76.0913,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13203,Syracuse,43.0189,-76.1631,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13204,Syracuse,43.0695,-76.1434,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13205,Syracuse,43.1546,-75.972,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13206,Syracuse,43.0608,-76.302,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13207,Syracuse,43.1056,-76.0005,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13208,Syracuse,42.9504,-76.0265,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13209,Syracuse,43.0588,-76.107,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13210,Syracuse,43.0808,-76.0087,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13211,Syracuse,43.1012,-76.2866,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13212,Syracuse,43.0903,-76.2432,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13213,Syracuse,43.0426,-76.1731,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13214,Syracuse,43.0321,-75.9805,1.37,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
13215,Syracuse,43.1131,-76.2484,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14601,Rochester,43.2324,-77.5741,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14602,Rochester,43.2999,-77.5609,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14603,Rochester,43.219,-77.6987,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14604,Rochester,43.0244,-77.6337,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14605,Rochester,43.2342,-77.5454,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14606,Rochester,43.0173,-77.7037,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14607,Rochester,43.198,-77.6964,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14608,Rochester,43.0127,-77.6433,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14609,Rochester,43.1293,-77.6597,0.97,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14610,Rochester,43.0485,-77.4909,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14611,Rochester,43.016,-77.6971,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14612,Rochester,43.2691,-77.5385,1.22,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14613,Rochester,43.1696,-77.5655,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14614,Rochester,43.1531,-77.7712,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14615,Rochester,43.2199,-77.4738,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14201,Buffalo,43.0176,-79.0061,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14202,Buffalo,42.7703,-78.7556,1.34,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14203,Buffalo,42.9612,-78.7407,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14204,Buffalo,42.8122,-78.8327,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14205,Buffalo,42.9099,-78.9059,1.34,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14206,Buffalo,42.7579,-78.7402,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14207,Buffalo,43.0005,-78.9477,0.96,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14208,Buffalo,42.9388,-79.0249,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14209,Buffalo,43.0004,-78.9587,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14210,Buffalo,42.7699,-78.9534,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14211,Buffalo,42.7398,-78.9726,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14212,Buffalo,42.9702,-78.8329,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14213,Buffalo,42.8028,-78.9216,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14214,Buffalo,42.9193,-79.0486,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
14215,Buffalo,42.9497,-78.8541,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99501,Anchorage,61.2239,-149.7788,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99502,Anchorage,61.1348,-149.9297,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99503,Anchorage,61.3439,-149.7859,0.93,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99504,Anchorage,61.0994,-150.0187,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99505,Anchorage,61.1344,-149.8803,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99506,Anchorage,61.1651,-149.7952,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99507,Anchorage,61.357,-149.7265,0.92,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99508,Anchorage,61.3087,-149.9868,1.22,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99509,Anchorage,61.2596,-150.0544,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
99510,Anchorage,61.2513,-149.7347,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96801,Honolulu,21.4344,-157.8729,0.85,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96802,Honolulu,21.1685,-157.912,0.94,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96803,Honolulu,21.2913,-157.7544,0.76,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96804,Honolulu,21.3188,-157.7852,0.93,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96805,Honolulu,21.3697,-157.7216,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96806,Honolulu,21.3152,-157.7718,1.01,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96807,Honolulu,21.4447,-157.7036,0.8,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96808,Honolulu,21.1859,-157.7462,0.73,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96809,Honolulu,21.2634,-157.9212,0.87,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
96810,Honolulu,21.4019,-157.8454,0.74,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76101,Fort Worth,32.7547,-97.1585,1.43,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76102,Fort Worth,32.6582,-97.2675,1.39,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76103,Fort Worth,32.7886,-97.1679,1.5,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76104,Fort Worth,32.7475,-97.3862,1.26,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76105,Fort Worth,32.9002,-97.2705,1.4,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76106,Fort Worth,32.8599,-97.4859,1.37,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76107,Fort Worth,32.8788,-97.2149,1.47,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76108,Fort Worth,32.7816,-97.2837,1.08,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76109,Fort Worth,32.6143,-97.3858,1.09,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76110,Fort Worth,32.7352,-97.3326,1.5,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76111,Fort Worth,32.8995,-97.311,1.14,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76112,Fort Worth,32.7093,-97.5105,1.06,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76113,Fort Worth,32.7693,-97.4406,1.36,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76114,Fort Worth,32.8259,-97.2174,1.28,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76115,Fort Worth,32.8768,-97.1927,1.18,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78401,Corpus Christi,27.7965,-97.2803,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78402,Corpus Christi,27.8657,-97.2384,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78403,Corpus Christi,27.8911,-97.5661,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78404,Corpus Christi,27.8449,-97.4315,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78405,Corpus Christi,27.6976,-97.5432,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78406,Corpus Christi,27.8832,-97.2819,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78407,Corpus Christi,27.8981,-97.3536,1.35,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78408,Corpus Christi,27.8209,-97.5554,1.03,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78409,Corpus Christi,27.8942,-97.4693,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78410,Corpus Christi,27.8702,-97.2471,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78411,Corpus Christi,27.846,-97.3758,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78412,Corpus Christi,27.7306,-97.4006,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78413,Corpus Christi,27.8118,-97.3349,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78414,Corpus Christi,27.8473,-97.3811,1.35,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78415,Corpus Christi,27.862,-97.2876,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79401,Lubbock,33.5153,-101.7663,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79402,Lubbock,33.7197,-102.015,1.39,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79403,Lubbock,33.5141,-101.7007,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79404,Lubbock,33.6251,-101.988,1.44,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79405,Lubbock,33.6265,-101.9366,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79406,Lubbock,33.522,-101.6911,1.38,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79407,Lubbock,33.5654,-101.9654,1.47,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79408,Lubbock,33.4399,-101.7233,1.13,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79409,Lubbock,33.6062,-101.936,1.3,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79410,Lubbock,33.6885,-101.9207,1.28,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79101,Amarillo,35.119,-101.738,1.39,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79102,Amarillo,35.1821,-101.8009,1.04,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79103,Amarillo,35.28,-101.7577,1.43,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79104,Amarillo,35.2449,-101.8237,1.45,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79105,Amarillo,35.1416,-101.7652,1.13,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79106,Amarillo,35.0753,-101.959,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79107,Amarillo,35.2465,-101.9093,1.15,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79108,Amarillo,35.3533,-102.0021,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79109,Amarillo,35.3543,-101.6868,1.28,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
79110,Amarillo,35.2963,-101.8671,1.06,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76201,Denton,33.2099,-97.0283,1.33,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76202,Denton,33.1825,-97.2035,1.35,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76203,Denton,33.135,-97.2498,1.39,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76204,Denton,33.1825,-97.0021,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76205,Denton,33.0919,-97.2902,1.4,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76206,Denton,33.2081,-97.0504,1.13,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76207,Denton,33.1922,-97.0169,1.46,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76208,Denton,33.1471,-96.9693,1.09,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76209,Denton,33.2857,-97.0391,1.3,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
76210,Denton,33.2026,-96.9928,1.15,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75401,Greenville TX,33.1181,-96.1485,1.15,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75402,Greenville TX,33.1258,-96.0154,1.1,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75403,Greenville TX,33.1463,-96.0361,1.15,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75404,Greenville TX,33.2625,-96.1611,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75405,Greenville TX,33.2091,-96.2445,1.08,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75406,Greenville TX,33.055,-96.173,1.08,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75407,Greenville TX,33.2114,-96.043,1.23,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75408,Greenville TX,33.114,-96.1377,1.16,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75409,Greenville TX,33.065,-96.1166,1.29,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
75410,Greenville TX,33.3071,-95.9658,1.22,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36101,Montgomery,32.3959,-86.2919,1.45,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36102,Montgomery,32.2358,-86.2049,1.28,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36103,Montgomery,32.4886,-86.4499,1.29,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36104,Montgomery,32.3342,-86.1669,1.49,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36105,Montgomery,32.3037,-86.432,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36106,Montgomery,32.4883,-86.3256,1.43,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36107,Montgomery,32.3615,-86.2148,1.31,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36108,Montgomery,32.2218,-86.463,1.39,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36109,Montgomery,32.2646,-86.1847,1.24,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36110,Montgomery,32.4829,-86.4256,1.46,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36601,Mobile,30.611,-87.8918,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36602,Mobile,30.5864,-88.2037,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36603,Mobile,30.7569,-88.1984,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36604,Mobile,30.7953,-87.919,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36605,Mobile,30.5644,-88.0322,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36606,Mobile,30.7494,-88.1855,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36607,Mobile,30.6156,-87.9536,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36608,Mobile,30.6756,-88.1351,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36609,Mobile,30.5489,-88.0187,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
36610,Mobile,30.5534,-88.1658,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31201,Macon,32.9122,-83.5236,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31202,Macon,32.8308,-83.8022,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31203,Macon,32.881,-83.6344,1.09,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31204,Macon,32.8412,-83.5994,1.03,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31205,Macon,32.8797,-83.7902,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31206,Macon,32.7735,-83.6513,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31207,Macon,32.934,-83.7794,1.22,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31208,Macon,32.7645,-83.4904,1.43,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31209,Macon,32.9827,-83.6256,1.44,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
31210,Macon,32.8647,-83.7167,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30901,Augusta,33.4576,-81.844,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30902,Augusta,33.4432,-82.0922,1.4,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30903,Augusta,33.4799,-81.9335,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30904,Augusta,33.3942,-81.9079,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30905,Augusta,33.393,-81.9894,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30906,Augusta,33.3948,-82.168,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30907,Augusta,33.418,-81.9768,1.35,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30908,Augusta,33.5507,-82.1129,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30909,Augusta,33.5734,-82.1482,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
30910,Augusta,33.5498,-81.9518,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70801,Baton Rouge,30.5762,-91.2582,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70802,Baton Rouge,30.5067,-91.0399,1.38,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70803,Baton Rouge,30.5539,-91.1479,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70804,Baton Rouge,30.3378,-91.3183,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70805,Baton Rouge,30.5312,-91.2347,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70806,Baton Rouge,30.5972,-91.0817,1.38,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70807,Baton Rouge,30.4069,-91.1238,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70808,Baton Rouge,30.3899,-91.2711,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
