zip_code,metro,lat,lng,transaction_volume_12mo_usd,volume_yoy_chg_pct,cap_rate_trailing_pct,data_source,as_of_date,source_url
96804,Honolulu,21.3188,-157.7852,54401840.0,-28.19,4.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96805,Honolulu,21.3697,-157.7216,40162760.0,-21.48,4.93,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96806,Honolulu,21.3152,-157.7718,52435475.0,-25.05,4.63,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96807,Honolulu,21.4447,-157.7036,52533710.0,-23.48,4.43,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96808,Honolulu,21.1859,-157.7462,44789795.0,-25.79,3.75,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96809,Honolulu,21.2634,-157.9212,54047195.0,-28.89,4.35,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
96810,Honolulu,21.4019,-157.8454,45412505.0,-27.0,4.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76101,Fort Worth,32.7547,-97.1585,59415510.0,-25.69,5.44,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76102,Fort Worth,32.6582,-97.2675,49789740.0,-25.03,6.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76103,Fort Worth,32.7886,-97.1679,57950760.0,-27.94,5.75,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76104,Fort Worth,32.7475,-97.3862,54289830.0,-29.14,5.3,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76105,Fort Worth,32.9002,-97.2705,57327060.0,-27.88,6.72,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76106,Fort Worth,32.8599,-97.4859,43853250.0,-29.22,6.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76107,Fort Worth,32.8788,-97.2149,50148840.0,-26.59,5.59,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76108,Fort Worth,32.7816,-97.2837,54214230.0,-24.49,4.79,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76109,Fort Worth,32.6143,-97.3858,59132010.0,-21.6,5.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76110,Fort Worth,32.7352,-97.3326,43562190.0,-29.8,5.54,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76111,Fort Worth,32.8995,-97.311,52428180.0,-21.83,6.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76112,Fort Worth,32.7093,-97.5105,60470130.0,-22.88,4.86,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76113,Fort Worth,32.7693,-97.4406,44764230.0,-21.57,6.0,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76114,Fort Worth,32.8259,-97.2174,55079850.0,-23.74,5.93,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76115,Fort Worth,32.8768,-97.1927,53575410.0,-27.98,4.77,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78401,Corpus Christi,27.7965,-97.2803,11196048.0,-24.4,7.3,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78402,Corpus Christi,27.8657,-97.2384,12861840.0,-26.43,5.98,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78403,Corpus Christi,27.8911,-97.5661,14108160.0,-24.14,6.4,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78404,Corpus Christi,27.8449,-97.4315,13854144.0,-23.96,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78405,Corpus Christi,27.6976,-97.5432,10192080.0,-29.83,6.73,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78406,Corpus Christi,27.8832,-97.2819,11430192.0,-28.7,7.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78407,Corpus Christi,27.8981,-97.3536,9998112.0,-27.62,5.61,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78408,Corpus Christi,27.8209,-97.5554,10244352.0,-29.55,6.7,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78409,Corpus Christi,27.8942,-97.4693,11263872.0,-29.5,7.29,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78410,Corpus Christi,27.8702,-97.2471,11212032.0,-29.99,7.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78411,Corpus Christi,27.846,-97.3758,12044496.0,-26.48,7.28,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78412,Corpus Christi,27.7306,-97.4006,13207440.0,-28.55,6.52,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78413,Corpus Christi,27.8118,-97.3349,13067904.0,-28.07,5.58,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78414,Corpus Christi,27.8473,-97.3811,10161840.0,-27.37,5.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
78415,Corpus Christi,27.862,-97.2876,11604720.0,-22.32,6.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79401,Lubbock,33.5153,-101.7663,9870044.0,-27.01,7.31,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79402,Lubbock,33.7197,-102.015,9205880.0,-21.72,5.47,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79403,Lubbock,33.5141,-101.7007,10143302.0,-21.68,5.85,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79404,Lubbock,33.6251,-101.988,8910392.0,-30.01,6.67,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79405,Lubbock,33.6265,-101.9366,10114916.0,-28.58,6.64,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79406,Lubbock,33.522,-101.6911,8105324.0,-29.74,6.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79407,Lubbock,33.5654,-101.9654,11013008.0,-23.98,6.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79408,Lubbock,33.4399,-101.7233,9107042.0,-29.17,5.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79409,Lubbock,33.6062,-101.936,8724002.0,-22.8,7.59,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79410,Lubbock,33.6885,-101.9207,8983238.0,-23.43,6.91,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79101,Amarillo,35.119,-101.738,11142968.0,-25.85,5.29,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79102,Amarillo,35.1821,-101.8009,7890890.0,-28.53,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79103,Amarillo,35.28,-101.7577,8231180.0,-27.4,5.55,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79104,Amarillo,35.2449,-101.8237,10419296.0,-23.97,5.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79105,Amarillo,35.1416,-101.7652,8337542.0,-24.19,7.0,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79106,Amarillo,35.0753,-101.959,10201784.0,-29.17,6.79,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79107,Amarillo,35.2465,-101.9093,10944950.0,-26.43,5.48,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79108,Amarillo,35.3533,-102.0021,7976048.0,-26.17,6.78,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79109,Amarillo,35.3543,-101.6868,8160386.0,-25.25,5.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
79110,Amarillo,35.2963,-101.8671,10942556.0,-23.14,6.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76201,Denton,33.2099,-97.0283,44866290.0,-23.57,6.36,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76202,Denton,33.1825,-97.2035,52044510.0,-21.62,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76203,Denton,33.135,-97.2498,43620780.0,-24.67,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76204,Denton,33.1825,-97.0021,48071730.0,-21.45,4.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76205,Denton,33.0919,-97.2902,50203650.0,-26.14,6.27,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76206,Denton,33.2081,-97.0504,47238240.0,-26.47,5.52,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76207,Denton,33.1922,-97.0169,48822060.0,-24.17,6.21,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76208,Denton,33.1471,-96.9693,60812220.0,-25.25,5.95,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76209,Denton,33.2857,-97.0391,54631920.0,-22.37,6.03,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
76210,Denton,33.2026,-96.9928,51887640.0,-26.43,5.9,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75401,Greenville TX,33.1181,-96.1485,46871580.0,-24.22,6.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75402,Greenville TX,33.1258,-96.0154,58752120.0,-22.81,4.95,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75403,Greenville TX,33.1463,-96.0361,49602630.0,-21.69,5.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75404,Greenville TX,33.2625,-96.1611,55401150.0,-23.95,6.09,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75405,Greenville TX,33.2091,-96.2445,58891980.0,-28.58,6.55,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75406,Greenville TX,33.055,-96.173,47330850.0,-26.9,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75407,Greenville TX,33.2114,-96.043,47293050.0,-29.17,5.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75408,Greenville TX,33.114,-96.1377,49895580.0,-29.4,5.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75409,Greenville TX,33.065,-96.1166,44492070.0,-23.7,6.81,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
75410,Greenville TX,33.3071,-95.9658,43412880.0,-23.48,6.77,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36101,Montgomery,32.3959,-86.2919,8162780.0,-23.54,6.3,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36102,Montgomery,32.2358,-86.2049,10091318.0,-22.24,7.16,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36103,Montgomery,32.4886,-86.4499,8335148.0,-30.28,5.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36104,Montgomery,32.3342,-86.1669,10908356.0,-22.66,7.32,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36105,Montgomery,32.3037,-86.432,10923062.0,-29.19,7.47,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36106,Montgomery,32.4883,-86.3256,8049236.0,-23.39,5.64,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36107,Montgomery,32.3615,-86.2148,8987684.0,-29.51,7.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36108,Montgomery,32.2218,-86.463,9536252.0,-29.61,7.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36109,Montgomery,32.2646,-86.1847,10514030.0,-25.11,5.74,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36110,Montgomery,32.4829,-86.4256,8604986.0,-27.7,6.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36601,Mobile,30.611,-87.8918,9283856.0,-24.54,5.7,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36602,Mobile,30.5864,-88.2037,9541382.0,-23.03,7.48,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36603,Mobile,30.7569,-88.1984,7904228.0,-29.65,6.79,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36604,Mobile,30.7953,-87.919,10588928.0,-28.03,6.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36605,Mobile,30.5644,-88.0322,8156624.0,-23.17,5.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36606,Mobile,30.7494,-88.1855,8183642.0,-23.6,7.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36607,Mobile,30.6156,-87.9536,8724002.0,-28.23,6.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36608,Mobile,30.6756,-88.1351,10584824.0,-27.61,5.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36609,Mobile,30.5489,-88.0187,8579336.0,-23.13,5.72,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
36610,Mobile,30.5534,-88.1658,8631662.0,-21.65,7.15,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31201,Macon,32.9122,-83.5236,7732564.0,-30.17,6.6,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31202,Macon,32.8308,-83.8022,7470736.0,-22.12,7.64,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31203,Macon,32.881,-83.6344,6118504.0,-30.27,7.53,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31204,Macon,32.8412,-83.5994,6506080.0,-29.84,5.78,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31205,Macon,32.8797,-83.7902,7349272.0,-24.97,5.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31206,Macon,32.7735,-83.6513,6081712.0,-26.93,6.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31207,Macon,32.934,-83.7794,7936936.0,-27.09,7.09,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31208,Macon,32.7645,-83.4904,5792668.0,-25.71,6.61,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31209,Macon,32.9827,-83.6256,7929376.0,-24.21,7.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
31210,Macon,32.8647,-83.7167,7871668.0,-26.61,5.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30901,Augusta,33.4576,-81.844,10520186.0,-21.45,6.56,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30902,Augusta,33.4432,-82.0922,11061572.0,-21.46,6.67,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30903,Augusta,33.4799,-81.9335,10364576.0,-22.66,5.36,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30904,Augusta,33.3942,-81.9079,10764716.0,-22.82,6.97,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30905,Augusta,33.393,-81.9894,8597462.0,-23.77,5.47,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30906,Augusta,33.3948,-82.168,10659722.0,-25.22,7.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30907,Augusta,33.418,-81.9768,8105324.0,-27.93,6.85,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30908,Augusta,33.5507,-82.1129,9043430.0,-24.38,5.6,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30909,Augusta,33.5734,-82.1482,7847798.0,-27.37,6.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
30910,Augusta,33.5498,-81.9518,10880654.0,-25.94,5.67,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70801,Baton Rouge,30.5762,-91.2582,15383746.0,-26.72,6.54,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70802,Baton Rouge,30.5067,-91.0399,14652946.0,-28.48,5.79,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70803,Baton Rouge,30.5539,-91.1479,15653098.0,-27.63,6.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70804,Baton Rouge,30.3378,-91.3183,16439752.0,-23.61,6.15,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70805,Baton Rouge,30.5312,-91.2347,12229300.0,-22.96,5.9,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70806,Baton Rouge,30.5972,-91.0817,16218946.0,-27.74,5.72,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70807,Baton Rouge,30.4069,-91.1238,17012386.0,-24.98,6.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70808,Baton Rouge,30.3899,-91.2711,15443776.0,-29.27,7.19,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70809,Baton Rouge,30.5456,-91.3632,16183450.0,-26.66,6.3,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70810,Baton Rouge,30.3322,-91.1683,13097908.0,-27.61,5.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70811,Baton Rouge,30.3089,-91.3416,14119462.0,-22.73,6.84,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70812,Baton Rouge,30.4158,-91.2374,14843998.0,-28.75,5.6,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70813,Baton Rouge,30.3226,-91.3601,13482100.0,-22.49,7.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70814,Baton Rouge,30.5252,-91.3368,13066588.0,-22.43,5.26,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70815,Baton Rouge,30.5757,-91.0282,13733182.0,-25.7,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71101,Shreveport,32.5358,-93.8159,7941506.0,-21.78,6.63,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71102,Shreveport,32.4687,-93.6927,9793778.0,-22.82,5.59,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71103,Shreveport,32.6235,-93.7468,8599172.0,-26.05,6.35,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71104,Shreveport,32.5257,-93.9166,9795488.0,-22.45,6.92,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71105,Shreveport,32.4053,-93.7802,10134752.0,-29.28,5.46,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71106,Shreveport,32.4774,-93.6079,10347134.0,-29.04,6.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71107,Shreveport,32.58,-93.6863,9912110.0,-29.79,6.87,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71108,Shreveport,32.4673,-93.6525,10840298.0,-23.22,5.9,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71109,Shreveport,32.5288,-93.7222,8042396.0,-29.96,6.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
71110,Shreveport,32.6259,-93.6311,9947678.0,-27.54,7.58,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70501,Lafayette,30.3512,-92.1268,11496720.0,-29.61,5.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70502,Lafayette,30.3597,-92.1401,13724976.0,-22.22,7.08,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70503,Lafayette,30.2337,-92.0247,11400816.0,-22.11,5.09,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70504,Lafayette,30.183,-91.9374,13967760.0,-30.14,5.68,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70505,Lafayette,30.3388,-92.1054,10036992.0,-29.58,6.53,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70506,Lafayette,30.0771,-92.1089,12367200.0,-22.01,5.88,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70507,Lafayette,30.3403,-92.1842,11409888.0,-21.27,6.16,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70508,Lafayette,30.295,-92.1503,11313984.0,-26.73,6.78,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70509,Lafayette,30.1123,-92.1867,12369792.0,-30.39,5.19,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70510,Lafayette,30.088,-92.1943,13628640.0,-22.35,5.23,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74101,Tulsa,36.1745,-96.0746,13170466.0,-22.41,7.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74102,Tulsa,36.1187,-95.8542,12620800.0,-21.63,5.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74103,Tulsa,36.0864,-95.8175,16376590.0,-24.69,5.55,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74104,Tulsa,36.166,-96.0692,15172858.0,-26.86,6.69,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74105,Tulsa,36.2434,-95.8459,12175534.0,-21.98,5.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74106,Tulsa,36.0844,-96.0303,16742512.0,-24.43,6.38,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74107,Tulsa,36.2812,-95.9983,14327218.0,-29.29,5.81,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74108,Tulsa,36.2384,-95.9567,15083074.0,-27.61,5.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74109,Tulsa,36.0999,-96.1434,16047730.0,-29.01,5.18,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74110,Tulsa,36.0791,-96.0878,16193368.0,-30.18,6.66,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74111,Tulsa,36.1083,-96.0022,12912076.0,-27.89,6.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74112,Tulsa,36.116,-95.9311,13216402.0,-25.62,6.02,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74113,Tulsa,36.151,-95.9039,14587696.0,-30.15,6.84,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74114,Tulsa,36.2011,-95.9272,16879276.0,-28.45,7.05,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
74115,Tulsa,36.2697,-95.9837,16597396.0,-28.17,5.11,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67201,Wichita,37.5655,-97.2979,12115776.0,-29.26,7.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67202,Wichita,37.5796,-97.2017,13072656.0,-28.66,6.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67203,Wichita,37.8148,-97.3073,12834624.0,-22.98,6.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67204,Wichita,37.5886,-97.4371,10527744.0,-26.07,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67205,Wichita,37.5617,-97.1932,9934176.0,-28.59,5.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67206,Wichita,37.6108,-97.3717,10640928.0,-26.54,6.46,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67207,Wichita,37.7449,-97.4853,11888112.0,-25.64,7.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67208,Wichita,37.5525,-97.2897,13114128.0,-23.65,5.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67209,Wichita,37.652,-97.4215,13959120.0,-21.18,5.3,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
67210,Wichita,37.7183,-97.3327,11679024.0,-26.79,7.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57101,Sioux Falls,43.6647,-96.8655,15755410.0,-26.46,5.52,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57102,Sioux Falls,43.4412,-96.7373,12775312.0,-22.92,6.28,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57103,Sioux Falls,43.5347,-96.7066,16505002.0,-25.38,4.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57104,Sioux Falls,43.5353,-96.6422,16069132.0,-24.65,5.93,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57105,Sioux Falls,43.5328,-96.6177,15283000.0,-27.29,6.57,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57106,Sioux Falls,43.4462,-96.7464,16438186.0,-23.66,5.53,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57107,Sioux Falls,43.5053,-96.735,12968452.0,-25.72,6.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57108,Sioux Falls,43.6601,-96.5606,12812374.0,-24.82,5.73,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57109,Sioux Falls,43.5044,-96.8466,16972714.0,-27.21,6.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
57110,Sioux Falls,43.4048,-96.7543,16382854.0,-28.64,5.69,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58101,Fargo,46.8219,-96.8051,13907280.0,-24.98,6.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58102,Fargo,46.9293,-96.9542,13297728.0,-25.4,5.05,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58103,Fargo,46.8685,-96.96,11442288.0,-29.03,5.73,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58104,Fargo,46.854,-96.8947,11993520.0,-23.18,6.84,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58105,Fargo,46.7526,-96.6571,11729568.0,-23.25,5.87,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58106,Fargo,46.7333,-96.9637,12671760.0,-26.3,4.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58107,Fargo,46.834,-96.6454,11994384.0,-22.95,4.93,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58108,Fargo,46.7681,-96.6802,14123712.0,-27.59,5.47,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
58109,Fargo,46.9197,-96.6369,13756944.0,-29.74,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
