zip_code,metro,lat,lng,supply_demand_ratio,market_balance,data_source,as_of_date,source_url
27404,Greensboro,36.1839,-79.8369,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27405,Greensboro,36.1583,-79.7881,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27406,Greensboro,36.1104,-79.9492,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27407,Greensboro,36.1398,-79.8158,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27408,Greensboro,36.1592,-79.6758,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27409,Greensboro,36.0295,-79.7582,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27410,Greensboro,35.9436,-79.9177,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27411,Greensboro,35.9339,-79.9034,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27412,Greensboro,36.0767,-79.9471,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27413,Greensboro,35.9547,-79.684,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27414,Greensboro,36.1511,-79.8327,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27415,Greensboro,35.9316,-79.8185,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43001,Grand Rapids,42.8743,-85.7216,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43002,Grand Rapids,42.8528,-85.5014,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43003,Grand Rapids,42.8491,-85.781,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43004,Grand Rapids,43.0914,-85.5842,1.05,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43005,Grand Rapids,42.9423,-85.7296,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43006,Grand Rapids,42.9598,-85.5206,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43007,Grand Rapids,43.0938,-85.8338,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43008,Grand Rapids,42.9741,-85.5531,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43009,Grand Rapids,43.0076,-85.5104,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43010,Grand Rapids,43.079,-85.6645,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43011,Grand Rapids,42.848,-85.6731,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43012,Grand Rapids,42.9436,-85.8077,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43013,Grand Rapids,42.9982,-85.7607,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43014,Grand Rapids,42.9773,-85.6825,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
43015,Grand Rapids,43.0342,-85.5218,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48201,Detroit,42.1973,-83.2206,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48202,Detroit,42.4177,-83.0689,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48203,Detroit,42.2453,-82.9203,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48204,Detroit,42.3573,-83.0502,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48205,Detroit,42.3991,-83.0134,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48206,Detroit,42.3306,-83.0813,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48207,Detroit,42.4278,-82.9771,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48208,Detroit,42.302,-83.0174,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48209,Detroit,42.4095,-83.1609,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48210,Detroit,42.3559,-83.1481,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48211,Detroit,42.3471,-82.9015,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48212,Detroit,42.4259,-82.9867,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48213,Detroit,42.2223,-82.9804,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48214,Detroit,42.3393,-83.1273,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48215,Detroit,42.3572,-83.1742,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48216,Detroit,42.1875,-83.005,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48217,Detroit,42.2142,-83.1564,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48218,Detroit,42.235,-82.9388,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48219,Detroit,42.2016,-82.9326,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48220,Detroit,42.216,-82.8858,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48221,Detroit,42.2089,-82.8904,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48222,Detroit,42.3252,-83.0244,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48223,Detroit,42.2834,-83.1586,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48224,Detroit,42.2125,-83.1802,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
48225,Detroit,42.2286,-83.0667,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44101,Cleveland,41.4554,-81.6311,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44102,Cleveland,41.351,-81.8176,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44103,Cleveland,41.5309,-81.673,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44104,Cleveland,41.5694,-81.8496,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44105,Cleveland,41.4309,-81.6931,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44106,Cleveland,41.4878,-81.5888,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44107,Cleveland,41.4322,-81.6131,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44108,Cleveland,41.3693,-81.8196,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44109,Cleveland,41.4538,-81.8648,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44110,Cleveland,41.4196,-81.5907,1.2,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44111,Cleveland,41.4227,-81.7312,1.2,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44112,Cleveland,41.519,-81.8288,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44113,Cleveland,41.6069,-81.5239,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44114,Cleveland,41.6238,-81.8331,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44115,Cleveland,41.3969,-81.6232,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44116,Cleveland,41.64,-81.7835,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44117,Cleveland,41.3571,-81.6929,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44118,Cleveland,41.4846,-81.7242,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44119,Cleveland,41.4413,-81.7524,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
44120,Cleveland,41.3535,-81.5433,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45201,Cincinnati,39.0155,-84.3903,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45202,Cincinnati,39.1867,-84.3378,1.13,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45203,Cincinnati,39.0536,-84.6602,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45204,Cincinnati,39.1058,-84.4079,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45205,Cincinnati,39.1155,-84.5335,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45206,Cincinnati,38.9712,-84.6044,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45207,Cincinnati,39.208,-84.3521,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45208,Cincinnati,39.2018,-84.5587,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45209,Cincinnati,39.2051,-84.6332,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45210,Cincinnati,39.0084,-84.3704,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45211,Cincinnati,39.2116,-84.4967,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45212,Cincinnati,38.9616,-84.5632,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45213,Cincinnati,39.0754,-84.6851,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45214,Cincinnati,39.1589,-84.6154,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45215,Cincinnati,39.165,-84.399,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45216,Cincinnati,39.0157,-84.5888,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45217,Cincinnati,39.1828,-84.5521,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45218,Cincinnati,39.0353,-84.5898,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45219,Cincinnati,39.1363,-84.5017,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
45220,Cincinnati,39.0779,-84.4413,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15201,Pittsburgh,40.4524,-79.9771,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15202,Pittsburgh,40.5581,-79.9257,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15203,Pittsburgh,40.3635,-80.0336,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15204,Pittsburgh,40.3473,-80.0178,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15205,Pittsburgh,40.3558,-79.9812,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15206,Pittsburgh,40.3223,-79.8985,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15207,Pittsburgh,40.3241,-80.0968,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15208,Pittsburgh,40.5668,-80.0882,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15209,Pittsburgh,40.4743,-80.1519,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15210,Pittsburgh,40.4457,-79.9638,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15211,Pittsburgh,40.3792,-79.884,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15212,Pittsburgh,40.5621,-80.0021,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15213,Pittsburgh,40.554,-79.9498,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15214,Pittsburgh,40.3166,-79.9746,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15215,Pittsburgh,40.41,-79.8984,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15216,Pittsburgh,40.4183,-80.127,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15217,Pittsburgh,40.3513,-80.0798,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15218,Pittsburgh,40.297,-80.0886,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15219,Pittsburgh,40.4321,-80.0909,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
15220,Pittsburgh,40.5455,-79.824,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02901,Providence,41.6886,-71.4873,1.03,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02902,Providence,41.925,-71.3528,1.08,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02903,Providence,41.8031,-71.3068,1.15,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02904,Providence,41.9018,-71.2444,1.05,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02905,Providence,41.9237,-71.4427,0.92,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02906,Providence,41.674,-71.479,0.99,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02907,Providence,41.735,-71.3862,1.07,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02908,Providence,41.847,-71.3514,1.11,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02909,Providence,41.8401,-71.4123,0.82,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02910,Providence,41.7101,-71.4958,1.04,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02911,Providence,41.8589,-71.5509,1.0,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02912,Providence,41.7267,-71.4433,0.99,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02913,Providence,41.9216,-71.4887,0.85,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02914,Providence,41.9424,-71.2618,1.08,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
02915,Providence,41.9646,-71.4094,1.01,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06101,Hartford,41.852,-72.6067,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06102,Hartford,41.7674,-72.5334,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06103,Hartford,41.8517,-72.8215,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06104,Hartford,41.7749,-72.6497,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06105,Hartford,41.7886,-72.7471,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06106,Hartford,41.8591,-72.8545,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06107,Hartford,41.8736,-72.7358,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06108,Hartford,41.8232,-72.6952,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06109,Hartford,41.8731,-72.7441,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06110,Hartford,41.8755,-72.7274,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06111,Hartford,41.7231,-72.6872,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06112,Hartford,41.8704,-72.6832,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06113,Hartford,41.7682,-72.5119,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06114,Hartford,41.8081,-72.6731,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
06115,Hartford,41.6548,-72.7291,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13201,Syracuse,43.0458,-76.2187,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13202,Syracuse,43.1113,-76.0913,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13203,Syracuse,43.0189,-76.1631,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13204,Syracuse,43.0695,-76.1434,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13205,Syracuse,43.1546,-75.972,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13206,Syracuse,43.0608,-76.302,1.05,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13207,Syracuse,43.1056,-76.0005,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13208,Syracuse,42.9504,-76.0265,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13209,Syracuse,43.0588,-76.107,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13210,Syracuse,43.0808,-76.0087,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13211,Syracuse,43.1012,-76.2866,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13212,Syracuse,43.0903,-76.2432,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13213,Syracuse,43.0426,-76.1731,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13214,Syracuse,43.0321,-75.9805,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
13215,Syracuse,43.1131,-76.2484,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14601,Rochester,43.2324,-77.5741,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14602,Rochester,43.2999,-77.5609,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14603,Rochester,43.219,-77.6987,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14604,Rochester,43.0244,-77.6337,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14605,Rochester,43.2342,-77.5454,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14606,Rochester,43.0173,-77.7037,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14607,Rochester,43.198,-77.6964,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14608,Rochester,43.0127,-77.6433,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14609,Rochester,43.1293,-77.6597,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14610,Rochester,43.0485,-77.4909,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14611,Rochester,43.016,-77.6971,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14612,Rochester,43.2691,-77.5385,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14613,Rochester,43.1696,-77.5655,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14614,Rochester,43.1531,-77.7712,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14615,Rochester,43.2199,-77.4738,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14201,Buffalo,43.0176,-79.0061,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14202,Buffalo,42.7703,-78.7556,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14203,Buffalo,42.9612,-78.7407,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14204,Buffalo,42.8122,-78.8327,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14205,Buffalo,42.9099,-78.9059,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14206,Buffalo,42.7579,-78.7402,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14207,Buffalo,43.0005,-78.9477,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14208,Buffalo,42.9388,-79.0249,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14209,Buffalo,43.0004,-78.9587,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14210,Buffalo,42.7699,-78.9534,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14211,Buffalo,42.7398,-78.9726,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14212,Buffalo,42.9702,-78.8329,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14213,Buffalo,42.8028,-78.9216,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14214,Buffalo,42.9193,-79.0486,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
14215,Buffalo,42.9497,-78.8541,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99501,Anchorage,61.2239,-149.7788,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99502,Anchorage,61.1348,-149.9297,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99503,Anchorage,61.3439,-149.7859,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99504,Anchorage,61.0994,-150.0187,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99505,Anchorage,61.1344,-149.8803,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99506,Anchorage,61.1651,-149.7952,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99507,Anchorage,61.357,-149.7265,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99508,Anchorage,61.3087,-149.9868,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99509,Anchorage,61.2596,-150.0544,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
99510,Anchorage,61.2513,-149.7347,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96801,Honolulu,21.4344,-157.8729,0.98,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96802,Honolulu,21.1685,-157.912,0.83,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96803,Honolulu,21.2913,-157.7544,1.04,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96804,Honolulu,21.3188,-157.7852,0.87,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96805,Honolulu,21.3697,-157.7216,1.04,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96806,Honolulu,21.3152,-157.7718,1.0,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96807,Honolulu,21.4447,-157.7036,1.04,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96808,Honolulu,21.1859,-157.7462,0.84,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96809,Honolulu,21.2634,-157.9212,0.9,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
96810,Honolulu,21.4019,-157.8454,0.88,Undersupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76101,Fort Worth,32.7547,-97.1585,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76102,Fort Worth,32.6582,-97.2675,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76103,Fort Worth,32.7886,-97.1679,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76104,Fort Worth,32.7475,-97.3862,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76105,Fort Worth,32.9002,-97.2705,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76106,Fort Worth,32.8599,-97.4859,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76107,Fort Worth,32.8788,-97.2149,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76108,Fort Worth,32.7816,-97.2837,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76109,Fort Worth,32.6143,-97.3858,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76110,Fort Worth,32.7352,-97.3326,1.13,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76111,Fort Worth,32.8995,-97.311,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76112,Fort Worth,32.7093,-97.5105,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76113,Fort Worth,32.7693,-97.4406,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76114,Fort Worth,32.8259,-97.2174,1.09,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
76115,Fort Worth,32.8768,-97.1927,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78401,Corpus Christi,27.7965,-97.2803,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78402,Corpus Christi,27.8657,-97.2384,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78403,Corpus Christi,27.8911,-97.5661,1.22,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78404,Corpus Christi,27.8449,-97.4315,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78405,Corpus Christi,27.6976,-97.5432,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78406,Corpus Christi,27.8832,-97.2819,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78407,Corpus Christi,27.8981,-97.3536,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78408,Corpus Christi,27.8209,-97.5554,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
78409,Corpus Christi,27.8942,-97.4693,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
