zip_code,metro,lat,lng,median_household_income,median_wage_growth_yoy_pct,rent_to_income_ratio_pct,pct_cost_burdened_renters,data_source,as_of_date,source_url
27108,Winston-Salem,36.2195,-80.0711,63102.16,3.73,24.9,34.1,US Census ACS / BLS,2023,https://data.census.gov
27109,Winston-Salem,36.0873,-80.3974,54465.4,3.63,28.3,41.31,US Census ACS / BLS,2023,https://data.census.gov
27110,Winston-Salem,36.2393,-80.3048,60136.12,3.85,20.9,36.67,US Census ACS / BLS,2023,https://data.census.gov
27111,Winston-Salem,36.1759,-80.2725,64248.58,3.5,25.8,35.26,US Census ACS / BLS,2023,https://data.census.gov
27112,Winston-Salem,36.0104,-80.1828,55166.32,3.21,38.8,35.41,US Census ACS / BLS,2023,https://data.census.gov
27113,Winston-Salem,35.9638,-80.3199,51309.28,4.2,22.5,44.41,US Census ACS / BLS,2023,https://data.census.gov
27114,Winston-Salem,36.0353,-80.0996,46693.9,3.86,24.4,38.17,US Census ACS / BLS,2023,https://data.census.gov
27115,Winston-Salem,36.1689,-80.3089,51905.26,3.62,29.9,34.68,US Census ACS / BLS,2023,https://data.census.gov
27401,Greensboro,35.9595,-79.8407,63462.52,3.12,25.5,38.33,US Census ACS / BLS,2023,https://data.census.gov
27402,Greensboro,36.0916,-79.887,49574.8,4.01,31.4,44.31,US Census ACS / BLS,2023,https://data.census.gov
27403,Greensboro,36.0934,-79.8383,55522.72,4.28,27.3,43.91,US Census ACS / BLS,2023,https://data.census.gov
27404,Greensboro,36.1839,-79.8369,45612.82,3.97,27.4,36.21,US Census ACS / BLS,2023,https://data.census.gov
27405,Greensboro,36.1583,-79.7881,46622.62,3.32,26.8,41.9,US Census ACS / BLS,2023,https://data.census.gov
27406,Greensboro,36.1104,-79.9492,61737.94,3.56,27.7,32.59,US Census ACS / BLS,2023,https://data.census.gov
27407,Greensboro,36.1398,-79.8158,57277.0,4.32,32.7,44.85,US Census ACS / BLS,2023,https://data.census.gov
27408,Greensboro,36.1592,-79.6758,51713.2,4.43,21.5,44.66,US Census ACS / BLS,2023,https://data.census.gov
27409,Greensboro,36.0295,-79.7582,59918.32,3.6,34.7,38.54,US Census ACS / BLS,2023,https://data.census.gov
27410,Greensboro,35.9436,-79.9177,62565.58,3.71,28.6,40.66,US Census ACS / BLS,2023,https://data.census.gov
27411,Greensboro,35.9339,-79.9034,55283.14,3.63,30.1,32.78,US Census ACS / BLS,2023,https://data.census.gov
27412,Greensboro,36.0767,-79.9471,58989.7,3.6,30.6,34.28,US Census ACS / BLS,2023,https://data.census.gov
27413,Greensboro,35.9547,-79.684,58102.66,3.94,28.7,42.72,US Census ACS / BLS,2023,https://data.census.gov
27414,Greensboro,36.1511,-79.8327,46812.7,4.1,31.7,36.36,US Census ACS / BLS,2023,https://data.census.gov
27415,Greensboro,35.9316,-79.8185,59009.5,4.05,29.2,40.11,US Census ACS / BLS,2023,https://data.census.gov
43001,Grand Rapids,42.8743,-85.7216,51277.47,3.4,21.6,37.51,US Census ACS / BLS,2023,https://data.census.gov
43002,Grand Rapids,42.8528,-85.5014,57431.1,3.73,26.1,40.45,US Census ACS / BLS,2023,https://data.census.gov
43003,Grand Rapids,42.8491,-85.781,72787.26,3.27,21.0,45.4,US Census ACS / BLS,2023,https://data.census.gov
43004,Grand Rapids,43.0914,-85.5842,71983.74,4.11,28.2,43.58,US Census ACS / BLS,2023,https://data.census.gov
43005,Grand Rapids,42.9423,-85.7296,52592.12,4.43,33.5,42.1,US Census ACS / BLS,2023,https://data.census.gov
43006,Grand Rapids,42.9598,-85.5206,54156.75,3.78,29.2,33.61,US Census ACS / BLS,2023,https://data.census.gov
43007,Grand Rapids,43.0938,-85.8338,59549.26,3.7,21.4,35.83,US Census ACS / BLS,2023,https://data.census.gov
43008,Grand Rapids,42.9741,-85.5531,57350.74,4.03,24.6,33.66,US Census ACS / BLS,2023,https://data.census.gov
43009,Grand Rapids,43.0076,-85.5104,72501.56,3.65,20.8,40.64,US Census ACS / BLS,2023,https://data.census.gov
43010,Grand Rapids,43.079,-85.6645,64408.33,4.3,18.9,32.8,US Census ACS / BLS,2023,https://data.census.gov
43011,Grand Rapids,42.848,-85.6731,56127.61,4.31,23.8,42.41,US Census ACS / BLS,2023,https://data.census.gov
43012,Grand Rapids,42.9436,-85.8077,71028.44,4.25,21.0,44.53,US Census ACS / BLS,2023,https://data.census.gov
43013,Grand Rapids,42.9982,-85.7607,58056.06,4.09,29.2,31.98,US Census ACS / BLS,2023,https://data.census.gov
43014,Grand Rapids,42.9773,-85.6825,56944.52,4.18,28.1,41.38,US Census ACS / BLS,2023,https://data.census.gov
43015,Grand Rapids,43.0342,-85.5218,65876.98,3.29,31.7,32.06,US Census ACS / BLS,2023,https://data.census.gov
48201,Detroit,42.1973,-83.2206,48046.34,3.61,28.2,34.82,US Census ACS / BLS,2023,https://data.census.gov
48202,Detroit,42.4177,-83.0689,43480.53,3.42,24.1,36.58,US Census ACS / BLS,2023,https://data.census.gov
48203,Detroit,42.2453,-82.9203,44790.93,3.2,30.4,33.97,US Census ACS / BLS,2023,https://data.census.gov
48204,Detroit,42.3573,-83.0502,55607.34,3.24,30.3,33.32,US Census ACS / BLS,2023,https://data.census.gov
48205,Detroit,42.3991,-83.0134,56474.08,3.28,27.3,38.31,US Census ACS / BLS,2023,https://data.census.gov
48206,Detroit,42.3306,-83.0813,48038.85,3.91,22.6,33.7,US Census ACS / BLS,2023,https://data.census.gov
48207,Detroit,42.4278,-82.9771,45708.21,3.99,25.2,35.38,US Census ACS / BLS,2023,https://data.census.gov
48208,Detroit,42.302,-83.0174,61109.15,3.82,22.5,43.79,US Census ACS / BLS,2023,https://data.census.gov
48209,Detroit,42.4095,-83.1609,55831.98,3.7,28.1,44.11,US Census ACS / BLS,2023,https://data.census.gov
48210,Detroit,42.3559,-83.1481,42793.5,3.29,32.2,34.72,US Census ACS / BLS,2023,https://data.census.gov
48211,Detroit,42.3471,-82.9015,60073.94,3.84,27.5,41.37,US Census ACS / BLS,2023,https://data.census.gov
48212,Detroit,42.4259,-82.9867,59499.23,4.37,33.4,43.15,US Census ACS / BLS,2023,https://data.census.gov
48213,Detroit,42.2223,-82.9804,49669.36,4.48,24.7,36.74,US Census ACS / BLS,2023,https://data.census.gov
48214,Detroit,42.3393,-83.1273,57149.87,4.09,24.2,33.99,US Census ACS / BLS,2023,https://data.census.gov
48215,Detroit,42.3572,-83.1742,53634.26,3.24,22.5,33.47,US Census ACS / BLS,2023,https://data.census.gov
48216,Detroit,42.1875,-83.005,51597.52,3.42,23.8,36.59,US Census ACS / BLS,2023,https://data.census.gov
48217,Detroit,42.2142,-83.1564,49890.26,4.0,27.1,41.92,US Census ACS / BLS,2023,https://data.census.gov
48218,Detroit,42.235,-82.9388,50897.39,3.36,30.2,39.23,US Census ACS / BLS,2023,https://data.census.gov
48219,Detroit,42.2016,-82.9326,56094.06,3.21,36.4,45.39,US Census ACS / BLS,2023,https://data.census.gov
48220,Detroit,42.216,-82.8858,49371.71,3.76,25.0,32.53,US Census ACS / BLS,2023,https://data.census.gov
48221,Detroit,42.2089,-82.8904,48128.7,3.27,24.9,40.12,US Census ACS / BLS,2023,https://data.census.gov
48222,Detroit,42.3252,-83.0244,50481.81,3.15,27.7,35.31,US Census ACS / BLS,2023,https://data.census.gov
48223,Detroit,42.2834,-83.1586,58104.59,4.17,28.3,42.18,US Census ACS / BLS,2023,https://data.census.gov
48224,Detroit,42.2125,-83.1802,45895.41,4.34,22.7,36.04,US Census ACS / BLS,2023,https://data.census.gov
48225,Detroit,42.2286,-83.0667,53690.42,3.92,22.3,39.71,US Census ACS / BLS,2023,https://data.census.gov
44101,Cleveland,41.4554,-81.6311,43003.17,4.42,28.8,37.72,US Census ACS / BLS,2023,https://data.census.gov
44102,Cleveland,41.351,-81.8176,51239.97,3.28,31.7,41.79,US Census ACS / BLS,2023,https://data.census.gov
44103,Cleveland,41.5309,-81.673,47868.5,4.06,29.7,32.56,US Census ACS / BLS,2023,https://data.census.gov
44104,Cleveland,41.5694,-81.8496,60032.75,3.13,25.2,44.13,US Census ACS / BLS,2023,https://data.census.gov
44105,Cleveland,41.4309,-81.6931,50727.04,4.23,32.6,34.75,US Census ACS / BLS,2023,https://data.census.gov
44106,Cleveland,41.4878,-81.5888,53712.88,3.77,21.3,42.94,US Census ACS / BLS,2023,https://data.census.gov
44107,Cleveland,41.4322,-81.6131,60620.56,4.02,30.1,39.1,US Census ACS / BLS,2023,https://data.census.gov
44108,Cleveland,41.3693,-81.8196,58080.26,3.2,24.4,35.15,US Census ACS / BLS,2023,https://data.census.gov
44109,Cleveland,41.4538,-81.8648,47509.07,3.85,27.0,32.44,US Census ACS / BLS,2023,https://data.census.gov
44110,Cleveland,41.4196,-81.5907,50826.26,3.9,28.3,44.1,US Census ACS / BLS,2023,https://data.census.gov
44111,Cleveland,41.4227,-81.7312,55485.66,3.13,20.2,43.18,US Census ACS / BLS,2023,https://data.census.gov
44112,Cleveland,41.519,-81.8288,49759.22,3.15,26.2,40.62,US Census ACS / BLS,2023,https://data.census.gov
44113,Cleveland,41.6069,-81.5239,43064.94,3.12,35.6,40.02,US Census ACS / BLS,2023,https://data.census.gov
44114,Cleveland,41.6238,-81.8331,49017.9,3.14,25.8,40.31,US Census ACS / BLS,2023,https://data.census.gov
44115,Cleveland,41.3969,-81.6232,55028.9,4.22,36.4,32.8,US Census ACS / BLS,2023,https://data.census.gov
44116,Cleveland,41.64,-81.7835,56328.06,3.19,22.8,44.47,US Census ACS / BLS,2023,https://data.census.gov
44117,Cleveland,41.3571,-81.6929,45161.58,3.94,26.8,32.22,US Census ACS / BLS,2023,https://data.census.gov
44118,Cleveland,41.4846,-81.7242,57533.63,4.27,25.6,37.03,US Census ACS / BLS,2023,https://data.census.gov
44119,Cleveland,41.4413,-81.7524,51185.68,4.35,25.5,39.27,US Census ACS / BLS,2023,https://data.census.gov
44120,Cleveland,41.3535,-81.5433,48643.5,3.97,26.3,36.0,US Census ACS / BLS,2023,https://data.census.gov
45201,Cincinnati,39.0155,-84.3903,68704.93,4.19,24.2,43.75,US Census ACS / BLS,2023,https://data.census.gov
45202,Cincinnati,39.1867,-84.3378,54321.92,4.36,25.4,33.91,US Census ACS / BLS,2023,https://data.census.gov
45203,Cincinnati,39.0536,-84.6602,71724.82,4.06,26.5,32.03,US Census ACS / BLS,2023,https://data.census.gov
45204,Cincinnati,39.1058,-84.4079,67218.42,3.68,20.9,39.04,US Census ACS / BLS,2023,https://data.census.gov
45205,Cincinnati,39.1155,-84.5335,68323.26,3.48,19.2,40.51,US Census ACS / BLS,2023,https://data.census.gov
45206,Cincinnati,38.9712,-84.6044,71215.93,3.85,22.9,32.04,US Census ACS / BLS,2023,https://data.census.gov
45207,Cincinnati,39.208,-84.3521,69443.72,3.5,22.9,37.0,US Census ACS / BLS,2023,https://data.census.gov
45208,Cincinnati,39.2018,-84.5587,65627.0,4.15,21.2,33.4,US Census ACS / BLS,2023,https://data.census.gov
45209,Cincinnati,39.2051,-84.6332,60973.28,3.38,21.7,42.15,US Census ACS / BLS,2023,https://data.census.gov
45210,Cincinnati,39.0084,-84.3704,65981.89,3.44,25.6,42.36,US Census ACS / BLS,2023,https://data.census.gov
45211,Cincinnati,39.2116,-84.4967,57551.62,3.84,26.3,41.13,US Census ACS / BLS,2023,https://data.census.gov
45212,Cincinnati,38.9616,-84.5632,57618.58,4.2,34.5,34.74,US Census ACS / BLS,2023,https://data.census.gov
45213,Cincinnati,39.0754,-84.6851,58756.9,3.24,19.4,32.89,US Census ACS / BLS,2023,https://data.census.gov
45214,Cincinnati,39.1589,-84.6154,61843.76,4.07,24.2,41.0,US Census ACS / BLS,2023,https://data.census.gov
45215,Cincinnati,39.165,-84.399,67720.62,4.31,31.3,36.02,US Census ACS / BLS,2023,https://data.census.gov
45216,Cincinnati,39.0157,-84.5888,63100.38,3.9,18.1,38.92,US Census ACS / BLS,2023,https://data.census.gov
45217,Cincinnati,39.1828,-84.5521,52871.12,3.2,21.7,31.86,US Census ACS / BLS,2023,https://data.census.gov
45218,Cincinnati,39.0353,-84.5898,59114.02,3.87,27.1,32.92,US Census ACS / BLS,2023,https://data.census.gov
45219,Cincinnati,39.1363,-84.5017,66015.37,4.13,21.7,38.98,US Census ACS / BLS,2023,https://data.census.gov
45220,Cincinnati,39.0779,-84.4413,54676.81,3.41,26.2,40.36,US Census ACS / BLS,2023,https://data.census.gov
15201,Pittsburgh,40.4524,-79.9771,55029.46,4.19,34.6,43.27,US Census ACS / BLS,2023,https://data.census.gov
15202,Pittsburgh,40.5581,-79.9257,71523.94,3.22,25.2,39.48,US Census ACS / BLS,2023,https://data.census.gov
15203,Pittsburgh,40.3635,-80.0336,62029.02,4.33,24.8,45.34,US Census ACS / BLS,2023,https://data.census.gov
15204,Pittsburgh,40.3473,-80.0178,55565.14,4.0,28.5,44.75,US Census ACS / BLS,2023,https://data.census.gov
15205,Pittsburgh,40.3558,-79.9812,59674.26,3.22,22.2,31.98,US Census ACS / BLS,2023,https://data.census.gov
15206,Pittsburgh,40.3223,-79.8985,66618.01,3.95,26.4,44.79,US Census ACS / BLS,2023,https://data.census.gov
15207,Pittsburgh,40.3241,-80.0968,69191.5,4.23,24.2,32.5,US Census ACS / BLS,2023,https://data.census.gov
15208,Pittsburgh,40.5668,-80.0882,61482.18,3.63,36.8,35.14,US Census ACS / BLS,2023,https://data.census.gov
15209,Pittsburgh,40.4743,-80.1519,61375.04,3.49,31.1,39.32,US Census ACS / BLS,2023,https://data.census.gov
15210,Pittsburgh,40.4457,-79.9638,56009.31,3.14,27.4,38.57,US Census ACS / BLS,2023,https://data.census.gov
15211,Pittsburgh,40.3792,-79.884,65937.25,4.07,26.6,42.07,US Census ACS / BLS,2023,https://data.census.gov
15212,Pittsburgh,40.5621,-80.0021,69870.03,3.65,31.7,39.01,US Census ACS / BLS,2023,https://data.census.gov
15213,Pittsburgh,40.554,-79.9498,69644.6,4.21,23.3,34.2,US Census ACS / BLS,2023,https://data.census.gov
15214,Pittsburgh,40.3166,-79.9746,56640.97,4.06,32.0,31.7,US Census ACS / BLS,2023,https://data.census.gov
15215,Pittsburgh,40.41,-79.8984,72358.71,3.71,23.2,41.17,US Census ACS / BLS,2023,https://data.census.gov
15216,Pittsburgh,40.4183,-80.127,69079.9,3.18,24.3,35.01,US Census ACS / BLS,2023,https://data.census.gov
15217,Pittsburgh,40.3513,-80.0798,52373.38,4.36,29.1,43.78,US Census ACS / BLS,2023,https://data.census.gov
15218,Pittsburgh,40.297,-80.0886,67615.71,3.99,23.8,44.65,US Census ACS / BLS,2023,https://data.census.gov
15219,Pittsburgh,40.4321,-80.0909,71780.62,4.0,33.7,40.55,US Census ACS / BLS,2023,https://data.census.gov
15220,Pittsburgh,40.5455,-79.824,51978.32,3.79,28.0,40.53,US Census ACS / BLS,2023,https://data.census.gov
02901,Providence,41.6886,-71.4873,69182.5,3.37,32.8,40.02,US Census ACS / BLS,2023,https://data.census.gov
02902,Providence,41.925,-71.3528,77585.76,3.96,38.3,43.07,US Census ACS / BLS,2023,https://data.census.gov
02903,Providence,41.8031,-71.3068,84260.16,3.65,28.2,39.94,US Census ACS / BLS,2023,https://data.census.gov
02904,Providence,41.9018,-71.2444,62777.66,3.37,33.8,32.31,US Census ACS / BLS,2023,https://data.census.gov
02905,Providence,41.9237,-71.4427,78731.42,3.62,31.3,34.15,US Census ACS / BLS,2023,https://data.census.gov
02906,Providence,41.674,-71.479,71313.12,4.33,33.7,36.11,US Census ACS / BLS,2023,https://data.census.gov
02907,Providence,41.735,-71.3862,60276.38,3.93,23.5,33.64,US Census ACS / BLS,2023,https://data.census.gov
02908,Providence,41.847,-71.3514,73967.33,3.84,30.1,37.3,US Census ACS / BLS,2023,https://data.census.gov
02909,Providence,41.8401,-71.4123,60667.78,3.22,25.2,33.43,US Census ACS / BLS,2023,https://data.census.gov
02910,Providence,41.7101,-71.4958,81999.94,3.24,37.5,40.11,US Census ACS / BLS,2023,https://data.census.gov
02911,Providence,41.8589,-71.5509,75418.85,3.21,33.1,32.38,US Census ACS / BLS,2023,https://data.census.gov
02912,Providence,41.7267,-71.4433,73192.32,4.33,26.0,40.88,US Census ACS / BLS,2023,https://data.census.gov
02913,Providence,41.9216,-71.4887,72463.97,3.92,27.3,43.15,US Census ACS / BLS,2023,https://data.census.gov
02914,Providence,41.9424,-71.2618,65901.02,3.58,28.6,41.62,US Census ACS / BLS,2023,https://data.census.gov
02915,Providence,41.9646,-71.4094,74905.63,3.62,32.3,33.73,US Census ACS / BLS,2023,https://data.census.gov
06101,Hartford,41.852,-72.6067,60087.17,3.12,25.7,31.97,US Census ACS / BLS,2023,https://data.census.gov
06102,Hartford,41.7674,-72.5334,62523.65,3.72,24.6,39.44,US Census ACS / BLS,2023,https://data.census.gov
06103,Hartford,41.8517,-72.8215,60478.56,4.39,30.6,37.25,US Census ACS / BLS,2023,https://data.census.gov
06104,Hartford,41.7749,-72.6497,63060.19,3.23,20.8,44.64,US Census ACS / BLS,2023,https://data.census.gov
06105,Hartford,41.7886,-72.7471,78676.99,4.2,26.3,33.34,US Census ACS / BLS,2023,https://data.census.gov
06106,Hartford,41.8591,-72.8545,62728.42,4.08,31.9,38.33,US Census ACS / BLS,2023,https://data.census.gov
06107,Hartford,41.8736,-72.7358,75919.1,3.72,23.2,35.81,US Census ACS / BLS,2023,https://data.census.gov
06108,Hartford,41.8232,-72.6952,61893.79,3.74,28.1,35.2,US Census ACS / BLS,2023,https://data.census.gov
06109,Hartford,41.8731,-72.7441,82953.79,3.63,35.1,42.37,US Census ACS / BLS,2023,https://data.census.gov
06110,Hartford,41.8755,-72.7274,59978.3,4.31,28.1,34.29,US Census ACS / BLS,2023,https://data.census.gov
06111,Hartford,41.7231,-72.6872,63459.36,3.93,27.8,36.69,US Census ACS / BLS,2023,https://data.census.gov
06112,Hartford,41.8704,-72.6832,59485.82,3.94,22.1,35.36,US Census ACS / BLS,2023,https://data.census.gov
06113,Hartford,41.7682,-72.5119,62220.38,3.24,21.6,40.11,US Census ACS / BLS,2023,https://data.census.gov
06114,Hartford,41.8081,-72.6731,81372.67,3.36,27.9,44.3,US Census ACS / BLS,2023,https://data.census.gov
06115,Hartford,41.6548,-72.7291,61603.49,3.53,20.4,34.46,US Census ACS / BLS,2023,https://data.census.gov
13201,Syracuse,43.0458,-76.2187,52483.42,4.26,27.1,44.28,US Census ACS / BLS,2023,https://data.census.gov
13202,Syracuse,43.1113,-76.0913,61060.78,3.32,32.4,33.78,US Census ACS / BLS,2023,https://data.census.gov
13203,Syracuse,43.0189,-76.1631,58748.14,3.33,31.9,43.78,US Census ACS / BLS,2023,https://data.census.gov
13204,Syracuse,43.0695,-76.1434,48466.0,3.53,30.8,40.7,US Census ACS / BLS,2023,https://data.census.gov
13205,Syracuse,43.1546,-75.972,58457.08,3.44,20.6,38.53,US Census ACS / BLS,2023,https://data.census.gov
13206,Syracuse,43.0608,-76.302,53479.36,3.36,28.9,43.0,US Census ACS / BLS,2023,https://data.census.gov
13207,Syracuse,43.1056,-76.0005,51586.48,3.48,29.2,40.07,US Census ACS / BLS,2023,https://data.census.gov
13208,Syracuse,42.9504,-76.0265,45632.62,4.43,24.6,41.53,US Census ACS / BLS,2023,https://data.census.gov
13209,Syracuse,43.0588,-76.107,62890.3,3.32,30.3,37.66,US Census ACS / BLS,2023,https://data.census.gov
13210,Syracuse,43.0808,-76.0087,53651.62,4.26,23.0,37.34,US Census ACS / BLS,2023,https://data.census.gov
13211,Syracuse,43.1012,-76.2866,54922.78,4.3,30.1,33.48,US Census ACS / BLS,2023,https://data.census.gov
13212,Syracuse,43.0903,-76.2432,58950.1,4.33,30.9,38.88,US Census ACS / BLS,2023,https://data.census.gov
13213,Syracuse,43.0426,-76.1731,47260.18,3.14,24.3,38.55,US Census ACS / BLS,2023,https://data.census.gov
13214,Syracuse,43.0321,-75.9805,55661.32,3.2,34.8,37.92,US Census ACS / BLS,2023,https://data.census.gov
13215,Syracuse,43.1131,-76.2484,64016.92,4.23,25.3,40.06,US Census ACS / BLS,2023,https://data.census.gov
14601,Rochester,43.2324,-77.5741,54805.96,4.07,26.6,36.94,US Census ACS / BLS,2023,https://data.census.gov
14602,Rochester,43.2999,-77.5609,58985.74,4.4,29.9,39.41,US Census ACS / BLS,2023,https://data.census.gov
14603,Rochester,43.219,-77.6987,53774.38,4.19,28.5,34.64,US Census ACS / BLS,2023,https://data.census.gov
14604,Rochester,43.0244,-77.6337,51653.8,4.35,28.3,42.31,US Census ACS / BLS,2023,https://data.census.gov
14605,Rochester,43.2342,-77.5454,51214.24,3.95,37.8,37.74,US Census ACS / BLS,2023,https://data.census.gov
14606,Rochester,43.0173,-77.7037,54267.4,3.84,24.3,34.34,US Census ACS / BLS,2023,https://data.census.gov
14607,Rochester,43.198,-77.6964,45921.7,3.48,23.2,31.74,US Census ACS / BLS,2023,https://data.census.gov
14608,Rochester,43.0127,-77.6433,45256.42,3.84,21.5,40.95,US Census ACS / BLS,2023,https://data.census.gov
14609,Rochester,43.1293,-77.6597,55368.28,4.46,27.1,38.48,US Census ACS / BLS,2023,https://data.census.gov
14610,Rochester,43.0485,-77.4909,51531.04,3.72,32.3,41.62,US Census ACS / BLS,2023,https://data.census.gov
14611,Rochester,43.016,-77.6971,57393.82,3.81,31.9,43.07,US Census ACS / BLS,2023,https://data.census.gov
14612,Rochester,43.2691,-77.5385,53362.54,3.19,33.4,43.43,US Census ACS / BLS,2023,https://data.census.gov
14613,Rochester,43.1696,-77.5655,54772.3,4.31,29.2,44.45,US Census ACS / BLS,2023,https://data.census.gov
14614,Rochester,43.1531,-77.7712,58413.52,3.14,37.6,38.94,US Census ACS / BLS,2023,https://data.census.gov
14615,Rochester,43.2199,-77.4738,51040.0,3.8,24.9,37.6,US Census ACS / BLS,2023,https://data.census.gov
14201,Buffalo,43.0176,-79.0061,64022.86,3.32,38.6,44.07,US Census ACS / BLS,2023,https://data.census.gov
14202,Buffalo,42.7703,-78.7556,51202.36,3.34,28.2,33.38,US Census ACS / BLS,2023,https://data.census.gov
14203,Buffalo,42.9612,-78.7407,48024.46,4.38,32.1,44.58,US Census ACS / BLS,2023,https://data.census.gov
14204,Buffalo,42.8122,-78.8327,56498.86,4.3,33.7,35.0,US Census ACS / BLS,2023,https://data.census.gov
14205,Buffalo,42.9099,-78.9059,62096.32,3.58,28.8,34.5,US Census ACS / BLS,2023,https://data.census.gov
14206,Buffalo,42.7579,-78.7402,57498.76,3.58,26.1,32.23,US Census ACS / BLS,2023,https://data.census.gov
14207,Buffalo,43.0005,-78.9477,54738.64,3.76,34.6,41.46,US Census ACS / BLS,2023,https://data.census.gov
14208,Buffalo,42.9388,-79.0249,47380.96,3.62,32.2,35.36,US Census ACS / BLS,2023,https://data.census.gov
14209,Buffalo,43.0004,-78.9587,50899.42,4.1,27.9,43.66,US Census ACS / BLS,2023,https://data.census.gov
14210,Buffalo,42.7699,-78.9534,57344.32,3.29,22.4,37.53,US Census ACS / BLS,2023,https://data.census.gov
14211,Buffalo,42.7398,-78.9726,55940.5,3.49,20.4,39.78,US Census ACS / BLS,2023,https://data.census.gov
14212,Buffalo,42.9702,-78.8329,50903.38,3.94,28.0,40.61,US Census ACS / BLS,2023,https://data.census.gov
14213,Buffalo,42.8028,-78.9216,54013.96,4.18,36.4,42.31,US Census ACS / BLS,2023,https://data.census.gov
14214,Buffalo,42.9193,-79.0486,53819.92,3.48,27.8,37.92,US Census ACS / BLS,2023,https://data.census.gov
14215,Buffalo,42.9497,-78.8541,61320.16,3.87,25.4,39.62,US Census ACS / BLS,2023,https://data.census.gov
99501,Anchorage,61.2239,-149.7788,78067.94,3.18,23.0,34.46,US Census ACS / BLS,2023,https://data.census.gov
99502,Anchorage,61.1348,-149.9297,72042.9,4.27,25.6,38.38,US Census ACS / BLS,2023,https://data.census.gov
99503,Anchorage,61.3439,-149.7859,78363.14,4.23,29.5,35.31,US Census ACS / BLS,2023,https://data.census.gov
99504,Anchorage,61.0994,-150.0187,72432.57,3.84,25.0,33.07,US Census ACS / BLS,2023,https://data.census.gov
99505,Anchorage,61.1344,-149.8803,83809.58,4.32,31.2,44.34,US Census ACS / BLS,2023,https://data.census.gov
99506,Anchorage,61.1651,-149.7952,93359.3,3.2,26.5,32.28,US Census ACS / BLS,2023,https://data.census.gov
99507,Anchorage,61.357,-149.7265,88340.9,3.99,26.0,40.46,US Census ACS / BLS,2023,https://data.census.gov
99508,Anchorage,61.3087,-149.9868,74463.54,3.9,29.6,39.89,US Census ACS / BLS,2023,https://data.census.gov
99509,Anchorage,61.2596,-150.0544,83157.18,3.97,27.1,41.22,US Census ACS / BLS,2023,https://data.census.gov
99510,Anchorage,61.2513,-149.7347,85822.84,3.79,27.5,36.7,US Census ACS / BLS,2023,https://data.census.gov
96801,Honolulu,21.4344,-157.8729,95862.59,3.16,41.0,44.29,US Census ACS / BLS,2023,https://data.census.gov
96802,Honolulu,21.1685,-157.912,68677.62,3.36,42.2,42.39,US Census ACS / BLS,2023,https://data.census.gov
96803,Honolulu,21.2913,-157.7544,75983.82,3.99,38.6,43.21,US Census ACS / BLS,2023,https://data.census.gov
96804,Honolulu,21.3188,-157.7852,87225.04,3.54,43.9,40.92,US Census ACS / BLS,2023,https://data.census.gov
96805,Honolulu,21.3697,-157.7216,85362.33,3.13,41.7,36.13,US Census ACS / BLS,2023,https://data.census.gov
96806,Honolulu,21.3152,-157.7718,90513.57,3.83,41.0,37.05,US Census ACS / BLS,2023,https://data.census.gov
96807,Honolulu,21.4447,-157.7036,70481.3,3.39,39.2,42.07,US Census ACS / BLS,2023,https://data.census.gov
96808,Honolulu,21.1859,-157.7462,93341.58,4.12,33.6,40.73,US Census ACS / BLS,2023,https://data.census.gov
96809,Honolulu,21.2634,-157.9212,91402.12,3.24,52.4,42.34,US Census ACS / BLS,2023,https://data.census.gov
96810,Honolulu,21.4019,-157.8454,73513.0,4.41,45.2,32.91,US Census ACS / BLS,2023,https://data.census.gov
76101,Fort Worth,32.7547,-97.1585,65716.43,4.38,25.8,36.25,US Census ACS / BLS,2023,https://data.census.gov
76102,Fort Worth,32.6582,-97.2675,59236.98,4.03,25.6,40.47,US Census ACS / BLS,2023,https://data.census.gov
76103,Fort Worth,32.7886,-97.1679,51649.73,3.45,20.4,38.51,US Census ACS / BLS,2023,https://data.census.gov
76104,Fort Worth,32.7475,-97.3862,55391.36,4.02,24.9,35.71,US Census ACS / BLS,2023,https://data.census.gov
76105,Fort Worth,32.9002,-97.2705,58879.77,3.36,26.0,35.83,US Census ACS / BLS,2023,https://data.census.gov
76106,Fort Worth,32.8599,-97.4859,51559.3,4.25,29.8,39.28,US Census ACS / BLS,2023,https://data.census.gov
76107,Fort Worth,32.8788,-97.2149,54322.0,4.13,25.2,41.43,US Census ACS / BLS,2023,https://data.census.gov
76108,Fort Worth,32.7816,-97.2837,60001.13,3.17,27.5,42.37,US Census ACS / BLS,2023,https://data.census.gov
76109,Fort Worth,32.6143,-97.3858,60193.3,3.35,19.5,39.08,US Census ACS / BLS,2023,https://data.census.gov
76110,Fort Worth,32.7352,-97.3326,59822.53,4.23,25.1,36.67,US Census ACS / BLS,2023,https://data.census.gov
76111,Fort Worth,32.8995,-97.311,52346.06,3.33,18.7,31.83,US Census ACS / BLS,2023,https://data.census.gov
76112,Fort Worth,32.7093,-97.5105,70461.85,3.49,21.3,39.92,US Census ACS / BLS,2023,https://data.census.gov
76113,Fort Worth,32.7693,-97.4406,62451.84,4.4,21.6,40.8,US Census ACS / BLS,2023,https://data.census.gov
76114,Fort Worth,32.8259,-97.2174,62257.41,3.76,19.9,34.6,US Census ACS / BLS,2023,https://data.census.gov
