zip_code,metro,lat,lng,effective_rent_per_unit,effective_rent_per_sf,studio_rent,one_br_rent,two_br_rent,three_br_rent,data_source,as_of_date,source_url
27111,Winston-Salem,36.1759,-80.2725,1170.33,1.41,915.0,1119.0,1407.0,2059.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27112,Winston-Salem,36.0104,-80.1828,1352.53,1.79,946.0,1365.0,1367.0,1608.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27113,Winston-Salem,35.9638,-80.3199,1168.72,1.69,1054.0,1310.0,1736.0,1871.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27114,Winston-Salem,36.0353,-80.0996,1259.31,1.28,946.0,1015.0,1353.0,1609.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27115,Winston-Salem,36.1689,-80.3089,1180.7,1.86,903.0,1310.0,1579.0,2104.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27401,Greensboro,35.9595,-79.8407,1231.89,1.24,1073.0,1023.0,1724.0,1527.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27402,Greensboro,36.0916,-79.887,1245.53,1.34,846.0,987.0,1427.0,1801.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27403,Greensboro,36.0934,-79.8383,1418.98,1.34,1019.0,1132.0,1548.0,2154.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27404,Greensboro,36.1839,-79.8369,1420.45,1.1,896.0,1217.0,1609.0,1783.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27405,Greensboro,36.1583,-79.7881,1461.92,1.29,889.0,1172.0,1377.0,1983.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27406,Greensboro,36.1104,-79.9492,1050.71,1.17,778.0,1014.0,1396.0,2156.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27407,Greensboro,36.1398,-79.8158,1464.92,1.38,879.0,1108.0,1466.0,2163.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27408,Greensboro,36.1592,-79.6758,1467.91,1.27,1084.0,1143.0,1360.0,1903.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27409,Greensboro,36.0295,-79.7582,1352.02,1.32,819.0,1273.0,1780.0,1573.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27410,Greensboro,35.9436,-79.9177,1309.03,1.87,1009.0,1318.0,1631.0,1829.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27411,Greensboro,35.9339,-79.9034,1502.15,1.83,961.0,1363.0,1412.0,1998.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27412,Greensboro,36.0767,-79.9471,1383.17,1.21,921.0,1253.0,1283.0,1599.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27413,Greensboro,35.9547,-79.684,1341.89,1.27,864.0,1099.0,1370.0,1839.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27414,Greensboro,36.1511,-79.8327,1118.86,1.96,1044.0,1112.0,1663.0,1889.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
27415,Greensboro,35.9316,-79.8185,1069.74,1.97,1050.0,1148.0,1581.0,1573.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43001,Grand Rapids,42.8743,-85.7216,1360.82,1.33,926.0,1251.0,1250.0,1565.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43002,Grand Rapids,42.8528,-85.5014,1429.71,1.44,1029.0,1264.0,1284.0,1788.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43003,Grand Rapids,42.8491,-85.781,1451.37,1.17,860.0,1176.0,1591.0,1832.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43004,Grand Rapids,43.0914,-85.5842,1053.33,1.37,820.0,1162.0,1351.0,1793.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43005,Grand Rapids,42.9423,-85.7296,1270.74,1.53,791.0,1078.0,1519.0,2003.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43006,Grand Rapids,42.9598,-85.5206,1075.59,1.24,959.0,1226.0,1670.0,1721.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43007,Grand Rapids,43.0938,-85.8338,1118.63,1.44,757.0,1255.0,1274.0,1680.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43008,Grand Rapids,42.9741,-85.5531,1313.04,1.29,760.0,1096.0,1593.0,1964.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43009,Grand Rapids,43.0076,-85.5104,1505.65,1.49,983.0,1231.0,1450.0,1821.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43010,Grand Rapids,43.079,-85.6645,1097.25,1.16,887.0,1321.0,1688.0,2175.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43011,Grand Rapids,42.848,-85.6731,1096.37,1.8,938.0,1300.0,1544.0,1867.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43012,Grand Rapids,42.9436,-85.8077,1232.08,1.14,938.0,1139.0,1334.0,1948.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43013,Grand Rapids,42.9982,-85.7607,1254.93,1.24,990.0,1199.0,1303.0,1991.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43014,Grand Rapids,42.9773,-85.6825,1181.25,1.32,805.0,1173.0,1683.0,1765.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
43015,Grand Rapids,43.0342,-85.5218,1153.37,1.09,948.0,1308.0,1627.0,2134.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48201,Detroit,42.1973,-83.2206,1053.62,1.47,755.0,990.0,1411.0,1932.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48202,Detroit,42.4177,-83.0689,1015.52,1.57,783.0,940.0,1494.0,1637.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48203,Detroit,42.2453,-82.9203,1310.33,1.25,887.0,945.0,1490.0,1437.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48204,Detroit,42.3573,-83.0502,1315.43,1.25,725.0,1201.0,1202.0,1668.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48205,Detroit,42.3991,-83.0134,1005.58,1.5,984.0,1207.0,1472.0,1519.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48206,Detroit,42.3306,-83.0813,1116.96,1.45,751.0,1157.0,1549.0,1925.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48207,Detroit,42.4278,-82.9771,1277.19,1.25,927.0,937.0,1259.0,1563.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48208,Detroit,42.302,-83.0174,1218.74,1.41,867.0,916.0,1191.0,1461.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48209,Detroit,42.4095,-83.1609,1207.57,1.16,991.0,1008.0,1443.0,1427.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48210,Detroit,42.3559,-83.1481,1177.66,1.18,910.0,1105.0,1389.0,1710.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48211,Detroit,42.3471,-82.9015,1038.41,1.57,898.0,1096.0,1452.0,1717.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48212,Detroit,42.4259,-82.9867,1222.27,1.7,843.0,891.0,1233.0,1545.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48213,Detroit,42.2223,-82.9804,1135.99,0.97,841.0,1274.0,1461.0,1811.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48214,Detroit,42.3393,-83.1273,975.5,1.25,919.0,1092.0,1518.0,1839.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48215,Detroit,42.3572,-83.1742,1389.55,1.49,774.0,1122.0,1158.0,1985.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48216,Detroit,42.1875,-83.005,1133.27,1.24,924.0,1158.0,1556.0,1994.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48217,Detroit,42.2142,-83.1564,1082.55,1.31,712.0,1128.0,1373.0,1489.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48218,Detroit,42.235,-82.9388,1345.71,1.32,710.0,1106.0,1488.0,1669.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48219,Detroit,42.2016,-82.9326,1293.46,1.22,843.0,1187.0,1482.0,1954.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48220,Detroit,42.216,-82.8858,1387.13,1.75,930.0,1047.0,1503.0,1826.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48221,Detroit,42.2089,-82.8904,1388.87,1.31,894.0,1063.0,1446.0,1622.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48222,Detroit,42.3252,-83.0244,1334.67,1.23,785.0,902.0,1634.0,1713.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48223,Detroit,42.2834,-83.1586,1123.67,1.38,972.0,1272.0,1528.0,1456.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48224,Detroit,42.2125,-83.1802,1235.39,1.22,872.0,939.0,1223.0,2008.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
48225,Detroit,42.2286,-83.0667,1350.0,1.48,877.0,1250.0,1334.0,1691.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44101,Cleveland,41.4554,-81.6311,989.41,1.48,786.0,944.0,1590.0,1709.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44102,Cleveland,41.351,-81.8176,1278.55,1.34,921.0,1172.0,1358.0,1851.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44103,Cleveland,41.5309,-81.673,1333.65,1.31,825.0,937.0,1348.0,1545.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44104,Cleveland,41.5694,-81.8496,944.41,1.23,702.0,1008.0,1454.0,1831.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44105,Cleveland,41.4309,-81.6931,960.55,1.19,808.0,880.0,1385.0,1477.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44106,Cleveland,41.4878,-81.5888,967.84,1.28,933.0,1177.0,1495.0,1572.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44107,Cleveland,41.4322,-81.6131,1075.15,1.34,691.0,1175.0,1158.0,1468.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44108,Cleveland,41.3693,-81.8196,965.31,1.22,857.0,943.0,1338.0,1464.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44109,Cleveland,41.4538,-81.8648,1182.5,1.17,923.0,1192.0,1505.0,1939.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44110,Cleveland,41.4196,-81.5907,1274.12,1.09,864.0,980.0,1395.0,1628.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44111,Cleveland,41.4227,-81.7312,1243.77,1.59,943.0,922.0,1590.0,1547.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44112,Cleveland,41.519,-81.8288,1331.5,1.29,809.0,929.0,1561.0,1686.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44113,Cleveland,41.6069,-81.5239,1178.86,1.5,761.0,991.0,1409.0,1519.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44114,Cleveland,41.6238,-81.8331,1346.86,1.17,912.0,1023.0,1588.0,1827.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44115,Cleveland,41.3969,-81.6232,1048.07,0.9,729.0,1103.0,1141.0,1489.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44116,Cleveland,41.64,-81.7835,1180.72,1.28,775.0,1200.0,1393.0,1769.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44117,Cleveland,41.3571,-81.6929,1259.96,1.59,967.0,1065.0,1242.0,1670.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44118,Cleveland,41.4846,-81.7242,972.23,1.27,970.0,1214.0,1546.0,1427.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44119,Cleveland,41.4413,-81.7524,1026.01,1.25,906.0,1028.0,1236.0,1544.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
44120,Cleveland,41.3535,-81.5433,1011.27,1.23,762.0,1113.0,1595.0,1878.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45201,Cincinnati,39.0155,-84.3903,1311.8,1.05,776.0,1272.0,1632.0,1931.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45202,Cincinnati,39.1867,-84.3378,1480.26,1.11,886.0,1229.0,1389.0,1800.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45203,Cincinnati,39.0536,-84.6602,1209.45,1.35,1005.0,1009.0,1441.0,2013.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45204,Cincinnati,39.1058,-84.4079,1275.44,1.58,873.0,1295.0,1384.0,1970.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45205,Cincinnati,39.1155,-84.5335,1266.87,1.52,814.0,1319.0,1612.0,2125.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45206,Cincinnati,38.9712,-84.6044,1227.61,1.65,865.0,1005.0,1777.0,1843.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45207,Cincinnati,39.208,-84.3521,1468.61,1.46,972.0,1216.0,1361.0,1660.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45208,Cincinnati,39.2018,-84.5587,1300.55,1.37,1053.0,1335.0,1609.0,2137.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45209,Cincinnati,39.2051,-84.6332,1263.37,1.61,870.0,967.0,1427.0,1592.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45210,Cincinnati,39.0084,-84.3704,1366.22,1.34,890.0,1204.0,1343.0,1899.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45211,Cincinnati,39.2116,-84.4967,1077.48,1.58,913.0,1291.0,1629.0,2110.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45212,Cincinnati,38.9616,-84.5632,1343.68,1.46,1071.0,1132.0,1593.0,1571.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45213,Cincinnati,39.0754,-84.6851,1428.88,1.39,804.0,1131.0,1761.0,1893.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45214,Cincinnati,39.1589,-84.6154,1461.23,1.32,868.0,1315.0,1548.0,2117.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45215,Cincinnati,39.165,-84.399,1251.15,1.19,861.0,1193.0,1648.0,1732.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45216,Cincinnati,39.0157,-84.5888,1330.14,1.73,771.0,1017.0,1749.0,1966.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45217,Cincinnati,39.1828,-84.5521,1392.53,1.4,1025.0,1165.0,1503.0,1708.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45218,Cincinnati,39.0353,-84.5898,1449.71,1.38,966.0,1370.0,1736.0,1926.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45219,Cincinnati,39.1363,-84.5017,1465.15,1.39,822.0,1018.0,1371.0,1880.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
45220,Cincinnati,39.0779,-84.4413,1120.47,1.52,991.0,1273.0,1598.0,2148.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15201,Pittsburgh,40.4524,-79.9771,1434.7,1.53,1136.0,1191.0,1538.0,2329.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15202,Pittsburgh,40.5581,-79.9257,1330.27,1.62,826.0,1190.0,1873.0,1731.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15203,Pittsburgh,40.3635,-80.0336,1497.24,1.83,1040.0,1482.0,1766.0,2031.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15204,Pittsburgh,40.3473,-80.0178,1466.24,1.5,1037.0,1080.0,1700.0,2172.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15205,Pittsburgh,40.3558,-79.9812,1575.99,1.74,1027.0,1390.0,1882.0,2128.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15206,Pittsburgh,40.3223,-79.8985,1420.54,1.71,929.0,1452.0,1643.0,1804.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15207,Pittsburgh,40.3241,-80.0968,1327.74,1.26,828.0,1362.0,1887.0,2053.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15208,Pittsburgh,40.5668,-80.0882,1451.89,1.32,1110.0,1428.0,1473.0,1647.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15209,Pittsburgh,40.4743,-80.1519,1490.24,1.7,1170.0,1052.0,1371.0,1712.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15210,Pittsburgh,40.4457,-79.9638,1412.79,2.03,852.0,1371.0,1886.0,2017.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15211,Pittsburgh,40.3792,-79.884,1476.23,1.43,1040.0,1407.0,1803.0,1795.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15212,Pittsburgh,40.5621,-80.0021,1601.23,1.93,870.0,1344.0,1766.0,2273.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15213,Pittsburgh,40.554,-79.9498,1543.89,1.31,899.0,1472.0,1609.0,2139.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15214,Pittsburgh,40.3166,-79.9746,1530.33,1.73,936.0,1270.0,1533.0,2128.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15215,Pittsburgh,40.41,-79.8984,1619.71,1.73,881.0,1472.0,1799.0,2262.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15216,Pittsburgh,40.4183,-80.127,1225.45,1.69,1131.0,1225.0,1392.0,2303.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15217,Pittsburgh,40.3513,-80.0798,1201.1,1.5,903.0,1142.0,1396.0,2161.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15218,Pittsburgh,40.297,-80.0886,1241.74,1.74,923.0,1080.0,1547.0,1677.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15219,Pittsburgh,40.4321,-80.0909,1570.77,1.71,1096.0,1391.0,1508.0,1917.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
15220,Pittsburgh,40.5455,-79.824,1525.21,1.26,971.0,1337.0,1812.0,2120.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02901,Providence,41.6886,-71.4873,1576.14,1.78,1143.0,1715.0,2487.0,2403.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02902,Providence,41.925,-71.3528,1680.1,1.88,1206.0,1936.0,1900.0,2384.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02903,Providence,41.8031,-71.3068,2072.51,1.78,1201.0,1712.0,2006.0,2387.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02904,Providence,41.9018,-71.2444,1777.54,2.33,1508.0,1411.0,2142.0,2295.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02905,Providence,41.9237,-71.4427,1819.83,2.09,1550.0,1839.0,1885.0,2722.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02906,Providence,41.674,-71.479,1824.96,2.12,1404.0,1659.0,2087.0,3138.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02907,Providence,41.735,-71.3862,2020.96,1.65,1423.0,1811.0,1790.0,2388.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02908,Providence,41.847,-71.3514,1658.66,2.64,1396.0,1481.0,2358.0,3105.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02909,Providence,41.8401,-71.4123,1796.79,2.33,1408.0,1915.0,2542.0,2485.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02910,Providence,41.7101,-71.4958,1644.21,2.38,1497.0,1655.0,2419.0,3102.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02911,Providence,41.8589,-71.5509,1653.86,2.45,1422.0,1429.0,2304.0,2482.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02912,Providence,41.7267,-71.4433,1611.9,2.42,1539.0,1642.0,2339.0,2497.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02913,Providence,41.9216,-71.4887,2046.87,1.63,1390.0,1511.0,2289.0,3023.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02914,Providence,41.9424,-71.2618,1687.03,1.99,1292.0,1780.0,2334.0,3080.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
02915,Providence,41.9646,-71.4094,2073.31,2.07,1286.0,1649.0,2496.0,3109.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06101,Hartford,41.852,-72.6067,1699.06,1.48,1055.0,1498.0,1952.0,2365.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06102,Hartford,41.7674,-72.5334,1829.27,1.84,1289.0,1654.0,1950.0,2488.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06103,Hartford,41.8517,-72.8215,1359.71,2.05,1131.0,1781.0,1700.0,2663.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06104,Hartford,41.7749,-72.6497,1619.53,1.91,1131.0,1639.0,1857.0,2042.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06105,Hartford,41.7886,-72.7471,1396.01,1.87,1371.0,1482.0,1743.0,2111.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06106,Hartford,41.8591,-72.8545,1907.2,1.47,1060.0,1695.0,2073.0,2760.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06107,Hartford,41.8736,-72.7358,1735.89,1.68,975.0,1704.0,2198.0,2427.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06108,Hartford,41.8232,-72.6952,1814.3,1.82,1210.0,1439.0,1998.0,2818.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06109,Hartford,41.8731,-72.7441,1421.31,1.62,1239.0,1790.0,1735.0,1978.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06110,Hartford,41.8755,-72.7274,1522.82,1.93,1395.0,1657.0,2165.0,2799.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06111,Hartford,41.7231,-72.6872,1551.46,1.54,1272.0,1522.0,1744.0,2355.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06112,Hartford,41.8704,-72.6832,1931.14,1.81,1045.0,1350.0,1995.0,2391.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06113,Hartford,41.7682,-72.5119,1810.26,1.93,1387.0,1789.0,2141.0,1982.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06114,Hartford,41.8081,-72.6731,1811.87,1.96,1197.0,1599.0,1842.0,2710.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
06115,Hartford,41.6548,-72.7291,1661.23,2.18,1319.0,1591.0,2131.0,2578.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13201,Syracuse,43.0458,-76.2187,1137.11,1.59,797.0,1208.0,1291.0,1770.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13202,Syracuse,43.1113,-76.0913,1445.66,1.32,1021.0,1372.0,1514.0,1528.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13203,Syracuse,43.0189,-76.1631,1258.85,1.22,856.0,1340.0,1423.0,1594.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13204,Syracuse,43.0695,-76.1434,1143.1,1.33,810.0,980.0,1300.0,1863.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13205,Syracuse,43.1546,-75.972,1101.07,1.12,849.0,1063.0,1557.0,1563.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13206,Syracuse,43.0608,-76.302,1505.84,1.52,865.0,1178.0,1607.0,2146.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13207,Syracuse,43.1056,-76.0005,1170.93,1.53,982.0,1026.0,1241.0,1804.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13208,Syracuse,42.9504,-76.0265,1466.21,1.38,759.0,1219.0,1280.0,2124.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13209,Syracuse,43.0588,-76.107,1254.38,1.32,1086.0,967.0,1685.0,1691.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13210,Syracuse,43.0808,-76.0087,1253.18,1.49,880.0,1259.0,1502.0,1756.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13211,Syracuse,43.1012,-76.2866,1388.93,1.42,872.0,1083.0,1294.0,2190.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13212,Syracuse,43.0903,-76.2432,1294.93,1.41,901.0,1073.0,1404.0,1932.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13213,Syracuse,43.0426,-76.1731,1095.73,1.84,758.0,1304.0,1615.0,2032.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13214,Syracuse,43.0321,-75.9805,1389.9,1.35,899.0,1088.0,1537.0,1725.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
13215,Syracuse,43.1131,-76.2484,1224.52,1.33,923.0,1177.0,1662.0,1523.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14601,Rochester,43.2324,-77.5741,1368.8,1.54,914.0,1319.0,1659.0,1614.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14602,Rochester,43.2999,-77.5609,1352.48,1.5,862.0,1078.0,1369.0,1930.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14603,Rochester,43.219,-77.6987,1468.24,1.54,913.0,1335.0,1439.0,1643.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14604,Rochester,43.0244,-77.6337,1117.48,1.79,901.0,1298.0,1782.0,1798.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14605,Rochester,43.2342,-77.5454,1151.16,1.33,1026.0,1024.0,1385.0,2023.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14606,Rochester,43.0173,-77.7037,1075.17,1.34,925.0,1062.0,1404.0,1638.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14607,Rochester,43.198,-77.6964,1392.9,1.56,1075.0,1121.0,1364.0,1926.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14608,Rochester,43.0127,-77.6433,1262.67,1.89,922.0,1082.0,1254.0,2186.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14609,Rochester,43.1293,-77.6597,1505.05,1.61,1001.0,1007.0,1764.0,2049.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14610,Rochester,43.0485,-77.4909,1401.93,1.67,903.0,1211.0,1451.0,1822.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
14611,Rochester,43.016,-77.6971,1389.3,1.19,828.0,1039.0,1463.0,1592.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
